	S3SD5	WTSD5	logFC	logCPM	F	PValue	FDR	check	gene
100038575	69	76.6	-0.143694902643419	2.68089345013573	2.06975774397404	0.163818647411178	0.695804176621232	100038575	Gm10635
100038577	53.6	54.4	0.0173765770258032	0.837730365602762	0.0100935448935853	0.920811389192829	0.987130123348049	100038577	Gm10790
100038591	105.4	120.2	-0.195948692257525	1.15664329908809	2.55733420885417	0.122913160214075	0.659872265651566	100038591	F420014N23Rik
100038605	48.2	49.2	-0.0349095787594382	2.20576115422718	0.130896507901979	0.720681485896572	0.944347941886585	100038605	E030047D23Rik
100038614	5	5.2	0.0473559895539326	1.19044717736705	0.183544651658705	0.69409667131342	0.935737757748946	100038614	Gm10791
100038647	8.8	8.2	0.125725479119746	1.03787752248937	0.824435811692899	0.372945835698586	0.826369778159544	100038647	Gm10572
100038688	142.8	140.2	0.029262376030785	0.209999941950579	0.0367238008024427	0.84964627089778	0.973412122747541	100038688	Gm10724
100038712	167.2	166.6	0.00252382065900905	2.38651728543456	0.00116444610816503	0.991024305853608	0.999001127005767	100038712	Gm10516
100038713	30	34.6	-0.212047271596216	0.662983387700369	1.6560973452709	0.210448629272125	0.722333313772073	100038713	Gm10432
100038725	89	84.4	0.0802883183841144	2.81967779931788	1.32327122261359	0.261379062316274	0.761662200369287	100038725	Cep85l
100038739	57.6	55.4	0.0461148348785157	1.65449253603259	0.175394000090202	0.679099326051034	0.933959788954871	100038739	Gm10615
100038746	1020.4	1045.4	-0.0382156824395051	3.78132797610949	0.525201546308058	0.475662578841078	0.868961945724082	100038746	Gm1976
100038882	73.2	94.2	-0.393142365628358	0.814562473560619	9.1402392304535	0.00588590316042951	0.232444929729093	100038882	Isg15
100038999	25	26.2	-0.0642530125162793	0.949114186729269	0.159343898739286	0.693303659531982	0.935737757748946	100038999	Gm13552
100039017	246	257.2	-0.0657122219013972	2.13455352859259	0.587121227587419	0.451032095213653	0.860652246730414	NA	NA
100039027	6.8	7	-0.0133289043758999	0.854999132914667	0.0105756482670397	0.950187739760761	0.99385003187655	100039027	Gm2011
100039060	31.8	35.2	-0.140115712922245	1.22466977115239	1.61472705374854	0.223633881734865	0.731807387529305	100039060	Gm2026
100039062	1987	1675.4	0.27617712641878	1.07537973627188	3.64966532497193	0.0681427657748337	0.556460755090082	100039062	Gm2027
100039138	132.2	143	-0.137384847921289	0.7255300200292	0.858919951657591	0.363300374059888	0.821775212310113	100039138	Gm2061
100039239	22	23.2	-0.0388129686338131	2.11826606976125	0.160233592649784	0.692494915588087	0.935737757748946	100039239	Gm2115
100039252	935	940.6	-0.00310944094430541	3.31204206470927	0.00319424372413167	0.955399000288753	0.995267542354856	100039252	Gm12693
100039257	784.6	841.6	-0.100385175627203	0.415195806139622	0.272883995661647	0.606209459430885	0.913511921621164	100039257	Tmem254b
100039304	23.8	26.2	-0.062445110499467	1.99501403389009	0.125309108172563	0.72793336685554	0.946522929518709	100039304	Gm2148
100039307	319.8	296	0.145520730120605	0.473611997322413	0.961674701762295	0.336582569931775	0.803064454571455	NA	NA
100039419	976.6	998.6	-0.0310310226500969	5.27006757687289	0.434169367391183	0.516244892455539	0.885182512382794	100039419	Gm2223
100039422	823.2	759.4	0.110397035326665	3.7186651842097	3.07566851515999	0.0922810802248919	0.610723979617792	100039422	Gm2225
100039495	16.4	15	0.169815814362723	1.35350017496637	1.2923584090955	0.266876984657635	0.764416146334383	100039495	Gm15706
100039503	301.8	304.4	-0.0261556988564064	2.28153087761654	0.105164241810894	0.748537612590333	0.953464354595732	100039503	Gm2274
100039571	19.2	18.4	0.040268822046828	0.99874300344506	0.0832081430033472	0.775481444780083	0.959070911777273	100039571	Gm10335
100039636	10330.6	9904.6	0.0632599441461272	7.1512823534009	3.02101767311343	0.0950536588703126	0.619266144423216	100039636	Atp6v0c-ps2
100039684	272.4	252.2	0.112360959411109	0.822607697945136	0.374392143819401	0.54661276712068	0.895399093009811	100039684	5031434O11Rik
100039707	155.6	181.8	-0.201749489664981	1.46060030491364	2.78175075874989	0.108387086805034	0.645153103635153	100039707	Mthfsl
100039768	585.8	563.2	0.0667112120550191	4.62905867998329	1.49495479115563	0.23336260489335	0.740546270353698	100039768	1700024F20Rik
100039786	2427.6	2434.8	-0.00355289903992944	4.80376238203473	0.00638314116464914	0.936985933097798	0.99157650152278	100039786	Gm2423
100039795	8498.2	7941.6	0.0970890185415136	7.54879078076855	9.89861018373121	0.00438572243278792	0.207026309343591	100039795	Ildr2
100039826	58.6	42.2	0.467135753346121	3.38119292528547	28.60966921668	2.39707453359735e-05	0.0123740411816486	NA	NA
100039863	20.6	18.4	0.172769625272497	0.55660935574195	0.892100314689544	0.354354280531867	0.81749934641109	100039863	Gm13306
100039864	352	371.6	-0.0859250507222966	3.25729246488354	1.48047332118201	0.235572746188224	0.742280358380169	100039864	Snhg12
100039968	124.8	115.8	0.115203673499191	1.39302710376927	1.03493567511368	0.319184414358508	0.794595986421258	100039968	Tmem35b
100039988	68.6	65.4	0.0613612699839576	2.65193183822593	0.288047347501637	0.597322730432506	0.910274525182215	100039988	Gm11826
100040052	283	267.2	0.0692857535229086	2.49940207291417	0.556532053525727	0.462931498858166	0.866146241148278	100040052	Gm2573
100040123	268.4	275.2	-0.0376556652229784	2.57255490635025	0.206759424866434	0.653419996396217	0.924303447632699	100040123	Gm2614
100040220	1176.8	1163	0.0166919196743046	5.04599249617491	0.150976074216846	0.701042040784387	0.938024605010848	100040220	Gm9892
100040244	5.6	6.4	-0.202802677236105	1.27854013626862	2.68390801821718	0.114458442284136	0.652145126966888	100040244	Gm14698
100040260	47.4	43.8	0.12081020062741	0.853548750067249	0.838464266328044	0.368977856381703	0.823279706103911	100040260	Atf1-ps
100040293	65.8	83.6	-0.378770770684821	-0.146466045162049	4.38637343109764	0.0470034066808189	0.492692187157793	100040293	Mindy4b-ps
100040294	21.8	21.2	0.0472802369951804	0.880175120440791	0.0520724567538595	0.821791484775882	0.969125555567408	100040294	Gm2694
100040297	8351.4	8614.4	-0.0435054065910069	5.49925389172643	0.681008361548355	0.418681279801025	0.851178499040691	NA	NA
100040298	657.6	642.6	0.0269668676500324	5.00774846047077	0.341293362852793	0.564554317864607	0.900906291183167	100040298	Gm15501
100040322	12.2	9.2	0.369186798254425	1.26204635251517	6.89839754868758	0.0148144341232959	0.335671653457471	100040322	3830408C21Rik
100040377	130	118.6	0.155228701639913	1.28203120361968	1.45577472230605	0.239403981337483	0.744640659834726	NA	NA
100040500	17.2	16.6	0.0384429853941965	2.21655198895253	0.159560815911846	0.693106236811282	0.935737757748946	100040500	Gm2808
100040505	297.8	286.6	0.0425838807134688	2.34576092088281	0.281846727180772	0.600389547251381	0.911957536749343	100040505	Gm9923
100040525	71.4	87	-0.298521934189549	3.19272120094677	4.19513114298954	0.060159793204053	0.54042862086475	100040525	Tmem181c-ps
100040529	168.4	157.4	0.117219677075387	1.27888677831609	0.755841438233453	0.393275345686359	0.839769810393061	100040529	Gm2824
100040543	1961.8	2082	-0.0898277328628929	4.59822199881059	1.99288462352963	0.172507482061461	0.699998847671081	100040543	Gm2830
100040591	416.2	353.8	0.22041814949972	0.410481970110218	1.7184899440815	0.20233681028479	0.71623400753247	100040591	Kcnj13
100040608	72.4	65	0.190044652235145	1.0911288309327	1.55494530702657	0.224481795839638	0.732594237314545	100040608	Fancf
100040724	310.8	323.6	-0.0588077054201467	4.56897576779565	1.49974999771317	0.232636570946157	0.740546270353698	100040724	Mirg
100040792	50.2	47.4	0.047632698855038	0.0820095849347942	0.0938034228394618	0.762046997436217	0.956566412917325	100040792	Gm11627
100040852	9.4	9.2	0.125487510123706	0.103097893283982	0.54544419370891	0.467371896712414	0.867479568558949	100040852	Gm3002
100040961	81.6	80.2	0.00917021754782357	3.02014171470971	0.00839745751520278	0.927842268615766	0.989098043899257	100040961	Gm10145
100040972	62.6	56.2	0.164084105079109	0.358971084171069	0.902760814011924	0.35154661404844	0.81523462689258	100040972	Tceal7
100040999	289	267	0.137418625071131	0.283330245075643	0.774193075192293	0.387679485764005	0.835494086511971	100040999	Gm3086
100041098	1178.6	1196	-0.0169294119013133	4.37316638163875	0.103124187054998	0.750901855701203	0.953464354595732	100041098	Tma7-ps
100041106	141.4	142.8	0.000487474832255229	2.89879959045536	2.90802518268923e-05	0.995742072437564	0.9997990807394	100041106	Gm3141
100041120	8.2	7.2	0.121368644098402	1.30406296328731	1.10722573838787	0.303202385575741	0.783816668858922	100041120	Gm3150
100041194	129.2	117.6	0.188985641801515	1.20856247810392	1.77957441225399	0.194767135070159	0.71090004300608	100041194	Ahnak2
100041231	64.2	62.2	0.0559541510178766	1.54633554845376	0.212987404268698	0.648606266046142	0.922640977210013	100041231	Gm3219
100041244	122	106.4	0.206486881008728	1.71423818870108	3.70117708010906	0.0663555259339814	0.555271628420894	100041244	Gm3230
100041286	78	78.8	-0.0654826247307433	0.42432760669909	0.150142171943916	0.70182669743468	0.938409166024132	100041286	Snhg15
100041294	408.6	387.8	0.0747162919415472	3.52713849615784	1.12617301595741	0.299193242390296	0.781628429186244	100041294	Supt4b
100041480	966	973.6	-0.0107565362224975	4.52681336213284	0.0438468281592648	0.835912356412673	0.97116607986406	100041480	Gm9833
100041574	46.2	47.6	-0.0212277668470887	0.878413861078329	0.0223617555448016	0.882382718782466	0.979924140522937	100041574	9030025P20Rik
100041576	2.8	3	-0.131995578256725	0.112916833915611	0.360863956828815	0.553678016023492	0.896784336383825	100041576	Gm3414
100041581	32.4	32	0.00142352801734193	3.74982798157979	0.000342551642027448	0.985394771763346	0.998846281620978	100041581	Zkscan16
100041585	593.8	565.8	0.068970460891915	1.91322867823095	0.398466028070902	0.533869950884764	0.890992606990152	100041585	Amd2
100041621	1.4	1.6	-0.237446503986102	0.338815537402082	1.47224904872889	0.236839768846191	0.742291364241318	100041621	Gm3435
100041649	1253.8	1294.4	-0.0487738614303611	5.68471362289932	1.26210042184215	0.272405429418732	0.769990857298241	100041649	Mpc1-ps
100041677	191	192.6	0.00409220017538403	1.06929695285389	0.000566473560509715	0.981219883895082	0.998835909081242	100041677	Zfp984
100041781	461.2	502.4	-0.104568790710545	2.39796376903898	1.00913154605203	0.325167677645043	0.797301653155772	100041781	Gm3510
100041797	17.6	15.6	0.194382956536537	1.69099943912519	2.55688798648981	0.122944237678128	0.659872265651566	NA	NA
100041925	2226.8	2260	-0.0238604371797758	6.05760421859561	0.390845863152428	0.537775480255953	0.892717415084399	100041925	Gm14586
100041948	630	729	-0.235188009698113	3.71312222056572	10.4020366098627	0.00368760118948653	0.194527691944665	100041948	Gm9800
100041953	1502	1524.6	-0.0181508867089494	4.66982047776911	0.16793185477491	0.685604062303815	0.934365496749819	100041953	Sap18b
100041965	3480.4	3443.4	0.0185377320000994	6.37591535238812	0.25732244474625	0.616611767678547	0.91685102737471	100041965	Oaz1-ps
100042008	8338	8136.8	0.035882394755555	6.69865844636041	1.21637556479042	0.281048393607432	0.775014190650877	100042008	Gm9794
100042023	8	8.2	-0.080663697686873	0.391627577275827	0.229891942596945	0.635959645613597	0.918591505618889	100042023	Gm10193
100042049	14331	14085.4	0.0253400925309979	4.13816241782618	0.112379980729998	0.740910985566743	0.952219915523955	100042049	Gm15421
100042056	55.4	52.2	0.0621367834731111	1.97610427175109	0.534932875396819	0.4716467169812	0.867682732366042	100042056	9130019P16Rik
100042069	2189.8	2240.4	-0.0332558266623031	4.96109597170912	0.458553291648717	0.504799273255177	0.882588766494862	100042069	Impdh2-ps
100042100	62.4	74.2	-0.252823920603213	0.510164382299444	1.99954030388627	0.170233981407297	0.699998847671081	100042100	Gm3667
100042125	132.2	125.2	0.0786627193211285	0.379933435141789	0.324518148944274	0.603052652326273	0.912438295480368	100042125	Gm15535
100042132	158.4	139	0.231380602392065	2.84955801332542	4.29447504791029	0.0498072572230304	0.505097614845433	100042132	Gm12371
100042143	349.4	317.4	0.148204396311552	2.2897239571517	2.14150588647167	0.156381666094224	0.689078585488033	100042143	Gm3693
100042149	650.8	640.8	0.0527365517048477	0.998479277180678	0.140500220549964	0.711087784404267	0.941754125779703	100042149	Gm3696
100042150	118	125.4	-0.0838583168360806	2.96818690051426	1.32657591195751	0.260800058501067	0.761662200369287	100042150	Nrg2
100042165	6.6	7.6	-0.19362610970754	1.38091461512415	1.89328749330467	0.181581663779208	0.702487092129563	100042165	BC005561
100042173	265.2	248.8	0.0915287021655418	1.80545473561179	0.803522865271237	0.378977207703157	0.828852757372293	100042173	Rps15a-ps6
100042178	858.8	835.6	0.036949262954536	3.61610043527121	0.250616088844273	0.621275754861747	0.91685102737471	100042178	Prdm16os
100042194	143.8	138.4	0.0672541856529376	2.3519444832084	0.506533309019741	0.483528852415006	0.873109244911633	100042194	Gm13446
100042277	2023	2022.2	-0.000760229226432347	6.09769053892178	0.000381168891814949	0.984585431848648	0.998846281620978	100042277	Gm3764
100042332	114	117.2	-0.03329809933752	1.32481634977008	0.056533215664171	0.814086982104968	0.969125555567408	100042332	2810410L24Rik
100042335	357	373.4	-0.074300158425886	2.56829561315748	1.0053309983658	0.326061925870914	0.797301653155772	100042335	Rps15a-ps5
100042355	98.2	95.6	0.0411452267929882	2.59073456149517	0.171253169546487	0.682688294687122	0.934365496749819	100042355	Gm10705
100042424	466.4	450	0.0527708310724201	4.57560324346887	0.95814558096808	0.337453553858221	0.803582405011972	100042424	Pdcd5-ps
100042450	83.8	82.4	0.017125471507583	2.52909165174246	0.0376267958623774	0.847832701366114	0.973412122747541	100042450	Smim17
100042464	3351.2	3371.8	-0.0151865161014327	5.21646349631083	0.0690462691677813	0.795400152388423	0.964813175782332	NA	NA
100042480	2505.2	2656.6	-0.0875961353821158	6.25150908407646	3.33723803118076	0.0828951512996123	0.5902298112732	100042480	Nhsl2
100042498	829.2	857.8	-0.0468688220944252	4.16950516903997	0.573189031951128	0.456389451810823	0.862566651344887	100042498	Mir22hg
100042503	474	467.4	0.0145523878792628	2.56339589465143	0.0304670332032044	0.862904026083562	0.976085051886978	100042503	Ndufb4b
100042533	203.8	190.4	0.106315429087743	2.26980088437118	1.20059968768264	0.284114164917575	0.775100277199534	100042533	Gm11578
100042561	1662	1727.6	-0.0564752254137197	3.66474517084186	0.822478434101498	0.373504399324168	0.826743122179405	NA	NA
100042625	375.4	372.2	0.0135032192339797	5.31251946869014	0.0664986448656582	0.798896047181416	0.965877431352856	100042625	Gstp-ps
100042648	3.8	3.2	0.0984279892963596	1.44218518927429	0.744557772307143	0.396775848378297	0.841938612764996	100042648	Gm3948
100042715	15.4	18.8	-0.276129403111501	1.18209160570025	3.88770723250017	0.0603154531646552	0.540687284320719	100042715	Gm3985
100042773	625.8	618.4	0.0212524284475836	4.51868810749871	0.164799782224284	0.688384866352599	0.934673100287532	100042773	Tmed10-ps
100042784	198	183	0.122327615851108	1.61756795854355	1.46291517454168	0.238288257807706	0.743369870123561	100042784	Prdm11
100042807	379.6	393.4	-0.0668013450467109	3.56504143804927	1.17924473994503	0.288335119448525	0.777304517709473	100042807	Eif3j2
100042880	497.2	495.2	0.00241743532627222	5.14338119715815	0.00288458299237063	0.957613707858133	0.995431290369865	100042880	Rpl17-ps10
100042918	795	885	-0.156348519620945	3.33224187139539	6.76591124581811	0.0156890164714355	0.343052270292666	100042918	Uqcrh-ps1
100042948	70.6	69.8	0.0347152663285491	0.378716043530942	0.0401653756689132	0.842852160857623	0.972960723691466	100042948	Gm15760
100042959	1981.2	1903.2	0.0649094433596283	3.43774919524277	1.05845615430361	0.313861298073472	0.790064646874603	100042959	Gm4130
100043002	113.8	113	-1.64897046416663e-05	2.8227420865524	3.1717856815045e-08	0.999859443486792	0.99994289542452	100043002	Llph-ps2
100043040	97.4	94.2	0.0599564854454619	1.73803119688429	0.366153763429136	0.550807628481256	0.895736637264164	100043040	1110002L01Rik
100043072	346.2	349.2	-0.02263017514798	3.25548864219767	0.142718105789093	0.708925926813305	0.941499306908439	100043072	A230070E04Rik
100043074	8.8	10	-0.125053380341229	0.205388733797901	0.41204585518806	0.527038553836988	0.888655990265306	100043074	Gm4211
100043133	91.4	89.8	0.0308978681067292	1.40289191814318	0.0779400147765864	0.782508834786422	0.961358495367866	100043133	9130023H24Rik
100043172	661	643.6	0.0387788057690888	5.970664735997	1.01943027588954	0.322761357752118	0.796756114719806	100043172	Gm10080
100043184	72.6	87.8	-0.304361756670151	1.15926542064839	3.31279247389761	0.0819975351965198	0.589009255024133	NA	NA
100043189	73.6	73	0.0283723249972106	1.31575904822233	0.0602880875196655	0.822833998451452	0.969125555567408	100043189	Gm4285
100043213	97.2	88.8	0.133126906728993	1.87257751631953	1.34554668382673	0.257508225575685	0.759101100110213	100043213	5330434G04Rik
100043257	257.8	312	-0.287398427397445	4.35582655874282	13.5908433941893	0.00142876055028678	0.125159424205122	100043257	Rbm3-ps
100043272	2931	2971	-0.0237311512245003	5.019442203344	0.32608909013861	0.573298762416868	0.904615329041415	100043272	Inafm2
100043324	2730.4	2760.6	-0.0157326526606532	4.21806929154903	0.074102910032271	0.787790520585764	0.963118470025846	100043324	Bnip3l-ps
100043364	0	0	0.218454002582183	1.10453151900855	1.93885670460637	0.176610535211649	0.702190923871274	NA	NA
100043387	111.2	122	-0.133764004171368	0.438411699687461	0.688610215787795	0.414844587262189	0.848643565319481	100043387	Gm14305
100043407	62.2	64.4	-0.03780615813878	1.22812884664488	0.0688243160565378	0.795302980109384	0.964776271464627	100043407	Gm4419
100043462	166.2	157.8	0.0879108896437802	2.9166323070001	0.938880200739119	0.34229797201872	0.808031175495439	100043462	Nutf2-ps1
100043468	362	362.8	-0.00592584664979174	4.05531280759108	0.0133093107449631	0.909118264004341	0.985230846015197	100043468	Zfp955b
100043489	42.8	47.2	-0.13838341334277	2.35439502023271	1.97313884937306	0.172971176726577	0.699998847671081	100043489	1300002E11Rik
100043508	1390.4	1424.6	-0.0353003576778794	5.50423420863876	0.96536115524176	0.335676100488518	0.802048494446921	100043508	Ptges3-ps
100043571	120	111.2	0.115975569145261	1.07783351402412	0.932276077836636	0.378810562435325	0.828852757372293	100043571	Gm4524
100043580	57	60.6	-0.0811187143258195	0.605630930457375	0.340552033486666	0.592077017363184	0.909948315108539	100043580	Gm4532
100043597	6595.6	6680.6	-0.0170986069051075	7.49887584920957	0.307350346400459	0.584458491179908	0.907010516018793	100043597	Srcap
100043600	913.8	833	0.157116954621101	0.699853316469818	0.688439618122716	0.414901580282682	0.848643565319481	100043600	Gm4544
100043670	94.6	97.6	-0.114163154933428	0.20324985046356	0.44238341528885	0.51233820523818	0.883834284804827	100043670	Gm4581
100043674	743.4	747.2	-0.00821793585132805	3.03614735203966	0.0121064356071711	0.913304311731366	0.985334457532619	100043674	Rbx1-ps
100043718	1156.2	1171.6	-0.0255583321000761	4.46017683527316	0.162759706155958	0.690487725376299	0.935737757748946	100043718	Rpl36-ps12
100043757	1973.6	2193.4	-0.156098575544099	5.50692795692834	17.7270367910218	0.000311198808786818	0.0523031114209844	100043757	Zfp831
100043764	8.2	8.4	-0.023706538789055	0.562188919888276	0.0302765367996939	0.863328799164313	0.976192814768159	100043764	Gm4631
100043766	9.2	8.2	0.142908158093155	0.129142600049506	0.843920682401776	0.367450986776122	0.823279706103911	100043766	Gm14057
100043771	1963.2	1935.2	0.0196009243342214	3.75201620208248	0.121930922804607	0.730005538196157	0.947767901651599	100043771	Gm10651
100043772	532.2	614.8	-0.208047844889794	2.60451736885625	7.73834386797566	0.0103777804010374	0.290327873907613	100043772	Zfp850
100043813	5387	5376	0.0002657934450253	5.65362401041079	2.12875097003259e-05	0.996368688928692	0.9997990807394	100043813	Rps27rt
100043823	238.2	241.2	-0.0194578533154282	1.48870180941838	0.0266688159096373	0.871649795007206	0.977705506246683	100043823	Gm4673
100043882	184.2	180	0.0447408478089756	2.54856802621264	0.210692492012037	0.650369956791369	0.923261837360967	NA	NA
100043911	288.2	304.2	-0.0802521018616324	3.13359546786129	1.20559447461019	0.283138748388143	0.775014190650877	100043911	Ppp4r1l-ps
100043915	52.6	57.2	-0.125123081888279	1.70373655059696	1.26908923364014	0.271115294371292	0.769418004063946	100043915	Gm4724
100044509	23.8	26	-0.146098757288478	2.08046600785708	2.52676714463952	0.125063557224663	0.660245275970592	100044509	Tgfbr3l
100045469	165	158.4	0.0564189035395485	2.46112810259962	0.445774798267178	0.510740569696393	0.883438324083457	100045469	Gm14204
100045653	6.4	7	-0.0123074898780034	0.12312936085018	0.00311662206721875	0.955943652476427	0.995389894881889	100045653	Gm17769
100045778	27.2	28.2	-0.0887508155335724	0.199252160715492	0.22861191535379	0.636896816029887	0.918679874179462	100045778	Rnf223
100046763	16.4	14.2	0.263698505142266	1.25389158261484	2.83528949422751	0.10542273702223	0.63890156851963	NA	NA
100048534	34.8	35.4	-0.0351816448705375	0.269858435802699	0.0565181382310778	0.820859713314643	0.969125555567408	100048534	Cfap43
100048895	61.8	61.2	0.0590270264337759	0.488163617895666	0.146261810372466	0.705511404996949	0.940837831662187	100048895	9330020H09Rik
100049164	64.2	60.6	0.114026180392769	1.65120358475556	0.952840268649965	0.338768831396328	0.804297747865067	100049164	B130046B21Rik
100072	10760.6	11283	-0.0683948650463485	8.17685546428441	6.78195274921013	0.0155801463857813	0.342549179772051	100072	Camta1
100073351	10.6	9.8	0.104322915764967	0.743769133385332	0.397100809213913	0.534565777930235	0.891600940942028	100073351	Yy2
100087	311	316	-0.0249443908454604	3.20604040378262	0.128523478425942	0.723113287471655	0.944833156184519	100087	Kti12
100088	519.4	491	0.080598795242252	3.60494420378202	2.19221563579038	0.151765036087116	0.684672604623483	100088	Rcc1
100090	296.2	298.2	-0.00624030885178399	3.43206254173356	0.00595682379548058	0.939148814941926	0.992131747815157	100090	Zbtb48
100101806	1374.4	1387.8	-0.0181318216289827	5.68244733186759	0.171042254260374	0.682879181583609	0.934365496749819	100101806	Srp54c
100101807	46	48	-0.0735337926191404	1.61067728661438	0.379261057093578	0.543816358750913	0.894493428127855	100101807	1700047I17Rik2
100101919	261.6	277.2	-0.0931418162373975	2.93204893353242	1.32165523217377	0.261662802226525	0.761662200369287	100101919	Dnah7c
100102	328.6	292.6	0.20921225165481	2.30554565159598	3.54278748973974	0.0720288349464721	0.565425529774449	100102	Pcsk9
100113398	175.8	172.8	-0.0170851655647023	0.270133414678421	0.0125829067295254	0.911622038163569	0.985230846015197	100113398	Adat3
100121	1073.6	1060.4	0.0201624595266797	5.24615846121167	0.360366788642273	0.553949272789138	0.896784336383825	100121	Tdrd7
100124467	59	51.2	0.186843869958239	0.522344571221054	1.69054629524327	0.205920897703008	0.719195199186051	100124467	Mir568
100125263	347	325.4	0.0985876688244609	3.97034963876453	2.56782545146927	0.122185144454225	0.659458421532473	100125263	Trbc2
100126034	2.2	2	0.116750541386166	0.451184363329087	0.456109458099713	0.505926066028141	0.882795899471454	100126034	Gm10644
100126243	325.8	356	-0.116677391989096	2.55491653033414	2.39679158223305	0.137430039589028	0.670369594801109	100126243	A030001D20Rik
100129	289.8	323.6	-0.165073381359045	4.78629462324048	8.90735674605013	0.00647939601459299	0.242066277018122	100129	Gpr153
100141474	115.4	111	0.0481909872726634	1.66121763230805	0.182103841544483	0.673388536629546	0.933291343079315	100141474	4933428G20Rik
100163	645	645	-0.0157905878778446	3.38450265175564	0.0226451825310003	0.88205863648666	0.979924140522937	100163	Pafah2
100169	696.6	681	0.0282018134014711	3.571589905887	0.112871129436919	0.74030455892143	0.951820147184696	100169	Phactr4
100177	855.8	828.8	0.0452525902678968	5.09648930179255	1.23567428005457	0.277357144489613	0.773159526495853	100177	Zmym6
100182	203	226.4	-0.162093454678079	2.46961321694152	4.11551761225216	0.0537671348414434	0.514364279252778	100182	Akna
100198	635.6	584.2	0.128641682036684	3.5303988705228	3.08652198661247	0.0917416401068838	0.609956937021673	100198	H6pd
100201	2088	2072.4	0.0115632063687473	6.06041913582887	0.098637145006291	0.756194618520646	0.954356652437406	100201	Tmem64
100206	624.8	616.2	0.0218471934831685	4.08082245498781	0.203170675412209	0.656233894260623	0.926324586077871	100206	Adprhl2
100210	281	280.2	0.00158677613160792	2.77505160146623	0.000529827948241352	0.983410228803034	0.998835909081242	100210	Gpn2
100213	5806.6	5815.8	-0.00157164650640535	7.27300601332885	0.00301339023108775	0.956678659430505	0.995431290369865	100213	Rusc2
100216343	7.2	5.4	0.382381112420466	0.315532879670049	4.9937865389237	0.0350462813650815	0.467736796722888	100216343	Gm17501
100216534	149	148.6	-0.0120916875396394	0.962788239046907	0.00568666554315211	0.940518613128148	0.992131747815157	100216534	Snord96a
100216537	47.6	49.8	-0.0671151142164508	0.282838147347273	0.214989382100891	0.676852953425909	0.933951131020132	100216537	Snord104
