	S3HC5	WTHC5	logFC	logCPM	F	PValue	FDR	check	gene
100038392	60.4	62	-0.0592382998800121	0.662892807491755	0.234371389504495	0.632705228067927	0.944158720472209	100038392	Gm10785
100038411	126	113	0.123087542155241	0.505903113130574	0.561665280848903	0.461276577452599	0.895516822209046	100038411	Gm15998
100038416	81.2	91	-0.147449752462952	0.657709641650341	1.81580551080877	0.190442125254927	0.762998196598506	100038416	Gm10643
100038453	75.6	89.4	-0.221937569962201	0.651661542072378	2.84730047713756	0.104529453487218	0.672472330304533	100038453	Gm12522
100038486	45	42.2	0.0908220652501238	1.86223829500806	0.878782349915468	0.357906856129649	0.857200566458697	100038486	Gm10742
100038526	153.8	166.4	-0.108175992481766	2.81305314094739	2.74307558598002	0.110740910710808	0.682777552476175	100038526	Gm10560
100038538	24.6	28.2	-0.180034567721871	1.56666994131006	3.94323372886953	0.0586398445619932	0.583732998139842	100038538	Gm10767
100038570	74.6	94.8	-0.304162130679167	1.00582094724569	5.10534809849978	0.0332436474229845	0.508773676506158	100038570	Prcd
100038575	62.4	67.8	-0.108390892440206	2.68089345013573	1.38718107231239	0.251017444112619	0.809590322930254	100038575	Gm10635
100038577	86.2	86.4	-0.0019421370437517	0.837730365602762	0.000252150583524272	0.987462459328716	0.997630431120841	100038577	Gm10790
100038591	105	107.4	-0.0281470171077304	1.15664329908809	0.0698942766149892	0.793755867404867	0.976377516576239	100038591	F420014N23Rik
100038605	60.2	63.4	-0.0594232733374147	2.20576115422718	0.55599590146948	0.463144615856624	0.8956628574446	100038605	E030047D23Rik
100038614	4.8	6.2	-0.253182285709244	1.19044717736705	7.2329532663867	0.0128361683996124	0.402987533296084	100038614	Gm10791
100038647	5.2	4.6	0.0834413238191565	1.03787752248937	0.352789987532851	0.55811523584729	0.921981681404614	100038647	Gm10572
100038688	114.4	110.4	0.0477544841045386	0.209999941950579	0.115430036623895	0.737010668824777	0.967025436382836	100038688	Gm10724
100038712	154.6	152.6	0.0177316836278603	2.38651728543456	0.0692225275426633	0.815822488948921	0.978040527539363	100038712	Gm10516
100038713	34.8	32.4	0.0870843989870273	0.662983387700369	0.398714552530947	0.533743463156332	0.917764455919774	100038713	Gm10432
100038725	105.4	101	0.0617801310006864	2.81967779931788	1.00941420745943	0.325101304080103	0.844565667262515	100038725	Cep85l
100038739	56.2	59	-0.0865571399652037	1.65449253603259	0.832641402793961	0.370617406125584	0.862063556117015	100038739	Gm10615
100038746	1080.2	1147	-0.080986331599504	3.78132797610949	2.89454678567028	0.101847892537423	0.666112868206297	100038746	Gm1976
100038882	66.6	66.6	-0.0119052152178478	0.814562473560619	0.0103348638590935	0.919873702053497	0.992718884729319	100038882	Isg15
100038999	32.8	30.6	0.0967925869142279	0.949114186729269	0.627633528856811	0.436013369209038	0.889040811385055	100038999	Gm13552
100039017	269.8	280.8	-0.0591777552817857	2.13455352859259	0.60716718714248	0.443499391930716	0.892929406737229	NA	NA
100039027	5.8	6.2	-0.0460122788360773	0.854999132914667	0.156995767627308	0.695450850791339	0.958121714055652	100039027	Gm2011
100039060	34.4	36	-0.0635323912483418	1.22466977115239	0.442011097682977	0.512514140747723	0.911776535844536	100039060	Gm2026
100039062	2455.4	2306.8	0.0790958722577623	1.07537973627188	0.457675297117872	0.505203587047766	0.910046441573829	100039062	Gm2027
100039138	205	181	0.193626266617508	0.7255300200292	2.95476290233508	0.0985451397867492	0.660961229920033	100039138	Gm2061
100039239	23	23.8	-0.0336918658598616	2.11826606976125	0.162386053415028	0.690549068190347	0.956328085812329	100039239	Gm2115
100039252	910.2	937.2	-0.040738913437688	3.31204206470927	0.657588530495774	0.425409698420351	0.88383955454474	100039252	Gm12693
100039257	1073.4	1116.6	-0.0181387821945281	0.415195806139622	0.0141529322686025	0.906295904656609	0.989264636566983	100039257	Tmem254b
100039304	22.2	21.8	0.0144644329506816	1.99501403389009	0.00896960624866137	0.925713901526774	0.99322641993098	100039304	Gm2148
100039307	369.2	407.6	-0.0946462771660321	0.473611997322413	0.643163375662837	0.457918433131966	0.895328163024039	NA	NA
100039419	1006.2	1000.6	0.00355850416764692	5.27006757687289	0.00665553667627071	0.935658481465318	0.99322641993098	100039419	Gm2223
100039422	759	845	-0.158901863713374	3.7186651842097	7.69844358339495	0.0105516851286095	0.374941178420096	100039422	Gm2225
100039495	21.8	21.8	-0.00627032482038765	1.35350017496637	0.00308716407024079	0.956152130713562	0.994733451743597	100039495	Gm15706
100039503	211.8	225.4	-0.100259756970831	2.28153087761654	1.64211123369896	0.212322223740214	0.78191065620611	100039503	Gm2274
100039571	15.6	17.6	-0.193309007390631	0.99874300344506	2.5801609280232	0.121335624515395	0.696591961543811	100039571	Gm10335
100039636	10441.8	10017.8	0.0595700281709899	7.1512823534009	2.93214981612494	0.0997706474679903	0.661810435292488	100039636	Atp6v0c-ps2
100039684	287	283	-0.0179984593141064	0.822607697945136	0.0143349344853155	0.9057363404536	0.989258618587931	100039684	5031434O11Rik
100039707	176	196	-0.13598675969312	1.46060030491364	1.73866797654633	0.199796736557368	0.770339582640834	100039707	Mthfsl
100039768	706.8	703.6	0.0135443778255122	4.62905867998329	0.0798993238427012	0.779866023444647	0.973166148913833	100039768	1700024F20Rik
100039786	2465.6	2430.6	0.0202653772532894	4.80376238203473	0.242064477707736	0.627205048046757	0.942517367847272	100039786	Gm2423
100039795	8281.2	7923.4	0.0622399900212002	7.54879078076855	4.33450595006301	0.0482206369656017	0.545040215755874	100039795	Ildr2
100039826	46.4	39.6	0.213710544845031	3.38119292528547	7.4634731355669	0.012282827502623	0.400986978716507	NA	NA
100039863	26.6	21.4	0.256400725395458	0.55660935574195	2.85575751175108	0.104043483389569	0.671947145504226	100039863	Gm13306
100039864	362.6	315.4	0.189652908241638	3.25729246488354	8.92249893840446	0.00641472479162149	0.322447092388938	100039864	Snhg12
100039968	118.4	104.4	0.170876594707227	1.39302710376927	2.950064116515	0.0987983457087515	0.661348946163619	100039968	Tmem35b
100039988	63.2	58	0.1190807983876	2.65193183822593	1.36516816155112	0.25621661175357	0.813565714958614	100039988	Gm11826
100040052	265.8	242.6	0.135884962108561	2.49940207291417	2.64959408543429	0.116681230144972	0.689977536413411	100040052	Gm2573
100040123	247	251.8	-0.026603549239965	2.57255490635025	0.128859627170338	0.7227672744231	0.964412035293787	100040123	Gm2614
100040220	1197.8	1203	-0.0105952839983557	5.04599249617491	0.0707348401889138	0.792549338775463	0.976183054338351	100040220	Gm9892
100040244	5.8	5.4	0.0877003574860338	1.27854013626862	0.658893779341109	0.424956829312379	0.883536570858321	100040244	Gm14698
100040260	53.2	51.2	0.0557078889869081	0.853548750067249	0.262908405287247	0.612832860207805	0.939828770444945	100040260	Atf1-ps
100040293	45.6	67.2	-0.538835056692308	-0.146466045162049	9.26847272493834	0.00559696587460763	0.303220540937768	100040293	Mindy4b-ps
100040294	23	26.8	-0.20223840854985	0.880175120440791	1.45044993052579	0.242389488742623	0.806191404798492	100040294	Gm2694
100040297	8436.6	8406.2	0.0105652595291574	5.49925389172643	0.0448370558957314	0.83438204883738	0.980646966487883	NA	NA
100040298	649.6	658.6	-0.0213448244439125	5.00774846047077	0.25134888653175	0.620710749399527	0.940778610650346	100040298	Gm15501
100040322	12.4	13.6	-0.11589252196099	1.26204635251517	1.03281774530575	0.319669783540989	0.842236064765122	100040322	3830408C21Rik
100040377	146.8	140.6	0.0287260187728484	1.28203120361968	0.0733266395102797	0.7888768415255	0.976166650038474	NA	NA
100040500	17.2	16.2	0.0670928644629236	2.21655198895253	0.613858094916906	0.441029769685268	0.891086058229499	100040500	Gm2808
100040505	262.4	274	-0.0687069973016178	2.34576092088281	0.864813020249505	0.361688067675658	0.857200566458697	100040505	Gm9923
100040525	79.2	75.6	0.0391079523897497	3.19272120094677	0.0887800890342354	0.770193935928073	0.97173593683894	100040525	Tmem181c-ps
100040529	173.6	198.6	-0.200239898912488	1.27888677831609	3.1498758445535	0.0886644837481298	0.643998215123351	100040529	Gm2824
100040543	2179.8	2277	-0.0624305281326768	4.59822199881059	1.14765228365127	0.296051572864156	0.829814048760286	100040543	Gm2830
100040591	329.2	317.6	0.0149959681924838	0.410481970110218	0.00940947872954261	0.923532806749101	0.993136585142771	100040591	Kcnj13
100040608	79.6	72.8	0.111223054050779	1.0911288309327	0.810494656645329	0.376950813852314	0.863796206271047	100040608	Fancf
100040724	274.2	297	-0.114342650098491	4.56897576779565	6.52557212455046	0.0174250225055743	0.435780948162576	100040724	Mirg
100040792	20.4	28.4	-0.456187345487074	0.0820095849347942	7.29033590225967	0.0125270988166264	0.402987533296084	100040792	Gm11627
100040852	10.2	11	-0.132957854537425	0.103097893283982	0.984770865997693	0.330958990898175	0.846839234127151	100040852	Gm3002
100040961	96	92.8	0.0485599334613875	3.02014171470971	0.314581874736858	0.58073470276342	0.929574040107835	100040961	Gm10145
100040972	62.8	62	0.0192484168048778	0.358971084171069	0.0180834108114686	0.894152666731282	0.987173810726784	100040972	Tceal7
100040999	272.2	261.8	0.062963608171586	0.283330245075643	0.213487564683399	0.648223421309218	0.948001097355303	100040999	Gm3086
100041098	1260.8	1201.2	0.0706098750832221	4.37316638163875	2.15516139913617	0.15512209200772	0.733307779063785	100041098	Tma7-ps
100041106	160	160.6	-0.00951940288496085	2.89879959045536	0.0146290715045535	0.904740583103417	0.988593921089869	100041106	Gm3141
100041120	5.8	7.4	-0.216888391419989	1.30406296328731	4.43101558039865	0.0459833997978137	0.54221926151611	100041120	Gm3150
100041194	141.2	155.8	-0.139019060015704	1.20856247810392	1.53266596774898	0.227729260867669	0.794753331427815	100041194	Ahnak2
100041231	84.6	81.2	0.0496333653494859	1.54633554845376	0.265116666817057	0.611353032307576	0.939699993442633	100041231	Gm3219
100041244	153.2	133	0.180649825753239	1.71423818870108	4.27139566557985	0.0497498896076342	0.549367795781797	100041244	Gm3230
100041286	102.2	100.2	0.0436667590710197	0.42432760669909	0.110683546710755	0.742266062712016	0.969203983423802	100041286	Snhg15
100041294	365.2	378.4	-0.0513171927957297	3.52713849615784	0.63969616820511	0.431694145379696	0.887604825578045	100041294	Supt4b
100041480	872	847.8	0.0433893644620407	4.52681336213284	0.797836041543388	0.38064193742801	0.865334785087207	100041480	Gm9833
100041574	45	51.8	-0.180713737923852	0.878413861078329	2.11610972733868	0.158757009368016	0.73712203965481	100041574	9030025P20Rik
100041576	3.6	3.8	-0.0395672437813543	0.112916833915611	0.0542925653291808	0.81773823351537	0.97806128207385	100041576	Gm3414
100041581	47.6	53	-0.153508107390608	3.74982798157979	4.97514063427793	0.0358665761648492	0.511266602349985	100041581	Zkscan16
100041585	548.4	574.2	-0.0753419165836153	1.91322867823095	0.580797223066101	0.453451198230133	0.894208884927721	100041585	Amd2
100041621	1.2	1.4	0.000746445659768242	0.338815537402082	1.69236296081392e-05	0.996751769351226	0.999795286204207	100041621	Gm3435
100041649	1455.8	1496.4	-0.039809747109881	5.68471362289932	0.992686685398212	0.329061615607281	0.845688966297817	100041649	Mpc1-ps
100041677	210	232.2	-0.132653207316517	1.06929695285389	0.8633871084609	0.362583717754867	0.857200566458697	100041677	Zfp984
100041781	614.8	663.8	-0.104427795581989	2.39796376903898	1.47018454594315	0.237159183993066	0.801847683142872	100041781	Gm3510
100041797	17.8	19.6	-0.130069849189776	1.69099943912519	1.69865348106533	0.204873003602191	0.776472979148423	NA	NA
100041925	2263.6	2316	-0.033519769868722	6.05760421859561	0.865188101057949	0.361585795557999	0.857200566458697	100041925	Gm14586
100041948	699.8	680.2	0.0381819154632824	3.71312222056572	0.328673514521445	0.571904366426637	0.928835634767252	100041948	Gm9800
100041953	1620.8	1563.2	0.0523643784334273	4.66982047776911	1.66868341930745	0.208780173071813	0.780425280712958	100041953	Sap18b
100041965	3460.4	3483.8	-0.0098929840681882	6.37591535238812	0.0816713661523591	0.777505865624943	0.972634619858965	100041965	Oaz1-ps
100042008	8534	8537	-0.00120337454216036	6.69865844636041	0.00149942802757834	0.969433118324622	0.996329811678066	100042008	Gm9794
100042023	7.4	8	-0.158305823501937	0.391627577275827	1.25845897369114	0.273080829680383	0.821326570361208	100042023	Gm10193
100042049	15870.6	15439.2	0.0487590633300546	4.13816241782618	0.493611419597479	0.490347743331054	0.905883279870117	100042049	Gm15421
100042056	28.8	30.8	-0.106582504133617	1.97610427175109	1.50173255133118	0.232337232918201	0.796843520061756	100042056	9130019P16Rik
100042069	1952.4	1954.2	-0.00208995857172108	4.96109597170912	0.00203603357771111	0.964384393993364	0.995800259378488	100042069	Impdh2-ps
100042100	81.2	81.6	0.0195811110632854	0.510164382299444	0.0193348416623195	0.890575145882456	0.986833770420593	100042100	Gm3667
100042125	104.2	131.4	-0.324569040351479	0.379933435141789	7.20572919235291	0.0129857342765775	0.402987533296084	100042125	Gm15535
100042132	293.8	292.8	-0.00158615748441561	2.84955801332542	0.00037627094288906	0.984693685064456	0.997250782799772	100042132	Gm12371
100042143	395.6	414	-0.0491805419867582	2.2897239571517	0.33627489900851	0.567411119239071	0.926328600367233	100042143	Gm3693
100042149	784.4	720.2	0.104565323017043	0.998479277180678	0.810411279319927	0.376974954402448	0.863796206271047	100042149	Gm3696
100042150	116.8	122	-0.0590808591346151	2.96818690051426	0.856978056652182	0.363833924543344	0.858242718252043	100042150	Nrg2
100042165	8.2	8.2	0.00390267972922596	1.38091461512415	0.000851222064370916	0.976966569170982	0.997187041010894	100042165	BC005561
100042173	235	254.2	-0.0913064308360609	1.80545473561179	0.984840301856357	0.330942281718748	0.846839234127151	100042173	Rps15a-ps6
100042178	814	745.8	0.131903269461801	3.61610043527121	3.7837238638927	0.0637542487730619	0.591465925395274	100042178	Prdm16os
100042194	192.2	200.8	-0.0600368874998039	2.3519444832084	0.620217145829381	0.438702804842634	0.890321939532069	100042194	Gm13446
100042277	1985.2	2014.2	-0.0172727773841653	6.09769053892178	0.220200145380105	0.6431375237674	0.946212558013772	100042277	Gm3764
100042332	158.4	153	0.0446466448140244	1.32481634977008	0.158907015363128	0.693701755618546	0.957260134737249	100042332	2810410L24Rik
100042335	377.4	351.4	0.100616537332529	2.56829561315748	2.29321572564981	0.143046277888607	0.717415302082555	100042335	Rps15a-ps5
100042355	107.6	106.4	0.0101375296491314	2.59073456149517	0.0139895935456915	0.90683555627183	0.989432109019158	100042355	Gm10705
100042424	442.2	457	-0.0491166109259642	4.57560324346887	0.973077604003931	0.333789663380643	0.84698312612628	100042424	Pdcd5-ps
100042450	71.4	69.8	0.028342648528268	2.52909165174246	0.12202288328346	0.729907969735992	0.965633793421303	100042450	Smim17
100042464	3572.2	3499.2	0.0311925501079054	5.21646349631083	0.338545960851762	0.567127226974813	0.926328600367233	NA	NA
100042480	1973.4	2018.6	-0.0325960993330795	6.25150908407646	0.484089944159839	0.494689124848711	0.906078328788437	100042480	Nhsl2
100042498	1018.8	973.2	0.059919545892955	4.16950516903997	1.18574330648509	0.287041872353291	0.827171277716919	100042498	Mir22hg
100042503	492.2	531.2	-0.110914616095675	2.56339589465143	2.31416732128848	0.141313189737561	0.715803178834233	100042503	Ndufb4b
100042533	200.4	209.4	-0.0548150013545817	2.26980088437118	0.430592392319172	0.517962851215711	0.914059883716733	100042533	Gm11578
100042561	1746.8	1708.8	0.0244015159362122	3.66474517084186	0.184575685147333	0.671316255941045	0.954169605378068	NA	NA
100042625	386	406	-0.0754431966720517	5.31251946869014	2.46641201919508	0.130542410834094	0.704192424123207	100042625	Gstp-ps
100042648	2.6	3	-0.28930441121239	1.44218518927429	7.24793485028889	0.012754672595734	0.402987533296084	100042648	Gm3948
100042715	22.4	23.8	-0.0906941262643823	1.18209160570025	0.640166998972219	0.431526919859984	0.887604825578045	100042715	Gm3985
100042773	621.4	600.8	0.0478745250760273	4.51868810749871	1.00125616829574	0.327024483910363	0.844856255973219	100042773	Tmed10-ps
100042784	200.8	187	0.092975657857707	1.61756795854355	1.122796047503	0.299902546529419	0.832055598938137	100042784	Prdm11
100042807	361.8	345.8	0.0544280050417563	3.56504143804927	0.906978196401495	0.350444583690275	0.853790732581945	100042807	Eif3j2
100042880	497.4	507.8	-0.0325556067202064	5.14338119715815	0.615166971651687	0.440549216489843	0.891032585525731	100042880	Rpl17-ps10
100042918	879.4	865	0.026270125264818	3.33224187139539	0.234828700184447	0.632375159286735	0.944153553592653	100042918	Uqcrh-ps1
100042948	53.4	58.6	-0.123090918937956	0.378716043530942	0.604707363258765	0.444412853352968	0.893325333777152	100042948	Gm15760
100042959	2189.8	2101.4	0.0528498741931963	3.43774919524277	0.872329013728816	0.359646580165621	0.857200566458697	100042959	Gm4130
100043002	119.4	119.8	-0.0190204904285561	2.8227420865524	0.0491663552987198	0.826486251039822	0.979880211109931	100043002	Llph-ps2
100043040	87.4	84.2	0.0616766093115735	1.73803119688429	0.479778467638004	0.49519447987237	0.906078328788437	100043040	1110002L01Rik
100043072	317.6	344	-0.11785928705797	3.25548864219767	4.60624597630285	0.0422134350376817	0.534221323118337	100043072	A230070E04Rik
100043074	9.6	11.2	-0.183307651530244	0.205388733797901	1.33135818062276	0.259965115875129	0.81625054172076	100043074	Gm4211
100043133	89.4	96.2	-0.107572239105444	1.40289191814318	1.32077241383313	0.261817978759525	0.816641576389766	100043133	9130023H24Rik
100043172	685	668	0.0337602083946368	5.970664735997	0.883945875284769	0.356523485274445	0.856517683467617	100043172	Gm10080
100043184	111.2	103.6	0.071961999052686	1.15926542064839	0.262530872177313	0.613352125235503	0.94023886627603	NA	NA
100043189	92	92.8	-0.00691627438970098	1.31575904822233	0.00567926118845061	0.940554465984514	0.993233026196874	100043189	Gm4285
100043213	102.8	103.6	-0.0281814915749941	1.87257751631953	0.0801347664486455	0.779550818159528	0.97300587948751	100043213	5330434G04Rik
100043257	569.6	620.8	-0.132238823495096	4.35582655874282	4.51183617427245	0.0460986151937196	0.54221926151611	100043257	Rbm3-ps
100043272	2802.2	2820	-0.00813484834299017	5.019442203344	0.0434171873984755	0.836706161474218	0.980646966487883	100043272	Inafm2
100043324	2928.8	2883.8	0.0265533460447627	4.21806929154903	0.251411805204093	0.620667257036617	0.940778610650346	100043324	Bnip3l-ps
100043364	0.2	0.2	-0.0942102953458786	1.10453151900855	0.472981528718637	0.498237924632236	0.90652529495717	NA	NA
100043387	114.8	119.8	-0.0767441754435812	0.438411699687461	0.30185476427118	0.587816250571954	0.931580544845497	100043387	Gm14305
100043407	86	80.8	0.09271803176307	1.22812884664488	0.680185461385081	0.417673518057645	0.881064365149621	100043407	Gm4419
100043462	169.2	170	0.00260584169804092	2.9166323070001	0.00108565685590306	0.973989431702203	0.996681626214282	100043462	Nutf2-ps1
100043468	353	374	-0.081666663213085	4.05531280759108	2.9406189728568	0.0993096063579284	0.661763670119869	100043468	Zfp955b
100043489	55	53.4	0.0449806694091862	2.35439502023271	0.293926613344959	0.592731572994265	0.933590151320713	100043489	1300002E11Rik
100043508	1234.8	1191.4	0.0513513246015913	5.50423420863876	2.24944436482758	0.146749362431102	0.721478800307046	100043508	Ptges3-ps
100043571	124.4	123.4	0.0322218694458699	1.07783351402412	0.101381660941823	0.75294187353323	0.969688030037155	100043571	Gm4524
100043580	75.8	76	-0.00065979014288182	0.605630930457375	3.80430593982458e-05	0.995129918500909	0.999462533370705	100043580	Gm4532
100043597	6546.6	6420.8	0.0277616173211329	7.49887584920957	0.872891534683205	0.359494452579656	0.857200566458697	100043597	Srcap
100043600	1144	1218	-0.0532863679729416	0.699853316469818	0.136628561409434	0.714908967023605	0.962957248787345	100043600	Gm4544
100043670	76.2	80.6	-0.111490837721552	0.20324985046356	0.509717909557924	0.48217149600615	0.901366999654629	100043670	Gm4581
100043674	749	733	0.0271750582378304	3.03614735203966	0.169041022096886	0.684626590907113	0.955419343062961	100043674	Rbx1-ps
100043718	1132	1125.8	0.0105349535288941	4.46017683527316	0.0329683345864526	0.857566358493594	0.982650005877099	100043718	Rpl36-ps12
100043757	1733.6	1796	-0.0493610557928515	5.50692795692834	1.93301600224733	0.177234031143182	0.754821466106791	100043757	Zfp831
100043764	7.4	7.8	-0.0506516503225622	0.562188919888276	0.172392262193801	0.681695958538839	0.955419343062961	100043764	Gm4631
100043766	6.6	5.4	0.162849400070049	0.129142600049506	1.25099435189745	0.274472217426027	0.822324120716461	100043766	Gm14057
100043771	1741.6	1681.8	0.0535257427365535	3.75201620208248	1.03963926947049	0.318110088111699	0.841033303377267	100043771	Gm10651
100043772	601.8	569.6	0.0776598383408918	2.60451736885625	1.31085122487714	0.263570116316299	0.81860046142192	100043772	Zfp850
100043813	6088.4	6059.6	0.00553493705485213	5.65362401041079	0.0106220624559987	0.919035077443991	0.992335598829709	100043813	Rps27rt
100043823	257.4	265.4	-0.0310538735044834	1.48870180941838	0.0933068332908751	0.762657534650629	0.970790533662161	100043823	Gm4673
100043882	193.4	189	0.0348917154424744	2.54856802621264	0.166631019181805	0.686755284005781	0.955808039411547	NA	NA
100043911	357.4	360	-0.011264036161938	3.13359546786129	0.0320784873576977	0.859364273210098	0.982749647272135	100043911	Ppp4r1l-ps
100043915	57	61.6	-0.11778265082352	1.70373655059696	1.49171714927059	0.233854436700082	0.797530118480004	100043915	Gm4724
100044509	32.8	31.6	0.0452138742926638	2.08046600785708	0.38381073161714	0.541428800242606	0.91836199762664	100044509	Tgfbr3l
100045469	148	126.4	0.236981932465098	2.46112810259962	9.21610734578835	0.00571303316349529	0.305185944462926	100045469	Gm14204
100045653	10.6	11	-0.128251095157388	0.12312936085018	0.802507056828543	0.379273787060114	0.864891886219124	100045653	Gm17769
100045778	17.8	13.2	0.345601202939017	0.199252160715492	3.30477073947313	0.0816287771931559	0.629638414587554	100045778	Rnf223
100046763	19.8	15.8	0.281262226126838	1.25389158261484	4.33484477984941	0.0483827688032411	0.545040215755874	NA	NA
100048534	36.2	34.2	0.0885651192536783	0.269858435802699	0.516719477028145	0.479209780745632	0.901148309633429	100048534	Cfap43
100048895	73	72.8	0.0177757867559941	0.488163617895666	0.0202827857904269	0.887943199900141	0.986779297170384	100048895	9330020H09Rik
100049164	64	63.4	0.00411920072902255	1.65120358475556	0.0017385771287976	0.967087014731215	0.995975245318136	100049164	B130046B21Rik
100072	11377.2	11253.2	0.0159021596602112	8.17685546428441	0.387016005406778	0.53975856173403	0.91836199762664	100072	Camta1
100073351	12.2	10.6	0.170223854664483	0.743769133385332	1.57967901531446	0.220944603931473	0.789106680540432	100073351	Yy2
100087	308.6	305.2	0.00527976747540834	3.20604040378262	0.00711553938307388	0.933477428319616	0.99322641993098	100087	Kti12
100088	477.8	484	-0.0216287871795311	3.60494420378202	0.188234072507799	0.668279345114934	0.953933104738943	100088	Rcc1
100090	273.6	289.8	-0.0768241031039607	3.43206254173356	1.11300088291386	0.302409254339295	0.832734494612339	100090	Zbtb48
100101806	1474	1466.2	0.00574813116521975	5.68244733186759	0.0197342856950638	0.889460393750707	0.986833770420593	100101806	Srp54c
100101807	52.8	50.2	0.0620318234216363	1.61067728661438	0.366749037427454	0.550486404766262	0.920947208013474	100101807	1700047I17Rik2
100101919	287.8	331.2	-0.19745624053839	2.93204893353242	7.95469101898134	0.00948810877688161	0.367501860991004	100101919	Dnah7c
100102	721.2	638.6	0.179943521734057	2.30554565159598	5.49137558795476	0.0277603454465102	0.479962663059936	100102	Pcsk9
100113398	143.4	142	0.0335802696856215	0.270133414678421	0.060996658630656	0.807035410089761	0.977423102188645	100113398	Adat3
100121	1185.6	1157.2	0.0362966027640985	5.24615846121167	1.38231238967002	0.251280011954101	0.809590322930254	100121	Tdrd7
100124467	45	46.2	-0.0396532307781287	0.522344571221054	0.0892480922317855	0.781462730524051	0.973468292397638	100124467	Mir568
100125263	465	486.8	-0.0716996710912333	3.97034963876453	1.89076674586399	0.181861882778363	0.759521283976672	100125263	Trbc2
100126034	1.6	2.2	-0.176345868175923	0.451184363329087	1.49205637989209	0.233802842355713	0.797530118480004	100126034	Gm10644
100126243	377.8	356	0.0839928267085135	2.55491653033414	1.6090029455851	0.216841175493313	0.786702397234024	100126243	A030001D20Rik
100129	369.8	385.4	-0.0535241431004776	4.78629462324048	1.19932269740716	0.284428975918931	0.826975264581296	100129	Gpr153
100141474	128.4	120.2	0.0985452603538929	1.66121763230805	1.03775903254574	0.318538949570241	0.841096451788136	100141474	4933428G20Rik
100163	669.4	878.8	-0.382838854746292	3.38450265175564	16.9093821743011	0.00065559911200391	0.118450369561306	100163	Pafah2
100169	549.2	627	-0.182897369679057	3.571589905887	5.17542620171774	0.0337533794678788	0.509792420928652	100169	Phactr4
100177	817.2	830	-0.0220929443744379	5.09648930179255	0.336431402204343	0.567321596215754	0.926328600367233	100177	Zmym6
100182	212.2	220.6	-0.0417892615790923	2.46961321694152	0.351340334012258	0.55891923985063	0.92208720760503	100182	Akna
100198	757.2	721	0.0692059235222151	3.5303988705228	1.19599011327708	0.285018307294102	0.826975264581296	100198	H6pd
100201	1915.2	1852.2	0.0471626670122453	6.06041913582887	1.80698884877025	0.191483627191157	0.76316985941874	100201	Tmem64
100206	637.2	645.2	-0.0184657718003384	4.08082245498781	0.177222818885052	0.677530164191394	0.95485774114883	100206	Adprhl2
100210	270	281.6	-0.0570054327580463	2.77505160146623	0.865424768017084	0.361521285641491	0.857200566458697	100210	Gpn2
100213	5501.4	5539.8	-0.00994430259139861	7.27300601332885	0.130361393680037	0.721227654835615	0.964097711770414	100213	Rusc2
100216343	5	4.2	0.245504524788758	0.315532879670049	2.46841628022694	0.129292846511539	0.703084576176745	100216343	Gm17501
100216534	129.8	131.4	-0.0229317405102161	0.962788239046907	0.0257989659092351	0.873747385325691	0.984828362867435	100216534	Snord96a
