	WTSD5	WTHC5	logFC	logCPM	F	PValue	FDR	check	gene
100040293	78.4	63.2	0.393279457626496	-0.146468418284405	4.25777029635928	0.050089999282706	0.10664836651601	100040293	Mindy4b-ps
100040294	20.6	25.8	-0.256843281981804	0.880176707919253	1.52044283392944	0.231692581896115	0.350778734547654	100040294	Gm2694
100040297	7627.8	7433.6	0.0348887859442103	5.4992548315563	0.380888880867127	0.543876197404783	0.661883182393595	100040297	Gm2695
100040298	640.4	657.2	-0.0411611147671409	5.00774930165609	0.711252052693093	0.407387186117954	0.53897067538143	100040298	Gm15501
100040322	9.4	13.8	-0.493482257852787	1.26204827640954	11.8562564934074	0.00212744383805339	0.00824619823953437	100040322	3830408C21Rik
100040377	106.8	127.2	-0.288647906469223	1.28203576856245	4.86980019454997	0.0371816498062405	0.0840512302626524	NA	NA
100040500	17.6	17.6	0.0289828657779273	2.21654904117562	0.0830007451905628	0.775754079794053	0.849643818242271	100040500	Gm2808
100040505	269.4	257.4	0.0547040290420408	2.34575871457218	0.410746236100253	0.527686884152522	0.648257414059356	100040505	Gm9923
100040525	98	85.4	0.212259155455967	3.19271177965647	1.96350054702315	0.183285601005573	0.292989391388471	100040525	Tmem181c-ps
100040529	146.4	185.2	-0.354245889286863	1.27889124884906	6.7091287309522	0.016082977486473	0.0427636785484696	100040529	Gm2824
100040543	2002.4	2188.2	-0.128205278671597	4.59822329413191	3.63060508386538	0.0703096947298264	0.13847340613502	100040543	Gm2830
100040591	374.2	334	0.160375394145362	0.410479309695734	0.775251948694028	0.387362390458501	0.519622829854958	100040591	Kcnj13
100040608	63.8	71.2	-0.194942816840121	1.09113135175005	1.60542904784595	0.217339166500507	0.334011282973967	100040608	Fancf
100040724	337.4	310.2	0.122223809354363	4.56897181584582	5.74617621969915	0.024697866795064	0.060485084150433	100040724	Mirg
100040792	48	28.8	0.77511585364429	0.082005708313536	19.8096765007134	0.000169146600695916	0.00105608853842711	100040792	Gm11627
100040852	9.4	12	-0.362651183005603	0.103097359456246	4.64366271144328	0.0414568638204192	0.0915255093417351	100040852	Gm3002
100040961	96.8	111.6	-0.202643976572085	3.0201361307204	3.88211187379315	0.0619591919431599	0.125657101213194	100040961	Gm10145
100040972	59.4	65.4	-0.129737671202926	0.358971084626363	0.540869855794115	0.469226079167041	0.596656439542571	100040972	Tceal7
100040999	252.2	247	0.0340834763337109	0.283329677595913	0.0434295881408534	0.836683632098388	0.891253977327003	100040999	Gm3086
100041098	1176	1180.6	-0.0071045477216729	4.37316730193495	0.0163841089872654	0.899219202036641	0.935313293227475	100041098	Tma7-ps
100041106	156	175.8	-0.179351503175731	2.89879910398959	3.6998589076025	0.0664036193736628	0.132605404037983	100041106	Gm3141
100041120	8.6	8.8	-0.00407131704883324	1.30405803165243	0.00115692691344095	0.973148659617134	0.98314746111037	100041120	Gm3150
100041194	127.8	169	-0.421068910001781	1.20856443642948	8.9879963166442	0.0062514330578469	0.0199158504337931	100041194	Ahnak2
100041231	59.2	77.6	-0.412020816943421	1.54633986327307	11.7105198112618	0.00224149758502336	0.00860520746186657	100041231	Gm3219
100041244	94.4	118.6	-0.344606798184198	1.7142429516019	9.91127240129588	0.00436539178333871	0.0149166366043446	100041244	Gm3230
100041286	74.8	95.4	-0.357445955159535	0.424329953684607	4.66326670775713	0.0410651986485017	0.0908968424602516	100041286	Snhg15
100041294	382	373	0.0445630138140783	3.52713774960171	0.355925763916878	0.55638514213726	0.672969945142423	100041294	Supt4b
100041480	988.4	859.8	0.203523024111147	4.52680578177017	13.639499469003	0.00114492493918025	0.00500796141387356	100041480	Gm9833
100041574	47.6	52.2	-0.13642875369616	0.878412693585076	0.863014353242532	0.362181384053754	0.493911663846868	100041574	9030025P20Rik
100041576	4	4.6	-0.223091695586092	0.112918404711574	1.1003100661883	0.304686331209271	0.433287704771625	100041576	Gm3414
100041581	31.6	52.6	-0.723244586310681	3.74982799649147	76.343657333291	1.049171610854e-08	4.19276787681493e-07	100041581	Zkscan16
100041585	535.4	542.2	-0.0393971754012678	1.91322683504012	0.116111833063633	0.736266507235113	0.820529068178673	100041585	Amd2
100041621	2.2	1.6	0.196710918946651	0.338812317460272	0.974700153298634	0.333397327711899	0.464282691337669	100041621	Gm3435
100041649	1318.6	1524.4	-0.213170490238761	5.68471610481933	21.6503175763752	0.000101218875474926	0.000686218398740425	100041649	Mpc1-ps
100041677	202.6	243.4	-0.271287817776123	1.069299604054	2.4661385078231	0.130178840140521	0.225774532684316	100041677	Zfp984
100041781	497	655.2	-0.396946210980139	2.39796888788946	14.521661452408	0.000853190932714809	0.00397294514866619	100041781	Gm3510
100041797	17.6	22.6	-0.348518273574302	1.69099913399148	8.09974699189216	0.00894004153006359	0.0267233409081166	NA	NA
100041925	2258.6	2313.4	-0.0365815203815203	6.05760382601284	0.800932915187812	0.379736264134802	0.511338546842224	100041925	Gm14586
100041948	756.2	705.6	0.106389811225186	3.71311948589268	1.89926857315843	0.181253287017215	0.290447340415391	100041948	Gm9800
100041953	1471	1507.8	-0.0385091748526212	4.6698225550912	0.676960831881126	0.41876617076837	0.550008744414904	100041953	Sap18b
100041965	3250.4	3291.2	-0.0194779091072852	6.37591683435765	0.248673562897748	0.622567567435234	0.730642385491139	100041965	Oaz1-ps
100042008	7533.6	7899	-0.0705972204572144	6.69865929305934	4.06818182442855	0.0550615668988648	0.114695815727549	100042008	Gm9794
100042023	9	9	-0.0332276149741732	0.391627291899953	0.0390480832387107	0.845023838477869	0.897553883142749	100042023	Gm10193
100042049	11755	12850.8	-0.127683725236181	4.1381677529577	2.50976687873626	0.128654784804965	0.223479901402592	100042049	Gm15421
100042056	56.6	33.2	0.744454474267799	1.97609526445852	63.3965438801903	3.52635595261605e-08	1.10563880562066e-06	100042056	9130019P16Rik
100042069	2128	1856	0.194472356646033	4.9610935123481	13.7152022570877	0.00111604621644142	0.00490761545860794	100042069	Impdh2-ps
100042100	77.2	84.8	-0.108064095240249	0.510164229710653	0.381897514089159	0.542431850868311	0.660494769285816	100042100	Gm3667
100042125	114	119.6	-0.0570024007868274	0.379934359184505	0.158329441595092	0.711405492184435	0.801329097882935	100042125	Gm15535
100042132	138	290.4	-1.09960078294033	2.84957491865515	103.990935713296	6.10062932567976e-10	4.87198133912222e-08	100042132	Gm12371
100042143	294.6	384.4	-0.385912400718145	2.28973141106318	13.9725178230977	0.00102367117905521	0.00458063532506297	100042143	Gm3693
100042149	624.8	699.6	-0.20602636758346	0.998481401795853	2.08447218054048	0.161780327067718	0.266268827993258	100042149	Gm3696
100042150	128.8	126	0.0338698515423343	2.96819072907357	0.205960160599002	0.654045131314797	0.755862183419211	100042150	Nrg2
100042165	9	9.2	-0.103190619300795	1.38090686882021	0.477744738687423	0.496102630540918	0.621536571191681	100042165	BC005561
100042173	225.4	230.2	-0.0187343136453834	1.80545485134403	0.0302126926591814	0.863471832987437	0.910927806291541	100042173	Rps15a-ps6
100042178	808.4	720.6	0.16672458642137	3.61609817034778	4.51545290625774	0.0442643880094819	0.0964607875635668	100042178	Gm13111
100042194	136.2	197.2	-0.542284681328179	2.35195156612163	32.9733310963472	6.53450931606567e-06	7.39622534490314e-05	100042194	Gm13446
100042277	2026.4	2018.4	0.00767274964221045	6.09769100581875	0.0338652587237821	0.855545609660771	0.904811314995009	100042277	Gm3764
100042332	117	152	-0.391395831674704	1.32481891690964	7.9013511482436	0.00970074783929333	0.0285511320034913	100042332	2810410L24Rik
100042335	353.8	333	0.0820223314129141	2.56829522971879	1.1117887638878	0.302232905233638	0.430433974997241	100042335	Rps15a-ps5
100042355	109	121.2	-0.158718772987342	2.59073120470667	2.40745455960016	0.133896181561733	0.230534295210636	100042355	Gm10705
100042424	452.8	460.4	-0.022464640448216	4.57560122466549	0.1525791898026	0.69954146771476	0.792754643690367	100042424	Pdcd5-ps
100042450	87.4	74.2	0.234683754500458	2.52908655190855	6.36597211329448	0.0186968193364937	0.0482405974097964	100042450	Smim17
100042464	3395	3515.6	-0.0477005311064182	5.21646284238292	0.595140848613746	0.449417297260633	0.578756054926282	NA	NA
100042480	2760.2	2097	0.399242478784402	6.25150191494475	58.3418553145225	2.52953510791392e-07	5.35313330157947e-06	100042480	Nhsl2
100042498	810.8	919.6	-0.193830461718349	4.16951151949191	9.06022154068681	0.00607551377176831	0.0194067350402517	100042498	Mir22hg
100042503	461.6	523.8	-0.180598738363819	2.56339707051205	4.38564828552952	0.0470229460908244	0.101276957651136	100042503	Gm3873
100042533	178.8	196.6	-0.135597352272754	2.26980431484965	1.84622231654611	0.186905147596322	0.297590548948804	100042533	Gm11578
100042561	1539	1521.2	0.00248014118124468	3.66474662438091	0.0014166408124684	0.970288587307865	0.981527710720581	100042561	Gm10177
100042625	396.4	433	-0.13140536307186	5.31252023195231	5.68525455412961	0.0261417221540111	0.0633130784205892	100042625	Gstp-ps
100042648	3.2	3	0.0397081483168215	1.4421802346638	0.104228231769593	0.749619880041402	0.830777928700999	100042648	Gm3948
100042715	20.4	26.2	-0.348707851723205	1.18209150646939	6.35755221189968	0.0187666067322694	0.0483859236990874	100042715	Gm3985
100042773	640	621.8	0.0394536986923899	4.5186882269354	0.511575923117101	0.481384258728693	0.608104184204206	100042773	Tmed10-ps
100042784	168	171.6	-0.0335229350411468	1.61756985172586	0.100630642127889	0.764003026404979	0.84085127112294	100042784	Prdm11
100042807	416.2	365.6	0.183387265964772	3.56503288036896	7.79035996067318	0.0101571932043822	0.0295634455449336	100042807	Eif3j2
100042880	507.8	521.4	-0.0410145920680451	5.1433820190933	0.743962345971781	0.396963982952287	0.52921037454479	100042880	Rpl17-ps10
100042918	852.6	833.2	0.0355091738551741	3.33224139831308	0.318958538312432	0.577495206006669	0.690726976343859	100042918	Uqcrh-ps1
100042948	67.6	56.8	0.262617582012668	0.378714383153126	2.07614498269848	0.162586704312144	0.267039989667422	100042948	Gm15760
100042959	1760.8	1940	-0.150138511836817	3.43775186495914	5.11422917126876	0.0331071058162221	0.076577069525952	100042959	Gm4130
100043002	119.6	126.8	-0.09136310097536	2.82274016409876	0.809709125451476	0.3775665372156	0.509461046388562	100043002	Llph-ps2
100043040	89.4	79.8	0.145959309615225	1.73803086843034	1.94862720117892	0.175563584709888	0.283340336466807	100043040	1110002L01Rik
100043072	375.6	369.4	0.0270494574046706	3.25548314900799	0.181998338168181	0.673478306964288	0.771596024798812	100043072	A230070E04Rik
100043074	11	12.6	-0.132817209434636	0.205388622179068	0.479258646552014	0.495427564995222	0.620852264994012	100043074	Gm4211
100043133	88.8	95.2	-0.106617794679938	1.40289297260738	0.895432013293566	0.353475745469452	0.48482998908858	100043133	9130023H24Rik
100043172	647.2	673.2	-0.0614320571820244	5.9706655646464	2.2695476295764	0.145037854385165	0.245276371508503	100043172	Gm10080
100043184	93.8	110.6	-0.243128361011235	1.15926525439644	2.00305096147462	0.170619458419301	0.277467782627428	100043184	Gm11703
100043189	73	92.8	-0.351999400807855	1.3157626289622	9.4718470003991	0.00517104849764521	0.0170644600422292	100043189	Gm4285
100043213	87.4	102.2	-0.245627451704637	1.87257548998423	4.19282357919016	0.0517336474229062	0.109289409507554	100043213	5330434G04Rik
100043257	316.8	630.6	-1.0066879720363	4.35584380797852	175.276217693205	1.67358397262296e-11	3.18289246582793e-09	100043257	Rbm3-ps
100043272	2982	2826.2	0.0779168236700629	5.01943910850503	3.06847130346718	0.0926440251426735	0.172029385844322	100043272	Inafm2
100043324	2533.8	2644	-0.0662697633012044	4.21807132203273	1.17447257685623	0.289292418470407	0.416145761999529	100043324	Bnip3l-ps
100043364	0	0.2	-0.233116236811302	1.10452866854182	1.99111419284716	0.171105016206483	0.278065881053005	NA	NA
100043387	110.6	108.4	0.0139099522394639	0.438412884040235	0.00703685309282116	0.933845537735867	0.9590594999598	100043387	Gm14305
100043407	63.4	79.8	-0.327670840934604	1.22813207117495	5.33883143268057	0.0297988768198391	0.0703549437363533	100043407	Gm4419
100043462	164.4	177.2	-0.101882511992141	2.9166339648421	1.16985037568993	0.290243572068662	0.417190254985951	100043462	Nutf2-ps1
100043468	376.4	387.4	-0.044259764581792	4.05530818467382	0.654831424134913	0.426370752157183	0.55781705753801	100043468	Zfp955b
100043489	47	52.8	-0.151123265319803	2.35439763104992	2.26963389402573	0.145030547880034	0.245276371508503	100043489	1300002E11Rik
100043508	1497.8	1252.2	0.257775074046432	5.50422918458907	44.6322234735274	6.68065224382687e-07	1.1481824914658e-05	100043508	Ptges3-ps
100043571	102.2	113.2	-0.151364599198023	1.07783456359136	1.49502885320227	0.242049238490134	0.363451038140079	100043571	Gm4524
100043580	65.4	82.2	-0.330431816021563	0.60563204146495	5.85864582731666	0.0234663602206632	0.057989873590266	100043580	Gm4532
100043597	6972.8	6699.6	0.056037091604164	7.49887564253911	2.82411707317914	0.105878499684153	0.191123393983911	100043597	Srcap
100043600	690	1006.2	-0.560716088619924	0.699858426569311	9.09764417494679	0.00598650502488456	0.019177514102323	100043600	Gm4544
100043670	91.4	75.4	0.281727312234146	0.203248788686492	2.451975161518	0.130518087508421	0.226145820768007	100043670	Gm4581
100043674	659.2	646.4	0.034722156544975	3.03615243151308	0.197679477402224	0.660599259337684	0.760820852148756	100043674	Rbx1-ps
100043718	1021.2	983.2	0.0521468382565101	4.46018309955063	0.617411620681133	0.440241792559266	0.570491829127385	100043718	Gm4604
100043757	2251.6	1842.6	0.292443126581634	5.50692264411619	53.9110606258441	1.42440778633187e-07	3.36962195476937e-06	100043757	Zfp831
100043764	9.6	8.6	0.109561546689488	0.562186041404502	0.586508744206506	0.454465745881158	0.583522632037427	100043764	Gm4631
100043766	9.2	6.4	0.501620199682987	0.129139493987832	8.87649254006706	0.00653409807672233	0.0206209287338307	100043766	Gm14057
100043771	1838.6	1596	0.211842907778286	3.75201402498678	12.4523727611347	0.00172268150039624	0.00698251217238567	100043771	Gm10651
100043772	614.2	568	0.119468336966443	2.60451350468285	2.32186320250799	0.140686134917205	0.239428215850834	100043772	Zfp850
100043813	5015.4	5645.4	-0.174578177260029	5.65362607729037	8.07655718030799	0.0106972409730308	0.030812658633756	100043813	Rps27rt
100043823	240.8	264.6	-0.126654820289219	1.4887020080489	1.07632790335532	0.309899766341775	0.438931036031751	100043823	Gm4673
100043882	187.6	197.2	-0.0725497666922802	2.54856581661231	0.512201737414449	0.481119014565272	0.60792851092984	100043882	Gm14277
100043911	282.8	334.8	-0.252567625208834	3.13360195536412	11.3571029820739	0.00254681387365706	0.00954429874625311	100043911	Ppp4r1l-ps
100043915	58.8	62.8	-0.109645898376829	1.70373619558369	0.928451387674542	0.34491091632947	0.476291428740438	100043915	Gm4724
100044509	27.6	33.6	-0.276913738623662	2.08047042904948	9.48531641417805	0.00514406159968819	0.0169948037398613	100044509	Tgfbr3l
100045469	154	123.2	0.335486036653959	2.46112405905231	13.6839375556472	0.0011278755089034	0.00494681272918767	100045469	Gm14204
100045653	6.2	10.6	-0.764941859528326	0.123134112438921	15.0056124746955	0.0007284148451995	0.00348395373015009	100045653	Gm17769
100045778	29	13.4	1.05574451898527	0.199247538718897	26.0466313980854	3.23243515142868e-05	0.000271219892180616	100045778	Rnf223
100046763	13	14.6	-0.252366146186092	1.25389186684946	2.34057887854093	0.139379735521156	0.23779446378928	NA	NA
100048534	33.8	32.8	0.0680593850339	0.26985855262273	0.205439177773496	0.654452737404009	0.756151867820747	100048534	Cfap43
100048895	60.4	71.8	-0.255134518353616	0.488164887981531	2.7131745409065	0.112604943038665	0.200721951696005	100048895	9330020H09Rik
100049164	57.4	60.2	-0.095016065295568	1.65120773416459	0.632794005673271	0.434159246678269	0.565345743377271	100049164	B130046B21Rik
100072	11901	11861.4	0.00411927444053784	8.17685497549007	0.0206304281029344	0.886994064551368	0.927831093139326	100072	Camta1
100073351	11.6	12.6	-0.103668221970473	0.743769569102952	0.381841655209138	0.542461146132	0.660494769285816	100073351	Yy2
100087	304.4	294	0.0489312978642074	3.20603924169631	0.449890020459973	0.508815381169908	0.632040006826216	100087	Kti12
100088	474	467.4	0.0150775747473463	3.60494455200464	0.0685489491074681	0.795703788082589	0.863842850920627	100088	Rcc1
100090	285	276.8	0.0482667445836885	3.43206572485169	0.323682531903459	0.574928065011441	0.68831361315956	100090	Zbtb48
100101806	1478.6	1561	-0.0822407482361249	5.68244558090418	3.10109474974977	0.0910532354176641	0.169642106822237	100101806	Srp54c
100101807	52.2	55.2	-0.092587007523332	1.61067467072737	0.574418198360948	0.455914505288451	0.584408323823987	100101807	1700047I17Rik2
100101919	275.4	329.2	-0.252814020409543	2.93205316961288	9.36399486057423	0.00539281944402075	0.0176272754961275	100101919	Dnah7c
100102	280.4	611	-1.14331278052504	2.30556203545749	119.429960858538	8.83538693496804e-11	1.16229815897251e-08	100102	Pcsk9
100113398	152.4	125.2	0.310839669074337	0.27013329372558	3.7923943355761	0.0633229415858462	0.127652691447953	100113398	Adat3
100121	1040.6	1136.2	-0.127890990091713	5.246161393142	12.8960455375689	0.00147611603494107	0.00615218603490146	100121	Tdrd7
100124467	53.2	47.8	0.144101025383085	0.52234103439807	0.854489784820283	0.364521534335348	0.496540783835937	100124467	Mir568
100125263	316	473.8	-0.595432249446878	3.97036257131756	89.9274304775277	1.42289948121124e-09	8.86490909544279e-08	100125263	Trbc2
100126034	2	2.2	-0.0543138469076084	0.45118431593705	0.0964416297886707	0.758833466085685	0.83694612123636	100126034	Gm10644
100126243	360.6	360.6	-0.00413579152574486	2.55491617616617	0.00279122922423841	0.958304656399358	0.974828313294132	100126243	A030001D20Rik
100129	332	396	-0.253628539828638	4.78630204598598	19.7856493821799	0.000171969084129283	0.0010704742213629	100129	Gpr153
100141474	112	121	-0.118770259274556	1.66121879112701	1.03874186055906	0.318317207397354	0.448523778097228	100141474	4933428G20Rik
100163	601	818.8	-0.444322264569216	3.38451069365377	16.5727892302229	0.00071992700937718	0.00345938330902186	100163	Pafah2
100169	726.4	668	0.12776478428092	3.57158232178081	1.98039770070011	0.174295966089997	0.281807467786078	100169	Phactr4
100177	801.4	802.6	-0.000725979509550167	5.09648752356165	0.000278583757315611	0.986821768526688	0.992389784194692	100177	Zmym6
100182	234.4	228.6	0.0521994824840227	2.46961324459031	0.401047254023976	0.532560417234783	0.652286100390776	100182	Akna
100198	559.6	690.6	-0.313966044249802	3.53040761471501	17.1636593431316	0.000369323105545469	0.00202055171669527	100198	H6pd
100201	2148.6	1919	0.162246813320869	6.06041651876866	16.8212386787025	0.00041024485663037	0.00220025200658084	100201	Tmem64
100206	619.2	648.6	-0.0689770046010664	4.08082502336474	1.83864993539662	0.187778870349273	0.298619847291054	100206	Adprhl2
100210	270.6	272.4	-0.0128487372561273	2.77505469718893	0.0321071307315414	0.85930257148596	0.908020243220473	100210	Gpn2
100213	6046.4	5760.4	0.069356140771995	7.27300586568785	4.99398796501685	0.0350454287298342	0.0800864232191341	100213	Rusc2
