	S3SD5	WTSD5	logFC	logCPM	F	PValue	FDR	check	gene
100038575	139.4	157.8	-0.179739123796869	2.71548013780851	2.44648118235474	0.12899730160722	0.726687059945287	100038575	Gm10635
100038577	45.4	46	-0.0118521340599049	0.845684491391156	0.00504126795549018	0.943849749917411	0.996946886617566	100038577	Gm10790
100038591	154.6	177	-0.216631060668314	1.14539969048887	2.60083688074683	0.116885288848507	0.71008057915302	100038591	F420014N23Rik
100038605	140	141	-0.0268107143970901	2.17103026068846	0.0796908857716731	0.779582333040928	0.975843561784411	100038605	E030047D23Rik
100038614	13.2	13	-0.00696619293042572	1.18248847167333	0.00300518182007482	0.956632020573468	0.998305553644769	100038614	Gm10791
100038647	28.6	26.6	0.0746668086340287	1.08690506277917	0.338835709590575	0.5646879402827	0.938136604893821	100038647	Gm10572
100038688	33	32.4	0.0405268817513028	0.201122390182106	0.0756314844329141	0.78512149714338	0.975843561784411	100038688	Gm10724
100038712	203	201.6	0.00490147008731524	2.32741604818677	0.00439734320334107	0.953733072606431	0.997877607190228	100038712	Gm10516
100038713	27.6	32	-0.226380549945601	0.697779222227443	1.76870735421619	0.193190137374211	0.782073413886317	100038713	Gm10432
100038725	43.4	41.8	0.0629655696100678	2.87226532115766	0.485152034729551	0.491258626840058	0.917477368242975	100038725	Cep85l
100038739	89.4	87.2	0.0278073442378508	1.70704938587614	0.0646142614979181	0.801015210477219	0.977456503984655	100038739	Gm10615
100038746	554.8	563	-0.022400579397341	3.77159782207837	0.191495116138751	0.664691737341987	0.958434253845337	100038746	Gm1976
100038882	53	69	-0.416802864330294	0.859338693778855	7.52602864806888	0.00999181335477778	0.33819404063258	100038882	Isg15
100038999	44.2	45.6	-0.0431723251863461	0.942534097005049	0.0877501522437539	0.769021367465987	0.973038198556924	100038999	Gm13552
100039017	69.4	71	-0.0215663884494715	2.17158492535495	0.0602971775116527	0.807636114985964	0.977456503984655	100039017	Gm2007
100039027	21.6	22	-0.0575178090242323	0.912266608552108	0.17246127775228	0.680777770920012	0.963265952716582	100039027	Gm2011
100039060	28	31.6	-0.152851645359003	1.27598256388256	2.21263760129437	0.178727286990546	0.770824800023802	100039060	0610010B08Rik
100039062	219.6	185.8	0.270577792405583	1.10134905659284	3.17072815407012	0.0847161198703019	0.670656050956833	100039062	Gm2027
100039138	36	39.4	-0.153592294417601	0.653513123516486	1.03614260184205	0.316554639688204	0.859584020659519	100039138	Gm2061
100039239	106.8	112.8	-0.0690580497949183	2.01730168394913	0.500139544357483	0.484691678955736	0.915887862433841	100039239	Gm2115
100039252	240.8	238.2	0.0280947689039705	3.35512056359298	0.203186967113155	0.655279985323645	0.956069739373115	100039252	Gm12693
100039257	37.4	39	-0.0211143932303002	0.470893492773333	0.0086287624878217	0.926614082292863	0.993584193137672	100039257	Tmem254b
100039304	2471.2	2763.4	-0.0832775209470594	2.05094553298175	0.0948043240937094	0.761353694468077	0.972186531417718	100039304	Gm2148
100039307	31.6	28.4	0.185210126769817	0.510762578640089	1.29346039496961	0.264076580991334	0.836570363436698	NA	NA
100039419	1171.2	1182.8	-0.0132114440495036	5.28234588036623	0.0973844003809465	0.75706884362352	0.972186531417718	100039419	Gm2223
100039422	383.2	356.4	0.102128096383616	3.73501236141367	2.52291157672886	0.122294225069276	0.715743321295429	100039422	Gm2225
100039495	102.2	95.2	0.11930324255776	1.30120947957418	0.578819566108504	0.452491311702348	0.908734966325678	100039495	Gm15706
100039503	272.8	268.2	0.0248448743053609	2.38185486971585	0.0750540324729909	0.785922362216395	0.975843561784411	100039503	Gm2274
100039571	98.8	92.8	0.0795704098854473	1.01645736823726	0.312499422059677	0.580144045709381	0.939550185211861	100039571	Gm10335
100039636	4159	3931.2	0.0833289786676238	7.15065470301611	4.6760519958746	0.0383723052942024	0.556206565239464	100039636	Atp6v0c-ps2
100039684	90	82.4	0.107140960519075	0.77794732915991	0.369382842104773	0.547742717758079	0.933615586144033	100039684	5031434O11Rik
100039707	33.8	38.6	-0.165175935026684	1.47845982684879	1.8552762141539	0.182931568206923	0.774263770368686	100039707	Mthfsl
100039768	648.8	625	0.0608586753730307	4.59577665619716	1.15366638562365	0.291025781921447	0.851717737967866	100039768	1700024F20Rik
100039786	706.4	703.6	0.00695234525718764	4.79207207150143	0.0229187598814937	0.88064385989648	0.987786862998638	100039786	Gm2423
100039795	5974	5568.6	0.10045198789627	7.56142753540284	7.69435474016573	0.00927244957712826	0.327815016147498	100039795	Ildr2
100039826	229.4	172	0.424320741275552	3.35781698678986	20.6293826093334	9.36154897267689e-05	0.0308399209906708	NA	NA
100039863	5.6	5	0.209510333385429	0.597278272863741	0.964206893238637	0.334151088376542	0.862571736277341	100039863	Gm13306
100039864	381	399.2	-0.0704121126441679	3.31986581677576	0.857732860140191	0.361487811490153	0.879368655535531	100039864	Snhg12
100039968	98.2	92	0.104050705586441	1.41487120623825	0.865904602021953	0.359241269790903	0.879001047538679	100039968	Tmem35b
100039988	177.8	169	0.0586952655703728	2.65847761469964	0.300218767697087	0.587769775131065	0.941802263175417	100039988	Gm11826
100040052	69.8	65.6	0.0745270382845852	2.47282342147092	0.695502408863709	0.410643359411254	0.893869273864864	100040052	Gm2573
100040123	195.6	203.8	-0.0569812799035786	2.58947872169293	0.407451107577002	0.527927299072842	0.925906922543812	100040123	Gm2614
100040220	1248.4	1219.6	0.035059343923195	5.08276182637057	0.535643615470531	0.469709771625843	0.913997968130408	100040220	Gm9892
100040244	49.2	55.4	-0.212814628827647	1.26756329405621	2.45406982050975	0.127315317501587	0.724552621588342	100040244	Gm14698
100040260	86.8	79.2	0.155615156152095	0.831882435532569	1.31945161286789	0.259427185313662	0.831859923340638	100040260	Atf1-ps
100040293	15	19.4	-0.405877649429474	0.141559016134099	4.61851456818969	0.039502016835694	0.560804832549837	100040293	Mindy4b-ps
100040294	38.6	38.6	-0.000419309168810863	0.879785648265286	4.76297669492201e-06	0.998273145659513	0.999854875854222	100040294	Gm2694
100040297	1082.8	1108.8	-0.0326691271323282	5.52644733183367	0.358365396772902	0.554132221445056	0.935237918053942	100040297	Gm2695
100040298	434.8	425	0.0299111503031413	5.01965628305698	0.339367059643829	0.564384510741777	0.938136604893821	100040298	Gm15501
100040322	54	42.2	0.339735155889033	1.2376619322661	5.33366307362017	0.0277052041175	0.50387319157235	100040322	3830408C21Rik
100040377	41.2	35.8	0.212333293854625	1.23481428637159	2.30369543463113	0.13914236963287	0.736621127767878	NA	NA
100040500	30.2	29.6	-0.00234268865095616	2.2320567744321	0.000487834561995805	0.982519328998287	0.99982710048341	100040500	Gm2808
100040505	88.2	84.4	0.0576590849817594	2.37237961102266	0.462150970207905	0.501637229710058	0.920059679191103	100040505	Gm9923
100040525	1034.2	1301.2	-0.361385077682693	3.237955780653	2.76035528964933	0.112674280854158	0.704936529042385	100040525	Tmem181c-ps
100040529	25.4	23.6	0.121331787010348	1.28383961159413	0.807516080005657	0.375743516967831	0.881832973555602	100040529	Gm2824
100040543	593	623.2	-0.0715773562305895	4.59067005358846	1.16855445071386	0.288623481716096	0.850797576586686	100040543	Gm2830
100040591	81.8	68.2	0.273376197930348	0.555619777725372	1.98175115216431	0.169119164690945	0.76193709551781	100040591	Kcnj13
100040608	98.8	88.6	0.200096944175157	1.09637880822961	2.09677937648739	0.157592129685342	0.7502619876421	100040608	Fancf
100040724	888.8	929.4	-0.0682242360795554	4.54387561636546	1.46937533373775	0.234550568335629	0.815788432451512	100040724	Mirg
100040792	66.8	63.6	0.0580295869230991	0.26431569710397	0.141312978329206	0.709525020184316	0.968069625340698	100040792	Gm11627
100040852	52.6	50.4	0.0814802841894962	0.0447798118210431	0.194053035419593	0.662603770755676	0.957382425131408	100040852	Gm3002
100040961	411.8	407.6	0.011390762808769	3.03840904689584	0.0079754301968369	0.929559621672604	0.994235717451908	100040961	Gm10145
100040972	149.6	132.2	0.1769296341774	0.360111567112743	1.16671945168624	0.288361455696051	0.850797576586686	100040972	Tceal7
100040999	57.8	52.4	0.157493145787685	0.323629697204919	0.986789621545742	0.328175797250145	0.862571736277341	100040999	Gm3086
100041098	727	727.8	0.00414989696350639	4.39858372309418	0.00552396578374709	0.941227892504327	0.996064707735287	100041098	Tma7-ps
100041106	265.8	261.6	0.0346678146935211	2.88023836121185	0.159606524196921	0.692242760030116	0.964321820332281	100041106	Gm3141
100041120	124	114.4	0.110952567455289	1.32945392056532	0.649612238653318	0.42635639070516	0.897712964558059	100041120	Gm3150
100041194	366.8	327.6	0.206943953053311	1.1538217484127	2.39017630513974	0.132191223363332	0.729391618824323	100041194	Ahnak2
100041231	62.2	62	0.0257562177166021	1.50653500145382	0.0451608921960162	0.833091776644197	0.980918481787082	100041231	Gm3219
100041244	48.4	42.4	0.191250558750027	1.68231309022744	3.09864501444694	0.0881659812627329	0.678815858001202	100041244	Gm3230
100041273	16.6	19.4	-0.228652745440151	0.183924587484562	1.09856794533104	0.302638171238992	0.855861140683332	100041273	Gm3244
100041286	26.6	26.8	-0.0124604231484059	0.451442762694245	0.00529458479547457	0.942458808629427	0.996438162540614	100041286	Snhg15
100041294	326.2	307.2	0.0840436234769585	3.53853500652269	1.42513570985293	0.241564418019391	0.820156966250848	100041294	Supt4b
100041480	736	733.2	0.00493510088514953	4.57077686516091	0.0123644792887133	0.912173941519623	0.99207534908194	100041480	Gm9833
100041574	48.8	51	-0.0608995287050415	0.929511388353554	0.172246770161597	0.680964899447176	0.963265952716582	100041574	9030025P20Rik
100041576	22.2	25.4	-0.144624905074324	0.126628598354663	0.437318266691076	0.513277425216994	0.922871829657785	100041576	Gm3414
100041581	2	2	-0.00982742811334848	3.80237234789247	0.00952285061179679	0.92302908102875	0.993237966847478	100041581	Zkscan16
100041585	99.4	93.4	0.0930157420102518	1.97688261415746	0.832899099750291	0.368439011042048	0.88167070022816	100041585	Amd2
100041621	72.4	87.6	-0.328967908117264	0.401473604193885	2.01322330163561	0.16679664140851	0.760886353454185	100041621	Gm3435
100041649	1410.6	1446.6	-0.0369870040857213	5.68968899041173	0.715470237987176	0.404079079290523	0.890792804906705	100041649	Mpc1-ps
100041677	215.2	212.8	0.0235877891728818	1.0819949024607	0.0225028553787625	0.881723359050463	0.987786862998638	100041677	Zfp984
100041781	162.2	176.6	-0.104722098822475	2.40005812567674	0.964837463755074	0.333532489784921	0.862571736277341	100041781	Gm3510
100041797	101.6	89.8	0.180663950755897	1.67547754526943	2.0252625206494	0.164632295059203	0.759257116412073	NA	NA
100041925	1802.6	1816.8	-0.0122964365942215	6.07576051301694	0.0901513100639904	0.765977833284457	0.972186531417718	100041925	Gm14586
100041948	364.6	409.4	-0.17651466218531	3.74624520549609	3.20005516568697	0.0856608632449285	0.673713626009353	100041948	Gm9800
100041953	766.2	770.6	-0.00395191089492391	4.6899491799553	0.00707000995664755	0.933527746015645	0.99446533489471	100041953	Sap18b
100041965	1704.2	1680.8	0.0216324635139022	6.38501706304517	0.440695927753623	0.511666374814789	0.922871829657785	100041965	Oaz1-ps
100042008	2499.4	2418.2	0.0491669243257219	6.7075955554289	1.43173856648294	0.240500967452013	0.81907410812664	100042008	Gm9794
100042023	38.8	39.8	-0.0592736570893852	0.372800279310399	0.13058390547993	0.720264788904565	0.969315349065156	100042023	Gm10193
100042049	343.6	336.8	0.0382151996283294	4.17835048741282	0.13535047677271	0.716322613887152	0.968796728530501	100042049	Gm15421
100042056	162.6	152.6	0.0847552573715375	2.08201016786013	0.705504995536977	0.407335201152033	0.892533250796493	100042056	9130019P16Rik
100042069	1113.6	1125.4	-0.0153588000919047	4.97387082535417	0.0991669767930902	0.754929561673679	0.972186531417718	100042069	Impdh2-ps
100042100	59	69.2	-0.239571867814022	0.487164790061159	2.13654317777293	0.153832470486927	0.746502062172083	100042100	Gm3667
100042125	81.2	74	0.145315663293402	0.478100711301911	0.78993797341982	0.380925105279295	0.883017655689011	100042125	Gm15535
100042132	303.6	269.4	0.211464496647917	2.81691839659083	2.90963342109314	0.0988739437798437	0.687999649272479	100042132	Gm12371
100042143	238.6	217.8	0.138742989937679	2.22832169005872	1.83119145215449	0.185717993000715	0.775787408802697	100042143	Gm3693
100042149	172.8	168.4	0.0745647045261118	0.984683291585986	0.284441539137262	0.597586523807764	0.946139913184789	100042149	Gm3696
100042150	209.6	222.2	-0.0817926298714624	2.95495996455404	1.22012965134939	0.277787235645842	0.845485489244752	100042150	Nrg2
100042165	0	0	-0.155908498291242	1.49050497293261	1.05655036217434	0.312067943266043	0.857521296235316	100042165	BC005561
100042173	24.6	22.4	0.145628372464375	1.88912939306824	0.977721432195443	0.331114425849553	0.862571736277341	100042173	Rps15a-ps6
100042178	568.6	548	0.0471167370241168	3.62211022761239	0.376670465259606	0.543863560528381	0.933615586144033	100042178	Gm13111
100042194	221	215.8	0.0390094774269945	2.32259977391695	0.140606559746803	0.710217526249172	0.968243804448173	100042194	Gm13446
100042277	3278	3286.4	-0.00523224630145106	6.11782446849809	0.0141617612230961	0.906038882103067	0.991311779971629	100042277	Gm3764
100042332	61.2	62.6	0.000698771411584938	1.33345515779883	2.95675201694486e-05	0.99569608683896	0.999854875854222	100042332	2810410L24Rik
100042335	152.8	157.4	-0.0484782831136064	2.60110379382245	0.345713416482746	0.56078491149263	0.937172247183674	100042335	Rps15a-ps5
100042355	486.8	470	0.0542079478921849	2.58426785096445	0.223664330505361	0.639738803147937	0.954594934856168	100042355	Gm10705
100042424	627.8	602.8	0.0571394646595271	4.62446765031127	0.678177154402615	0.417180833288294	0.894353594495793	100042424	Pdcd5-ps
100042450	368.4	364.6	0.00431854905560224	2.52056787245095	0.00229622348212312	0.962086504328333	0.998495881732605	100042450	Smim17
100042464	3495.4	3502	-0.00859907758042707	5.21510237806106	0.0229569233021591	0.880614979317898	0.987786862998638	NA	NA
100042480	2047.2	2151.2	-0.0736221984325981	6.25798532730334	1.79268632320489	0.192340568294864	0.782073413886317	100042480	Nhsl2
100042498	323.6	336.6	-0.0540494757968978	4.1452018216937	0.80796487621077	0.375612561880915	0.881832973555602	100042498	Mir22hg
100042503	272.8	266	0.0347700883730773	2.57040034645374	0.193033799116486	0.663433761103662	0.95790081382952	100042503	Gm3873
100042533	207.2	195.8	0.0841652189852137	2.23313365210951	0.557708016025916	0.460780146191954	0.911268310118897	100042533	Gm11578
100042561	231	236.2	-0.0271972254606707	3.70946938845932	0.134596554906888	0.716191311611562	0.968796728530501	100042561	Gm10177
100042625	1029.6	1032	0.000323041268353776	5.30167345804567	2.23825356541606e-05	0.996262636854595	0.999854875854222	100042625	Gstp-ps
100042648	3.8	3.6	0.0233021828622924	1.48809559648484	0.0237814446219508	0.878481535281386	0.987585463829257	100042648	Gm3948
100042715	14.2	17	-0.262742904999152	1.2064530756379	4.35453933615844	0.0451784408604539	0.582306500930565	100042715	Gm3985
100042773	1018.6	991.8	0.0420693754651973	4.52946005272478	0.694343119998679	0.411029389756705	0.893982009616348	100042773	Tmed10-ps
100042784	86	80.4	0.10236915847354	1.55581112910935	0.877014215718947	0.356218654549749	0.877779131480102	100042784	Prdm11
100042807	535.4	541.6	-0.0276418122900891	3.61144123816377	0.190144869344295	0.665800645393729	0.958951764164778	100042807	Eif3j2
100042880	715.8	711	0.00676621430852085	5.14233211586042	0.0210201478439289	0.885657301473788	0.987786862998638	100042880	Rpl17-ps10
100042918	468.2	513.8	-0.133197181522302	3.36954808080357	4.91905719638794	0.0339787567935856	0.538856178187582	100042918	Uqcrh-ps1
100042948	46.8	46.2	0.0419812249023293	0.437633155111288	0.0555976601286048	0.81513648690319	0.977719006566562	100042948	Gm15760
100042959	351.2	333.8	0.0823815427214215	3.46864435905089	1.64133109517728	0.20959051667527	0.797997207423622	100042959	Gm4130
100043002	225.2	219.8	0.0267186029453791	2.81458884877135	0.0802956197068542	0.778770321405851	0.975843561784411	100043002	Llph-ps2
100043040	95.2	91.4	0.0680520798616961	1.74227021140435	0.558502166854922	0.460463917301651	0.911268310118897	100043040	1110002L01Rik
100043072	920.6	914	-0.000153771699738618	3.23614255079272	4.97939571057723e-06	0.998233774272855	0.999854875854222	100043072	A230070E04Rik
100043074	48	54.8	-0.168978660167584	0.244070532608127	0.824853033746104	0.37073217238023	0.881824772005337	100043074	Gm4211
100043133	120.4	118.6	0.0220409717475753	1.48271915621136	0.0404897069262983	0.847512994871635	0.984026487036432	100043133	9130023H24Rik
100043172	886.6	867.2	0.0309606890614259	5.99559087657852	0.184922554900913	0.671309937661526	0.960724334779468	100043172	Gm10080
100043184	16.4	19.6	-0.241855985128104	1.17846439802129	1.87433663425414	0.181312985865086	0.773183800948353	100043184	Gm11703
100043189	129.8	127.2	0.0353920889794054	1.27511460161729	0.10486268693967	0.803156262646921	0.977456503984655	100043189	Gm4285
100043213	74	67.2	0.1423484132483	1.86084535055261	1.64482913686415	0.209117839023304	0.797997207423622	100043213	5330434G04Rik
100043257	268.8	324.4	-0.271816825322303	4.22760751454984	5.79958100941924	0.0246763258495258	0.476276089465881	100043257	Rbm3-ps
100043272	1424.6	1433.4	-0.010215999038786	5.01191795786695	0.0549158336236783	0.816252164959794	0.977719006566562	100043272	Inafm2
100043324	572.6	564.8	0.0218735091879819	4.22485337861707	0.110416098070306	0.741894696531898	0.971548925360092	100043324	Bnip3l-ps
100043364	0	0	0.130570217815157	1.08735101992865	0.582070551272671	0.45140042290517	0.908734966325678	NA	NA
100043387	27.8	30.4	-0.114616216685897	0.425628649759107	0.590335021800968	0.448070533952394	0.908027601821602	100043387	Gm14305
100043407	81.4	82	-0.0037449922255691	1.19880598212038	0.000649634165625772	0.979828222976329	0.99982710048341	100043407	Gm4419
100043462	211	194.8	0.122888093618487	2.91400390706549	1.70665056057285	0.200976202211084	0.788214201789841	100043462	Nutf2-ps1
100043468	320.2	316.6	0.0120644177911289	4.11339792873299	0.0488556225344205	0.826507873734973	0.979151709748713	100043468	Zfp955b
100043489	68.8	77	-0.174926504858567	2.37837040003791	3.36785871346298	0.0760364309222877	0.665146690536247	100043489	1300002E11Rik
100043507	61.8	55	0.183339243217098	0.122259137338622	1.16433143731847	0.28884647630217	0.850797576586686	100043507	Gng5-ps
100043508	2282.2	2312.6	-0.0199448391407604	5.50725836772605	0.275173047929794	0.603592691992263	0.948545527091421	100043508	Ptges3-ps
100043571	100.8	93	0.115484104516855	1.0883871942328	1.0989714059759	0.39177839970239	0.886656282806866	100043571	Gm4524
100043580	70.2	72.8	-0.0289205686336527	0.650491470309889	0.0496688157553518	0.873636993556743	0.986911099330618	100043580	Gm4532
100043597	12572.6	12600	-0.00222712156727571	7.47036485768213	0.00401915242963993	0.949855264533431	0.997560325075587	100043597	Srcap
100043600	132.4	122	0.15676976061583	0.670522140022793	0.714994066126275	0.404233778213104	0.890792804906705	100043600	Gm4544
100043670	37.6	38.2	-0.0640399593533616	0.252275366982443	0.133391789231073	0.717407004110382	0.968796728530501	100043670	Gm4581
100043674	180.6	182.4	-0.01317548580192	3.02292518366609	0.0221202909986084	0.882725371794594	0.987786862998638	100043674	Rbx1-ps
100043718	194.2	196.4	-0.0174195170702077	4.46286723157413	0.0812514144722683	0.777493642994231	0.975843561784411	100043718	Gm4604
100043757	2942	3222.2	-0.135793811631909	5.46527730191025	9.56950846431516	0.00415223526363451	0.241114029200763	100043757	Zfp831
100043764	19	18.6	-0.00671189241763793	0.613345542243807	0.00245096679751983	0.960830871369926	0.998495881732605	100043764	Gm4631
100043766	35.6	32.2	0.129007398261886	0.171104900059753	0.750005763132211	0.411435767452724	0.893982009616348	100043766	Gm14057
100043771	838.2	814.4	0.0396949185094651	3.75226755246909	0.462843002078433	0.501319461773738	0.920028713555904	100043771	Gm10651
100043772	156.4	180.2	-0.199236250125174	2.6249551022672	5.66751112454029	0.0235739099504377	0.470281691379878	100043772	Zfp850
100043813	1066	1048.2	0.0272119805510643	5.67908212092996	0.0998100608027752	0.75519382165821	0.972186531417718	100043813	Rps27rt
100043823	101.2	102	-0.0185583328491663	1.47865306052766	0.0266681669088437	0.871333116483101	0.986911099330618	100043823	Gm4673
100043882	207.8	200.8	0.0591905941869789	2.58857898207926	0.386927346506667	0.538441637561693	0.930683464876787	100043882	Gm14277
100043911	171.4	183	-0.101192544244896	3.0746039698089	1.652678610738	0.208061933563049	0.796792001848455	100043911	Ppp4r1l-ps
100043915	56.2	60.8	-0.11158918209176	1.74613231280588	1.01994661400898	0.32030572123651	0.86145329071378	100043915	Gm4724
100044509	119.2	132.6	-0.161242643189487	1.99410791439991	3.04421874699612	0.090876658986316	0.681220123630489	100044509	Tgfbr3l
100045469	221.2	213.4	0.0401814421540829	2.46716615029975	0.233180636459432	0.632548958931588	0.952570586082797	100045469	Gm14204
100045653	4.2	4.2	-0.0147954559252505	0.102123002442002	0.00432303248895206	0.947996847812559	0.997560325075587	100045653	Gm17769
100045778	69.4	72.8	-0.112082115603535	0.200597655226476	0.409311446537835	0.526992843042697	0.925906922543812	100045778	Rnf223
100046763	1.6	1.2	0.249244378617981	1.33752080975411	3.29854760852286	0.0789681533322341	0.668990872326554	NA	NA
100048534	46.4	47.2	-0.0392171461433506	0.263863677456998	0.0411913787054672	0.840487699194734	0.983203066728082	100048534	Cfap43
100048895	34.4	34	0.0589509447690336	0.584094588387427	0.161049848933309	0.690929202185915	0.964321820332281	100048895	9330020H09Rik
100049164	77.6	72.8	0.113032598430096	1.63289682370087	1.04268319871399	0.315056657852083	0.858895289743453	100049164	B130046B21Rik
100072	12715.2	13219.8	-0.0563345751564075	8.181022956536	3.3039018108005	0.0787371874418153	0.668990872326554	100072	Camta1
100073351	55.8	53	0.0824258418102687	0.819312026866739	0.291561657402773	0.593057758003714	0.944392174043417	100073351	Yy2
100087	258.8	263.6	-0.0271185311187699	3.20627865552553	0.187197879398724	0.66823734274075	0.959724377933072	100087	Kti12
100088	272	257.8	0.0796340917952064	3.56851701306483	1.60680059408443	0.214327890694214	0.802345758164421	100088	Rcc1
100090	292.6	299.2	-0.0321201828475819	3.37223360596568	0.195755265209802	0.661223409721319	0.956912272754644	100090	Zbtb48
100101806	1377	1364.4	0.0105773878534101	5.70764347802656	0.0112829073752469	0.916467612886743	0.992988342711417	100101806	Srp54c
100101807	32.2	32.2	-0.0103267951593813	1.5510867157319	0.00343480490984154	0.953706108674837	0.997877607190228	100101807	1700047I17Rik2
100101919	342	361.2	-0.088151051224271	2.92456256693835	1.38591618581529	0.248005178308933	0.825271612932162	100101919	Dnah7c
100102	63	56.2	0.221307200695554	2.31118774678678	3.2131276347565	0.0827585207114118	0.67058457580631	100102	Pcsk9
100113398	80.2	79	-0.0128646532728783	0.235526048197368	0.00749452190176023	0.931566195832537	0.99446533489471	100113398	Adat3
100121	776.4	766.6	0.0196856336884933	5.20162255918319	0.248514941187	0.621621559509541	0.950929522546093	100121	Tdrd7
100124467	171.4	147.6	0.200060494598051	0.558283196477855	2.15929706209536	0.152247767790669	0.743934374313832	100124467	Mir568
100125263	255	240.8	0.0941270124217993	3.96179483511311	1.91171818714094	0.176596750794747	0.766580514557886	100125263	Trbc2
100125931	23.6	26	-0.140442362959152	0.1572937424101	0.490951736693333	0.488699613098353	0.916655027797753	100125931	Phtf1os
100126034	33.6	31.8	0.0433047167963579	0.45183648515016	0.0529481721550559	0.819513517569242	0.97818195514619	100126034	Gm10644
100126243	259	276.8	-0.0789092132676492	2.51913907003514	0.92859700089948	0.342642889963954	0.868591935996416	100126243	A030001D20Rik
100129	553.8	613.4	-0.156006396156653	4.67681558249023	4.81816238693113	0.0368304885526137	0.546985585625139	100129	Gpr153
100141474	152	148.2	0.0272589944186579	1.60691219730656	0.0678906771040562	0.8342205163232	0.981072992045902	100141474	4933428G20Rik
100163	123.2	122	0.00366518896988375	3.31992515421085	0.000766660428172855	0.978154939834349	0.999733647292013	100163	Pafah2
100169	730.2	707.4	0.0488974087289668	3.52850057963775	0.189615088842722	0.667218419190994	0.959267108329048	100169	Phactr4
100177	599.6	581.8	0.0416051567586893	5.09210261835654	0.68268425146848	0.414942387903626	0.893982009616348	100177	Zmym6
100182	229.8	256.6	-0.162937194495999	2.45859814675716	3.37106380335837	0.0759038638428021	0.664766776120408	100182	Akna
100198	341.2	314.4	0.122984662309706	3.56820577795507	2.85540047167537	0.101044520711412	0.688994976949422	100198	H6pd
100201	3202.4	3175	0.0118309398171666	6.06398577999044	0.102863494372029	0.750559928627058	0.972186531417718	100201	Tmem64
100206	652	639	0.0289172149939774	4.07523220917313	0.437656893386459	0.513115504695992	0.922871829657785	100206	Adprhl2
100210	137.4	137.2	0.00251793856209296	2.73412477765846	0.00101112435555391	0.974835690686265	0.998886140004058	100210	Gpn2
100213	9084.8	8983	0.0169226071734312	7.25909398384138	0.256674170768992	0.615978677536542	0.950194099807027	100213	Rusc2
