	KOSD5	WTSD5	logFC	logCPM	F	PValue	FDR	check	gene
100216537	43	45.2	-0.0636481459210802	0.282854459783608	0.195245169506606	0.693455202764968	0.934459502631784	NA	NA
100217417	1934.6	1872.6	0.00763240236123522	0.152618858138458	0.0017317810249774	0.967152676791454	0.99536668503557	NA	NA
100217420	32	33.2	-0.0611468585179239	0.777630851149123	0.175220171901183	0.679263122080422	0.930400793916692	NA	NA
100217469	943	952.8	-0.0224450915225437	2.24841011893436	0.0735793157806655	0.78853138633865	0.961780205793795	NA	NA
100226	8333	8620.6	-0.0493798935727475	7.12040368901746	2.54193294744747	0.124040875240779	0.656863794969746	100226	Stx12
100233175	132.4	144.4	-0.125086677470917	1.00184421092712	0.685682821460503	0.415855148384528	0.844234304907242	100233175	Gon7
100271841	89	87.4	0.0235165544064767	1.54700718395594	0.0546510610217706	0.817156303245953	0.968167168861296	NA	NA
100273	2049.4	2128.4	-0.0565104036767488	5.82280038595592	3.52015285368742	0.0729309065783581	0.567353780238745	100273	Osbpl9
100302730	662.6	617	0.10380765899468	4.95448106726151	6.13619823045564	0.0207374727855285	0.388767096811969	NA	NA
100303647	3089.8	3398.2	-0.147438739432728	4.80391995771005	3.99491860299162	0.0619647114483404	0.539209478543822	NA	NA
100303739	43.4	37.2	0.2141239830481	0.741698247729789	1.83974477882276	0.187696857836949	0.706584628115374	NA	NA
100310872	27.6	27.8	-0.00484126025026702	1.41212038590601	0.00218771256907562	0.963084032850383	0.994753171495514	100310872	Dynlt1a
