	KOHC5	WTHC5	logFC	logCPM	F	PValue	FDR	check	gene
100039060	41	42.6	-0.0674568191511201	1.22468725727298	0.499149845673153	0.486726730397923	0.904180415114935	100039060	Gm2026
100039062	2891.8	2722.2	0.0749176938500557	1.07535548513995	0.40859639565252	0.528781511471982	0.915629710657714	NA	NA
100039138	208.6	184	0.193662862984345	0.725506383412085	2.95579982172509	0.0985384888680153	0.661837973094002	NA	NA
100039239	23	23.8	-0.0328572934855183	2.11827421042463	0.152749683611787	0.699394569533188	0.959177540602682	NA	NA
100039252	993.8	1023.2	-0.0405066167705158	3.31203939250943	0.656285606995765	0.425892676948793	0.885097448255621	NA	NA
100039257	1024	1060.4	-0.0133511914059663	0.415177673708223	0.00767867083627122	0.93090472510693	0.993431064738918	100039257	Tmem254b
100039304	15.2	14.8	0.0160586552321247	1.99509984509144	0.0101836913587444	0.920907376611163	0.991770975829856	NA	NA
100039307	377.6	416.4	-0.0943680343266619	0.473578683264586	0.641994478810579	0.458565372002534	0.896525611192802	NA	NA
100039419	1068	1062.4	0.00305034507121548	5.27007759678654	0.00487510811657767	0.944918129725823	0.993863316448512	NA	NA
100039422	773.8	861.6	-0.160038656124756	3.71863668705889	7.78495143048197	0.0102000039335756	0.373614286157512	NA	NA
100039495	19.4	19.6	-0.00698709049454811	1.35345464298956	0.00376842868236242	0.951562679564829	0.993964471317508	NA	NA
100039503	213	226	-0.0981979762152505	2.28161787455386	1.56112713874516	0.223636647378672	0.794188047718688	NA	NA
100039571	13.8	15.6	-0.189397263472003	0.998769604324054	2.47735163081897	0.128684112438325	0.70370688945541	NA	NA
100039636	9509	9110.6	0.0615956274112096	7.15126310274847	3.10067730897498	0.0910932371939112	0.648756035486548	NA	NA
100039684	315.2	311.8	-0.0213952667646524	0.822577330660933	0.0202461167784458	0.88809068313902	0.987757413212729	NA	NA
100039707	190.6	212.2	-0.13417411088223	1.46058106283761	1.69260216242102	0.205701258464766	0.778529979012757	100039707	Mthfsl
100039768	641.8	638.6	0.0149146073329433	4.62895104654058	0.0971753250280305	0.757957762260778	0.972035868568705	NA	NA
100039786	2475.6	2439.4	0.0210036312889536	4.80373597232364	0.26359905315499	0.612387019232911	0.939045403775991	NA	NA
100039795	8958.8	8583.2	0.0600280258023028	7.54879632203966	4.00140652511762	0.0569851082697733	0.578008950828984	100039795	Ildr2
100039826	38.6	33.2	0.214939857592794	3.38118184503965	7.5840370953938	0.0117057804316973	0.392304342181635	NA	NA
100039863	32	25.8	0.257844547353224	0.556613825134338	2.87544256104352	0.102971767240707	0.667713424104516	100039863	Gm13306
100039864	352.8	306.8	0.190531254525259	3.25732767509503	8.97644242810099	0.00629526922460179	0.319269548675068	NA	NA
100039968	117.4	104	0.170826289496066	1.39303529063428	2.93872997276625	0.0994613930204512	0.663884946461979	100039968	Tmem35b
100039988	54.2	49.8	0.11693929205209	2.65195996873041	1.27762639126116	0.271708323925493	0.822375934446152	NA	NA
100040052	230.4	210.2	0.13753046851335	2.49937494409839	2.77013098682251	0.109137611833675	0.678296146053244	100040052	Wdr83os
100040123	233	237.8	-0.0283069977655932	2.57251617358068	0.145557922920682	0.706198574482895	0.960589272962009	NA	NA
100040220	1359.4	1366.4	-0.0112435824071302	5.04601133217544	0.078381401642119	0.781919483709374	0.976370634121754	NA	NA
100040244	5.8	5.4	0.0865341528578709	1.2785784972582	0.643486183006554	0.430380748907451	0.887130821363495	NA	NA
100040260	56	54	0.0560220598747989	0.853545658942896	0.26629249146769	0.610586208436318	0.93837459401792	NA	NA
100040293	52.8	78	-0.541285435907491	-0.14644048768476	9.35392592192078	0.00542794317766006	0.296058455433579	NA	NA
100040294	24	28.2	-0.205148472069725	0.880158031038542	1.48290244660654	0.237422751202393	0.801353268241663	NA	NA
100040297	9395.4	9369.8	0.00987973745247859	5.49924384775571	0.0374849294089769	0.848424063160368	0.981124857889487	NA	NA
100040298	659.8	668.6	-0.0207296013116775	5.00773944747239	0.237345613310824	0.630582454958613	0.942954086416074	NA	NA
100040322	13	13.8	-0.118702372118503	1.26202564510206	1.06975132091536	0.311386984884119	0.842681844818797	NA	NA
100040377	124	118.4	0.0332243184625687	1.28198209383842	0.096268854577165	0.759051985589279	0.972035868568705	NA	NA
100040500	15.8	14.8	0.0663479088792771	2.21658368032652	0.592546013407399	0.44900196303298	0.894136658246773	NA	NA
100040505	280.6	293.4	-0.068830543962124	2.34578463319025	0.863944126993065	0.361960187837087	0.858652971442188	NA	NA
100040525	77.4	74	0.0380857329422885	3.19282236456882	0.0834065725508131	0.777054389160314	0.976156712900761	NA	NA
100040529	185.8	213.4	-0.203140385905929	1.27883869472861	3.2535620108316	0.0839293954213002	0.641758539045736	NA	NA
100040543	2403	2509.4	-0.0619628875858892	4.59820812498145	1.07675095349752	0.311401161648694	0.842681844818797	NA	NA
100040591	415.8	400.6	0.0146370201864555	0.41051060997508	0.00906224010761681	0.924955494621349	0.992598316078178	100040591	Kcnj13
100040608	71.2	65	0.111931530487558	1.09110170948095	0.817782579027313	0.374883431149467	0.863694207997991	100040608	Fancf
100040724	259.2	280.4	-0.114190083479011	4.56901809348168	6.50153066581327	0.0176383718903671	0.439560391902356	NA	NA
100040792	19.6	27.4	-0.454632624681813	0.0820513267622633	7.23311194404345	0.0128594850262085	0.397232160666296	NA	NA
100040852	12.6	14.2	-0.142271720254001	0.103103640299312	1.10674879717776	0.303343872238461	0.83913433985444	NA	NA
100040961	117.2	114	0.0474131409505073	3.02020162390979	0.297679776827354	0.591050501689054	0.933490439003226	NA	NA
100040972	66.8	66.2	0.0165791406090801	0.358971077556386	0.0134060119924336	0.908793894387556	0.990378778269121	100040972	Tceal7
100040999	266.8	255.6	0.0657740641804866	0.28333635120822	0.234652055955662	0.632519290256765	0.943825883718018	NA	NA
100041098	1244.8	1185.4	0.0717645910405761	4.37315650734701	2.21606902951407	0.149699308162779	0.730728495347003	NA	NA
100041106	164.2	164.8	-0.00818609618694374	2.89880479377038	0.0107052604446754	0.918460911138271	0.991770975829856	NA	NA
100041120	7.8	9.4	-0.220159418827682	1.30411600827143	4.58623600333622	0.0426665721198349	0.530200365305015	NA	NA
100041194	132.4	145.8	-0.136490445956603	1.20854140418633	1.48226004554958	0.235343380521914	0.801353268241663	NA	NA
100041231	83.6	80.2	0.0472769789509902	1.54628913707292	0.239989876902184	0.628694327795847	0.942450110225685	NA	NA
100041244	151	131.2	0.179802119037619	1.71418696508618	4.25673842986021	0.0501556605216238	0.557384151621762	NA	NA
100041286	89.8	87.4	0.0471826129652987	0.424302340883185	0.1280884670924	0.723573718322567	0.963975329293908	NA	NA
100041294	364.4	378	-0.0529776681642638	3.52714649400415	0.675665464263605	0.419234169493308	0.881988221050508	100041294	Supt4a
100041480	994	967.6	0.0415836141756144	4.52689453079408	0.73181528555071	0.40081727726265	0.874638616281522	NA	NA
100041574	57.2	65.8	-0.185940185816552	0.878426426309397	2.20702458740554	0.150497084234086	0.730822195911453	100041574	Ermard
100041576	3.6	3.8	-0.0379583328722655	0.112899922434248	0.0499959080748494	0.824976639179097	0.979384777436046	NA	NA
100041581	67	74.6	-0.16088390736145	3.74982779442652	5.01651973934622	0.0356775004103843	0.508061665942556	100041581	Zkscan16
100041585	650.6	682.2	-0.0770434627982217	1.91324850749488	0.596581268913077	0.447480536152258	0.893303593547134	100041585	Amd2
100041621	1.4	1.4	0.000784853062990435	0.338850208839744	1.89941396891997e-05	0.996558938218081	0.998977938345526	100041621	Ermard
100041649	1548.8	1592.8	-0.0403596555571721	5.68468708592352	1.01754574944498	0.323237922715249	0.847544646284895	NA	NA
100041677	223	246.8	-0.132225832721269	1.06926843308892	0.852585465454306	0.365553782835871	0.861057191749438	100041677	Zfp984
100041781	656.8	709.8	-0.105531232541733	2.39790876334608	1.50272298699635	0.23223284636442	0.798984989904187	NA	NA
100041797	16.4	18.4	-0.130454197753976	1.69100270633465	1.69293667378258	0.205657962060255	0.778529979012757	NA	NA
100041925	2433	2491	-0.0343821014516119	6.05760841008925	0.898988999734715	0.352572154796402	0.8556326899956	NA	NA
100041948	773.6	750.6	0.0411250107968824	3.71315153540282	0.360958755553961	0.553874369521083	0.924304100253745	NA	NA
100041953	1632.8	1574.4	0.0522726113439252	4.66979823160665	1.66924639135186	0.208752459952386	0.781202169668949	100041953	Sap18b
100041965	3293.6	3314.8	-0.00942181127696396	6.37589952435083	0.0743671309705136	0.787431034926568	0.976370634121754	NA	NA
100042008	9574.6	9587.4	-0.00238876340364536	6.69864940062202	0.00569979004355497	0.940449715950413	0.993863316448512	NA	NA
100042023	6.6	7.2	-0.156584917742967	0.391630651724061	1.23269099028535	0.277965167545126	0.824346282662141	NA	NA
100042049	17504.2	17022.6	0.0499604560271581	4.13810525321058	0.489181711511915	0.492504733726013	0.906497871878041	NA	NA
100042056	26	27.2	-0.10200051962424	1.97620110154168	1.380076721236	0.251696736135803	0.810330787703427	NA	NA
100042069	1926	1927.8	-0.00171447441085682	4.96112230522535	0.00136605016588373	0.970824762756622	0.996410282239507	NA	NA
100042100	83.2	83.2	0.0205126780420461	0.510166019427819	0.0213161525441742	0.885149304471663	0.987619825488822	NA	NA
100042125	119.8	151.4	-0.326097685645753	0.379923489213622	7.24581916467633	0.012790261747489	0.397232160666296	NA	NA
100042132	346	346	-0.00566208298458799	2.84937644831762	0.00478588856300567	0.945451426793614	0.993863316448512	NA	NA
100042143	455.8	478	-0.0519588658989849	2.28964384802699	0.37489200496245	0.546149784473228	0.921273411489917	NA	NA
100042149	850.6	781.2	0.104343461378962	0.998456417960605	0.803489982032145	0.379020522491204	0.864777053210396	100042149	Gm3696
100042150	99.8	104.2	-0.0556335579981279	2.96814580724904	0.755336442263084	0.393463634010225	0.872269518956052	100042150	Nrg2
100042165	10.8	10.8	-0.00121137733627331	1.38099796030311	0.000109340955421755	0.991744045807943	0.998016487031825	100042165	BC005561
100042173	265.4	287.6	-0.0928880188897015	1.80545349142893	1.0146548732125	0.323912106695367	0.847544646284895	NA	NA
100042178	866	794.2	0.131697500710967	3.61612471619895	3.69726854910141	0.0667996234640729	0.599571843063549	NA	NA
100042194	199.8	208.8	-0.0620409767356758	2.35186836655488	0.661277374680701	0.424162041758097	0.883689296485057	NA	NA
100042277	1857.4	1884.6	-0.0171731936433868	6.09768555539654	0.215184016362803	0.646944827316415	0.948082787593173	NA	NA
100042332	161	155.4	0.0469066069575949	1.32478872610086	0.176043237562668	0.678555348313586	0.955461389957974	NA	NA
100042335	395.4	368.4	0.100441076546227	2.56829973164806	2.27852699340252	0.144325902151036	0.725956043992493	NA	NA
100042355	116	114.8	0.009593272487561	2.59077061159218	0.012571163819905	0.911666653456703	0.990419268328164	100042355	Ube2l3
100042424	476.8	493.2	-0.0507816199871733	4.57562483446739	1.03029358739808	0.320287879787403	0.847544646284895	100042424	Pdcd5
100042450	66.6	65	0.0273187058554781	2.52914645094996	0.110228339957688	0.742787589076557	0.969273278656664	100042450	Smim17
100042464	3982	3903.2	0.0305949938512273	5.21647047759703	0.315518413369001	0.580597989038131	0.931034196564858	NA	NA
100042480	2055.8	2102	-0.0323430748759371	6.25158566980907	0.480133135447747	0.496385046628344	0.908771306392157	100042480	Nhsl2
100042498	1011.4	966.2	0.060595750425802	4.16943712202065	1.21912178653774	0.280560592753316	0.824723175985591	NA	NA
100042503	487.2	525.8	-0.111003950687741	2.56338326980895	2.31246266261717	0.14150281581031	0.721752641960086	100042503	Ndufb4
100042533	207.6	217.2	-0.0573864259073805	2.26976400502694	0.464936078583943	0.501901766917768	0.910452828693451	NA	NA
100042561	2020.8	1978.4	0.0238103394985513	3.66472957369046	0.170097270119648	0.683713164689437	0.956021097264305	NA	NA
100042625	348.8	366.6	-0.0750278066732812	5.31251130907934	2.40495008847097	0.135327798594106	0.709494383824462	NA	NA
100042648	3.4	4.4	-0.301988291725165	1.44223849666815	7.94653347786241	0.00954069691900674	0.366085235339023	NA	NA
100042715	26.2	28	-0.0917152829273442	1.18209267137428	0.657328126565722	0.425530333165546	0.884932969931256	NA	NA
100042773	615.2	594.2	0.0492773652586231	4.5186868094914	1.04103179356196	0.317831479701629	0.84605123394339	NA	NA
100042784	217.2	202.4	0.0905656119043383	1.61754759550396	1.0666307705786	0.312078547927459	0.842681844818797	100042784	Prdm11
100042807	404.8	387	0.0541980554030253	3.56513321040093	0.897438283465761	0.352980194725732	0.855762305322717	100042807	Eif3j2
100042880	484.8	495.2	-0.0325934770608231	5.14337240265917	0.619473678675708	0.439003059110527	0.890405182579426	NA	NA
100042918	886	871.6	0.026896762238092	3.3322469550034	0.245645480816855	0.62469911975393	0.942263924659626	NA	NA
100042948	54	59	-0.122986468505488	0.378733918943496	0.603930502720334	0.444730750671935	0.893296703802364	NA	NA
100042959	2425.6	2329.6	0.0516012330748049	3.43772056326996	0.819736300943975	0.374323032617977	0.863694207997991	NA	NA
100043002	127	127.6	-0.019811298441211	2.82276272470533	0.0531722078296629	0.81967990038289	0.979312047505489	NA	NA
100043040	94.8	91.2	0.0621450036695987	1.73803472135515	0.48204190219528	0.494214246860625	0.907671248300314	NA	NA
100043072	340.8	369	-0.117995192899313	3.25554760300766	4.61807210337669	0.0420123028585363	0.52834183327588	NA	NA
100043074	10.4	12.4	-0.187316359574026	0.20538993903442	1.38991532822138	0.250060055480987	0.809980499338871	NA	NA
100043133	88.8	96.2	-0.107916800711279	1.40288057768756	1.32951411288251	0.260329602696871	0.813752612421493	100043133	9130023H24Rik
100043172	692.6	676.2	0.0327038548938361	5.9706558731405	0.831975155301405	0.370840026298097	0.862005758268974	NA	NA
100043184	168.8	157	0.0711790062270264	1.15926720961783	0.250225543837059	0.621812286369285	0.941959808324695	NA	NA
100043189	88	88.8	-0.00746610038657039	1.31572052784021	0.00658676763753867	0.935993548498289	0.993629443543978	NA	NA
100043213	124.8	126.6	-0.0324849111661083	1.87259929850453	0.10633549726465	0.747202453325428	0.970181841570763	NA	NA
100043257	557.2	606.6	-0.130151660981134	4.35564174255858	4.27706770893522	0.0517415268453107	0.560557086901832	NA	NA
100043272	2836.4	2852.6	-0.00748675778390579	5.01947532087403	0.0368933668693305	0.849310109187123	0.981395520588527	100043272	Inafm2
100043324	3201.6	3152	0.0268351484188648	4.21804753396504	0.247451887411545	0.623435194946009	0.942263924659626	NA	NA
100043364	0.2	0.8	-0.104645442713434	1.10456217682939	0.569068395278972	0.458063141943503	0.896525611192802	NA	NA
100043387	125.4	131.4	-0.0803502940543243	0.438398954699736	0.33116410429356	0.57037045176101	0.928490500753498	100043387	Gm14305
100043407	80.2	75	0.0947208614225015	1.22809415265803	0.706682177775787	0.408905593834616	0.8785969159039	NA	NA
100043462	161.8	162	0.00392948116118662	2.91661447205809	0.00244677588269675	0.960963505853513	0.994614488841106	NA	NA
100043468	409.8	434.2	-0.0834498370426203	4.05536233229874	3.06282427006485	0.0929730241524169	0.651901746961179	100043468	Zfp955b
100043489	61.6	59.6	0.0417380440288207	2.35436695608572	0.254975108426638	0.618232737333776	0.941130896804298	NA	NA
100043508	1268.2	1224	0.0514364403929407	5.50428793005021	2.24471236161345	0.147205928439268	0.728361759741099	NA	NA
100043571	138.6	137.4	0.0303166315796063	1.07782221802779	0.089533320055306	0.767366040104882	0.974328427080447	NA	NA
100043580	79.6	80	-0.000319807031434798	0.6056189731004	9.40128553043178e-06	0.997579099158729	0.999065194616386	NA	NA
100043597	6259.4	6132.8	0.029434885600534	7.49887805551978	0.963358256791853	0.336205232843955	0.850306081488338	100043597	Srcap
100043600	1217.8	1299	-0.054601286495627	0.699798313286157	0.1422445808809	0.709398461315134	0.961639196211931	NA	NA
100043670	74.8	79.2	-0.108655402906443	0.203261283644118	0.47998142835528	0.495129398957305	0.907920529435127	NA	NA
100043674	703.2	689	0.0260207239586728	3.03609283643446	0.154460085781388	0.697803796097649	0.95902406283117	100043674	Rbx1
100043718	1078.6	1071.8	0.0126904827474862	4.46010973644418	0.0474916590083353	0.829494032915439	0.980194203202809	NA	NA
100043757	1703	1763.2	-0.0486035698790286	5.50698477118507	1.86991334717156	0.184248379348864	0.763860273866839	100043757	Zfp831
100043764	8.4	8.6	-0.051171297984684	0.562219906542027	0.175515680054812	0.679008782017115	0.955461389957974	NA	NA
100043766	6	5.4	0.162105982149246	0.12917604019136	1.23054129150548	0.278374230735356	0.824346282662141	NA	NA
100043771	1667.8	1609	0.0551859734572246	3.75203955736143	1.11764642060383	0.301028359622963	0.83913433985444	100043771	Josd1
100043772	639	604.6	0.0783650873650703	2.60455887280367	1.34615932600926	0.257445973138146	0.813020447675566	100043772	Zfp850
100043813	7385.2	7357	0.00498116193323673	5.65360188832983	0.00801525603812834	0.929667755021955	0.993271592241361	100043813	Rps27rt
100043823	266.8	275	-0.0313440486075638	1.4886996747203	0.0948346874879715	0.760794840618757	0.972611037408982	NA	NA
100043882	197.6	192.8	0.0343601160281205	2.54859174131357	0.161512857364841	0.691350138599896	0.957781422510624	NA	NA
100043911	394.6	398.8	-0.0132244093325786	3.13352583384461	0.0445723253987285	0.83458788133321	0.980356581700537	NA	NA
100043915	65.8	71.2	-0.120564846045242	1.70374037230723	1.57142483439788	0.222162856490038	0.794154317751786	100043915	Gm4631
100044509	29.8	28.6	0.0461602721700427	2.08041847601753	0.401361153813049	0.532422637037076	0.916716202798635	100044509	Tgfbr3l
100045469	154.6	132.2	0.235584192896052	2.46117153623761	9.10956032295701	0.00597317753518399	0.315626620772047	NA	NA
100045653	8.8	9.8	-0.128086211896087	0.123078198964971	0.808194352781108	0.377651483077492	0.864498718938819	NA	NA
100045778	16	12	0.347414915785055	0.199301925219353	3.33496819158846	0.080380904179829	0.631426950551766	100045778	Rnf223
100046763	20.8	16.6	0.274709285425527	1.25388851305629	3.95838278414729	0.0586268955469342	0.582801339914296	NA	NA
100048534	41	39	0.0829082052969568	0.269857178014175	0.451639431268044	0.508022940618004	0.910975280411553	100048534	Cfap43
100048895	76	75.6	0.0182323818643348	0.488149941152678	0.0213327444480713	0.88510494476457	0.987619825488822	NA	NA
100049164	64	63.6	0.00398029660070053	1.65115895810894	0.00162529470709125	0.968177991674762	0.995923045873956	NA	NA
100072	11531.2	11397.6	0.0169582821931665	8.1768606793651	0.426893321480094	0.519773866947367	0.913252507971959	100072	Camta1
100073351	12.8	11.2	0.169810044581487	0.743764443256514	1.57766405989472	0.22127584965054	0.793628072170943	100073351	Yy2
100087	297	294	0.00462187049186365	3.20605288086811	0.00545234567681558	0.941754182569473	0.993863316448512	100087	Kti12
100088	469	475	-0.0217996240620561	3.60494048842504	0.190953242658047	0.666059707943341	0.952956282077014	100088	Rcc1
100090	264.8	280.8	-0.0767682081779045	3.43202841453855	1.10903986767155	0.303267320639491	0.83913433985444	100090	Zbtb48
100101806	1728	1720.2	0.00503597771152698	5.68246603052441	0.0144941918988919	0.905197323208634	0.989823188883985	100101806	Srp54b
100101807	54	51.2	0.064849952805703	1.61070541469613	0.394804238043435	0.535762627702024	0.917311465986928	100101807	1700047I17Rik2
100101919	303.6	350.2	-0.198432766189619	2.93200345535815	8.00804935286133	0.00930214084285712	0.364404049421509	100101919	Dnah7c
100102	641.4	567.4	0.18176966177333	2.30536956306497	5.60805057239025	0.0263413679408043	0.471264098812643	100102	Pcsk9
100113398	133.2	131.8	0.0350976772302319	0.270134718022519	0.0667632084123004	0.798328356083986	0.97750191218492	100113398	Adat3
100121	1199	1170.4	0.0360098086643677	5.24612709438291	1.36351074806623	0.254483846987514	0.811809650045801	100121	Tdrd7
100124467	56.8	58.2	-0.0409664952404876	0.522382639712523	0.0944921488997841	0.773767821787633	0.976054633548208	NA	NA
100125263	443	463.6	-0.0706826764264287	3.97021099846841	1.84131638680231	0.187515269555846	0.764593794064435	NA	NA
100126034	1.8	2.2	-0.180165184142532	0.451184873876104	1.57855710357182	0.221149253550783	0.793370888762228	NA	NA
100126243	427.4	402.4	0.0848172554963884	2.55492031955782	1.63677369271539	0.213088986823484	0.78583478892264	NA	NA
100129	318.2	330.8	-0.0499280126627964	4.78621516063019	1.06130559407992	0.313286206469409	0.843247454061235	100129	Gpr153
100141474	145	136	0.0964020751575438	1.66120517654179	0.993633012594201	0.328873429518956	0.847544646284895	100141474	4933428G20Rik
100163	678	889.2	-0.382050599816266	3.38441638306063	17.2521196574091	0.000583414276444807	0.113954999347747	100163	Pafah2
100169	610.6	696.8	-0.181734215903926	3.57167124852629	5.21123114371801	0.0330983812457395	0.503574421248726	100169	Phactr4
100177	909.4	926	-0.0257130791371697	5.09650833333041	0.459658508472151	0.50431573529997	0.910749392673363	100177	Zmym6
100182	211	219.6	-0.0409136075456029	2.46961292920629	0.336609369916715	0.567240361832777	0.927430052442186	100182	Akna
100198	747.4	712.2	0.0694762199091993	3.53030508810441	1.20051114108238	0.284172624324696	0.827866811733464	100198	H6pd
100201	1909.6	1847.4	0.0467751774137903	6.06044710210338	1.73507358156275	0.20029335691888	0.774437754800317	100201	Tmem64
100206	588.2	595.2	-0.0174913408703003	4.08079494118777	0.158354968674538	0.694219072456702	0.958288842831551	100206	Adprhl2
100210	252.8	263.6	-0.0554088610283244	2.77501836097553	0.825413888807228	0.372701390846399	0.862356193081459	100210	Gpn2
100213	4928.6	4952.8	-0.00692378960513482	7.27300759042996	0.0609250012351136	0.807154394428704	0.97759379239598	100213	Rusc2
100216343	4.8	4	0.244767533489384	0.315549285255422	2.43907429446026	0.131532920239003	0.705226288728541	NA	NA
100216534	137.8	140	-0.0270960750297739	0.962791631480287	0.0357116617422769	0.851723090793916	0.981590108013472	NA	NA
100216537	31.2	31.4	-0.0467952865787231	0.282854459783608	0.120965424540002	0.73104395143282	0.966392116570051	NA	NA
100217417	1605.4	1692	-0.0694158449409811	0.152618858138458	0.158770398223711	0.693839763355092	0.957948222326344	NA	NA
100217420	33.2	39	-0.208767890038235	0.777630851149123	2.76710534757123	0.109321016860945	0.678296146053244	NA	NA
100217469	866	787.6	0.14863550309693	2.24841011893436	3.70273072069464	0.0663485149885343	0.599571843063549	NA	NA
100226	8697.6	8627.6	0.0124500093725477	7.12040368901746	0.174748479344562	0.679669627244595	0.955461389957974	100226	Stx12
100233175	102.6	98.4	0.0451372176271334	1.00184421092712	0.102234771175699	0.75195123263549	0.971332990436078	100233175	Gon7
100271841	86	83.4	0.0509235630879003	1.54700718395594	0.322126526819348	0.575642455979214	0.930271040610971	NA	NA
100273	2148	2145.4	0.00206549469083607	5.82280038595592	0.00532506904041916	0.942436755344316	0.993863316448512	100273	Osbpl9
100302730	550.2	530.2	0.0563093502788608	4.95448106726151	1.98699171739581	0.171576926766803	0.751506939238597	NA	NA
100303647	3345.2	3233.8	0.0468357647564489	4.80391995771005	0.459597643419618	0.506977139694148	0.910749392673363	NA	NA
100303739	48.4	52.2	-0.112951825908417	0.741698247729789	0.754028690223913	0.393867177442743	0.872269518956052	NA	NA
