	KOSD5	KOHC5	logFC	logCPM	F	PValue	FDR	check	gene
100042561	1918.2	2020.8	-0.08208606905609	3.66472957369046	1.56457049143603	0.223142474230151	0.33868542712618	NA	NA
100042625	339.2	348.8	-0.0386091949559317	5.31251130907934	0.500498433606112	0.486765063196051	0.60978525077446	NA	NA
100042648	5	3.4	0.445680919904491	1.44223849666815	13.37771815282	0.00125657769515502	0.0052371897363814	NA	NA
100042715	18	26.2	-0.539234426840739	1.18209267137428	15.0832150422015	0.000713894888148214	0.00328374914961081	NA	NA
100042773	618.6	615.2	0.0123281278099226	4.5186868094914	0.0514827157245332	0.822438704112875	0.881210454354892	NA	NA
100042784	214.8	217.2	-0.00343202815661087	1.61754759550396	0.00114345101561112	0.973306431276592	0.98413229504525	100042784	Prdm11
100042807	424.2	404.8	0.0589029525167013	3.56513321040093	0.850102693109892	0.365766811912206	0.493355123122342	100042807	Eif3j2
100042880	485.2	484.8	-0.00314736695751483	5.14337240265917	0.00460125057483219	0.946485048882096	0.966546198710033	NA	NA
100042918	799.8	886	-0.150137052617306	3.3322469550034	5.85918224705204	0.0234908377275835	0.0574609186858168	NA	NA
100042948	71.6	54	0.426631485889145	0.378733918943496	5.6059022779595	0.0263673567272988	0.0628838039226896	NA	NA
100042959	2192	2425.6	-0.142143245091445	3.43772056326996	4.82366283960571	0.0380486888945145	0.0841811953591477	NA	NA
100043002	121	127	-0.069925331953773	2.82276272470533	0.496134355238832	0.488304588972419	0.611290016369941	NA	NA
100043040	105.4	94.8	0.144953002020024	1.73803472135515	2.03048161249736	0.167141340431761	0.270684698554698	NA	NA
100043072	371.4	340.8	0.120538289384568	3.25554760300766	3.75245949833168	0.0646748448605705	0.128513913612137	NA	NA
100043074	10	10.4	-0.0664512127413486	0.20538993903442	0.11643578622061	0.735923974937052	0.814537493968922	NA	NA
100043133	91	88.8	0.0339797904724187	1.40288057768756	0.0943140807454502	0.763005848422278	0.836759221023946	100043133	9130023H24Rik
100043172	669	692.6	-0.0516478520592578	5.9706558731405	1.66788645166793	0.208931851979581	0.321710982051013	NA	NA
100043184	109.4	168.8	-0.628071230717435	1.15926720961783	13.7653296516538	0.00119703439872943	0.00503695347867107	NA	NA
100043189	70.6	88	-0.316126152441836	1.31572052784021	8.0091538596788	0.00929791803787085	0.0271993740779974	NA	NA
100043213	118.2	124.8	-0.0829234658952617	1.87259929850453	0.518343168986072	0.478553696025971	0.602737462736091	NA	NA
100043257	251.4	557.2	-1.16391130984	4.35564174255858	230.440696460981	1.77480595545672e-12	4.57547564704901e-10	NA	NA
100043272	2963.8	2836.4	0.0583165426335418	5.01947532087403	1.82025145829242	0.189967210505016	0.299300856838838	100043272	Inafm2
100043324	2974.4	3201.6	-0.113382272844777	4.21804753396504	3.52761068533385	0.0726478549286067	0.141118705486928	NA	NA
100043364	1	0.2	0.0928726270147324	1.10456217682939	0.32832518027967	0.572046284365173	0.683222359462421	NA	NA
100043387	122	125.4	-0.0418611989554748	0.438398954699736	0.0638134833145714	0.802733851494248	0.866909376083223	100043387	Gm14305
100043407	57.6	80.2	-0.455520959087234	1.22809415265803	10.8858550637003	0.00303646234972239	0.0108695028952419	NA	NA
100043462	159	161.8	-0.0184755986875927	2.91661447205809	0.0405285986653828	0.842169180960648	0.894214333891788	NA	NA
100043468	419.6	409.8	0.0291888545794501	4.05536233229874	0.295701689881404	0.591642654165728	0.699861111654917	100043468	Zfp955b
100043489	48	61.6	-0.328016956053855	2.35436695608572	11.0829423673024	0.00282420074359923	0.010225529095538	NA	NA
100043508	1428.6	1268.2	0.170857719306819	5.50428793005021	20.1828999663387	0.0001532586518053	0.000924541132384725	NA	NA
100043571	133.6	138.6	-0.066127574223787	1.07782221802779	0.31073852992745	0.582427577514169	0.691961877806165	NA	NA
100043580	59.8	79.6	-0.414564277180834	0.6056189731004	9.57942572923898	0.00497293306627263	0.0163323732197011	NA	NA
100043597	6303.2	6259.4	0.0102862489754351	7.49887805551978	0.0966964225388819	0.758535154426046	0.832930724156657	100043597	Srcap
100043600	974.2	1217.8	-0.358113990956678	0.699798313286157	4.06176841673948	0.0552803698305734	0.113368681261508	NA	NA
100043670	92.8	74.8	0.277205487504888	0.203261283644118	2.37405055496338	0.136545221582576	0.2313109053133	NA	NA
100043674	699.4	703.2	0.000337630000777845	3.03609283643446	1.99179318619027e-05	0.996476253091673	0.997926125004298	100043674	Rbx1
100043718	1098.6	1078.6	0.0178473127238042	4.46010973644418	0.0737751694356217	0.788448005251472	0.855829638623068	NA	NA
100043757	1938.6	1703	0.184294201530899	5.50698477118507	21.9873956562949	9.31172104006828e-05	0.000613732858701081	100043757	Zfp831
100043764	9.2	8.4	0.141343514646675	0.562219906542027	1.01909137637871	0.327826634293875	0.453479392485757	NA	NA
100043766	9.2	6	0.483941673103489	0.12917604019136	9.1102139786702	0.00597164126533367	0.0189077990907191	NA	NA
100043771	1877.2	1667.8	0.172682037766523	3.75203955736143	8.80923559439815	0.00672714299782166	0.020856740645756	100043771	Josd1
100043772	563.8	639	-0.173645673719277	2.60455887280367	5.09668328031526	0.0334172080665869	0.0761248739786363	100043772	Zfp850
100043813	6522	7385.2	-0.184036790346419	5.65360188832983	8.7307888209771	0.00859084969322659	0.0255285358232481	100043813	Rps27rt
100043823	246.6	266.8	-0.12073254226799	1.4886996747203	1.01594812534062	0.323610267189965	0.449194545468526	NA	NA
100043882	188.2	197.6	-0.0664404680454281	2.54859174131357	0.459918954921885	0.504196129600403	0.625886800602281	NA	NA
100043911	318.8	394.6	-0.320626568937213	3.13352583384461	19.2697203898107	0.000198894190580727	0.00114261392315335	NA	NA
100043915	61	65.8	-0.113413192988174	1.70374037230723	1.00118893486653	0.327078174216873	0.452660659721437	100043915	Gm4631
100044509	21.6	29.8	-0.461239410166146	2.08041847601753	26.6501432761047	2.81584566548665e-05	0.000224242562802704	100044509	Tgfbr3l
100045469	172.6	154.6	0.157744402076983	2.46117153623761	3.29565986820069	0.0820723784741382	0.155271486710104	NA	NA
100045653	5.6	8.8	-0.642865172997909	0.123078198964971	11.2265865885154	0.00267972950606588	0.009818202859487	NA	NA
100045778	24.2	16	0.620087244059838	0.199301925219353	9.55947694681122	0.00501144983643779	0.0164401942659718	100045778	Rnf223
100046763	17	20.8	-0.264884147422153	1.25388851305629	2.80825480923268	0.107289361754682	0.191451905531133	NA	NA
100048534	39.6	41	-0.0462286934279889	0.269857178014175	0.0984497207377643	0.756428867135119	0.831195082266306	100048534	Cfap43
100048895	64.6	76	-0.216882307532231	0.488149941152678	2.1021033467626	0.160134628960944	0.261623819034869	NA	NA
100049164	64.2	64	0.0222022859115036	1.65115895810894	0.0371836134933176	0.848726097419629	0.898914560863437	NA	NA
100072	10895.4	11531.2	-0.081700146305349	8.1768606793651	8.29074883636104	0.00828705187807744	0.0247942554017246	100072	Camta1
100073351	11.4	12.8	-0.165372654715847	0.743764443256514	1.06347059228851	0.312781024107222	0.438245145642283	100073351	Yy2
100087	299.4	297	0.0213383790428437	3.20605288086811	0.0893411976489589	0.767608128842901	0.84046722932318	100087	Kti12
100088	509.4	469	0.117461993317445	3.60494048842504	4.37531258835369	0.0473021304302175	0.10036773241902	100088	Rcc1
100090	287	264.8	0.122269671687694	3.43202841453855	2.13632687565746	0.157422316699539	0.258184745895285	100090	Zbtb48
100101806	1609.8	1728	-0.107672842735875	5.68246603052441	5.33929475589485	0.0299663147963747	0.0698827225019039	100101806	Srp54b
100101807	46.6	54	-0.231998727287303	1.61070541469613	3.69757214058868	0.066524936467067	0.13159318895511	100101807	1700047I17Rik2
100101919	276.6	303.6	-0.146930284052624	2.93200345535815	3.18504242467115	0.0870562411714562	0.162802446882852	100101919	Dnah7c
100102	292.4	641.4	-1.11543963844951	2.30536956306497	131.220878976066	3.56740478765779e-11	4.48376250441789e-09	100102	Pcsk9
100113398	163	133.2	0.255699216666343	0.270134718022519	2.67716178416769	0.121503381906932	0.211235885922678	100113398	Adat3
100121	1085.6	1199	-0.143737856185928	5.24612709438291	17.1848178414179	0.000369139935058204	0.0019021563712411	100121	Tdrd7
100124467	73.8	56.8	0.367509387957317	0.522382639712523	6.23536105647561	0.0198405107523891	0.050144210948598	NA	NA
100125263	330	443	-0.425531211262934	3.97021099846841	48.7444573253952	3.35089819524928e-07	6.00916656502892e-06	NA	NA
100126034	2.6	1.8	0.258282451373196	0.451184873876104	2.24191359971829	0.147447360280769	0.245541192912787	NA	NA
100126243	367.4	427.4	-0.211499570482417	2.55492031955782	7.74357024983883	0.010376813873922	0.0297356200899422	NA	NA
100129	249	318.2	-0.363066278869537	4.78621516063019	41.8426612668401	1.14024933929225e-06	1.59856100389236e-05	100129	Gpr153
100141474	130.6	145	-0.167211461506857	1.66120517654179	2.21119613087809	0.150128497997313	0.249019659175254	100141474	4933428G20Rik
100163	651	678	-0.0828332283653328	3.38441638306063	0.604840458271528	0.44672007163049	0.572470246949828	100163	Pafah2
100169	771.4	610.6	0.330244436834901	3.57167124852629	13.9789773449118	0.00123070907781868	0.00515016473966161	100169	Phactr4
100177	954.4	909.4	0.0706096601543977	5.09650833333041	2.79027854105868	0.107925437730802	0.192302055838389	100177	Zmym6
100182	201.6	211	-0.0699128602990429	2.46961292920629	0.732736858508585	0.400525295574228	0.528162815639986	100182	Akna
100198	627.6	747.4	-0.254644158433905	3.53030508810441	11.9234370880777	0.00208455727041878	0.00799191967378619	100198	H6pd
100201	2085	1909.6	0.127245913804485	6.06044710210338	10.6251947953074	0.00334443848582094	0.0117388328980223	100201	Tmem64
100206	576.8	588.2	-0.0291744282989526	4.08079494118777	0.341689262802053	0.564350869330564	0.676771547772668	100206	Adprhl2
100210	262.6	252.8	0.0435908790336319	2.77501836097553	0.3854779583866	0.552604724484611	0.667057682286669	100210	Gpn2
100213	5195	4928.6	0.0773524869960414	7.27300759042996	6.28657723407958	0.0193941517088679	0.0492024654435767	100213	Rusc2
100216343	7.2	4.8	0.460317544002951	0.315549285255422	7.01831906015227	0.0140944070960533	0.0379156076989306	NA	NA
100216534	158.8	137.8	0.18502002740467	0.962791631480287	1.24658497250467	0.275411332087432	0.396862228592619	NA	NA
100216537	43	31.2	0.511095649644446	0.282854459783608	11.2459418890681	0.00266088852277954	0.0097615004744783	NA	NA
100217417	1934.6	1605.4	0.25596306467126	0.152618858138458	1.73072989059358	0.200838286915495	0.311906801233111	NA	NA
100217420	32	33.2	-0.0823418589409734	0.777630851149123	0.313537189295268	0.580745035028173	0.690383642829167	NA	NA
100217469	943	866	0.121237051261805	2.24841011893436	1.99289599201654	0.170966448025917	0.27547143387928	NA	NA
100226	8333	8697.6	-0.061361794560975	7.12040368901746	3.5200006080871	0.0729366979589162	0.141563989834588	100226	Stx12
100233175	132.4	102.6	0.37696365988045	1.00184421092712	5.5802411861889	0.026680005899984	0.0634989332456217	100233175	Gon7
100271841	89	86	0.0409249293501712	1.54700718395594	0.159526480866642	0.693150900081421	0.782474469679542	NA	NA
100273	2049.4	2148	-0.068524458400481	5.82280038595592	4.73279901847641	0.039746271101922	0.0872343630905122	100273	Osbpl9
100302730	662.6	550.2	0.270412483609255	4.95448106726151	37.7233682923453	2.48327587690551e-06	3.00362088073575e-05	NA	NA
