	KOHC5	WTHC5	logFC	logCPM	F	PValue	FDR	check	gene
100039017	317.6	330.8	-0.0611298286295501	2.13457334614725	0.645453945591666	0.429685974114616	0.887008845594925	NA	NA
100039027	7.2	7.4	-0.054427385478179	0.85504451220742	0.217122880961197	0.645473074025319	0.948040627168169	NA	NA
100039060	41	42.6	-0.0674568191511252	1.22468725727298	0.499149845673772	0.486726730397656	0.904180415114391	100039060	Gm2026
100039062	2891.8	2722.2	0.0749176938500352	1.07535548513995	0.408596395652335	0.528781511472075	0.915629710657702	NA	NA
100039138	208.6	184	0.193662862984352	0.725506383412085	2.9557998217246	0.0985384888680415	0.661837973094178	NA	NA
100039239	23	23.8	-0.0328572934855004	2.11827421042463	0.152749683611911	0.699394569533072	0.959177540587815	NA	NA
100039252	993.8	1023.2	-0.0405066167705158	3.31203939250943	0.65628560699412	0.425892676949364	0.88509744825681	NA	NA
100039257	1024	1060.4	-0.0133511914059638	0.415177673708223	0.00767867083669485	0.930904725105029	0.99343106474399	100039257	Tmem254b
100039304	15.2	14.8	0.0160586552321247	1.99509984509145	0.0101836913590535	0.920907376609967	0.991770975814547	NA	NA
100039307	377.6	416.4	-0.0943680343266568	0.473578683264584	0.641994478810567	0.458565372002548	0.896525611192229	NA	NA
100039419	1068	1062.4	0.00305034507121548	5.27007759678654	0.00487510811626284	0.944918129727599	0.993863316484836	NA	NA
100039422	773.8	861.6	-0.160038656124761	3.71863668705889	7.78495143047818	0.0102000039335916	0.373614286159052	NA	NA
100039495	19.4	19.6	-0.00698709049454042	1.35345464298956	0.00376842868289457	0.951562679561414	0.993964471319225	NA	NA
100039503	213	226	-0.0981979762152633	2.28161787455386	1.56112713874773	0.223636647378303	0.794188047718914	NA	NA
100039571	13.8	15.6	-0.189397263472003	0.998769604324054	2.47735163081951	0.128684112438284	0.703706889440304	NA	NA
100039636	9509	9110.6	0.0615956274112096	7.15126310274847	3.10067730897908	0.0910932371937156	0.648756035487927	NA	NA
100039684	315.2	311.8	-0.0213952667646883	0.82257733066093	0.0202461167783213	0.888090683139361	0.987757413213434	NA	NA
100039707	190.6	212.2	-0.134174110882194	1.46058106283761	1.6926021624198	0.205701258464924	0.778529979013356	100039707	Mthfsl
100039768	641.8	638.6	0.0149146073329433	4.62895104654057	0.0971753250304389	0.757957762257878	0.972035868557415	NA	NA
100039786	2475.6	2439.4	0.0210036312889485	4.80373597232364	0.263599053156149	0.612387019232134	0.9390454037748	NA	NA
100039795	8958.8	8583.2	0.0600280258023002	7.54879632203966	4.00140652515454	0.0569851082687124	0.578008950818224	100039795	Ildr2
100039826	38.6	33.2	0.214939857592801	3.38118184503965	7.58403709539161	0.011705780431709	0.392304342181005	NA	NA
100039863	32	25.8	0.257844547353209	0.556613825134338	2.87544256104262	0.102971767240758	0.667713424104121	100039863	Gm13306
100039864	352.8	306.8	0.190531254525252	3.25732767509503	8.97644242809699	0.00629526922461167	0.319269548675569	NA	NA
100039968	117.4	104	0.170826289496074	1.39303529063428	2.93872997276679	0.0994613930204216	0.66388494646862	100039968	Tmem35b
100039988	54.2	49.8	0.116939292052103	2.65195996873041	1.27762639126155	0.271708323925424	0.822375934446299	NA	NA
100040052	230.4	210.2	0.137530468513367	2.49937494409838	2.77013098682305	0.109137611833642	0.678296146050111	100040052	Wdr83os
100040123	233	237.8	-0.0283069977655958	2.57251617358068	0.145557922920059	0.706198574483493	0.960589272960023	NA	NA
100040220	1359.4	1366.4	-0.0112435824071302	5.04601133217544	0.0783814016388195	0.781919483713841	0.976370634109585	NA	NA
100040244	5.8	5.4	0.0865341528578812	1.27857849725821	0.643486183005698	0.430380748907754	0.887130821363552	NA	NA
100040260	56	54	0.0560220598747989	0.853545658942896	0.266292491467245	0.610586208436614	0.938374594018375	NA	NA
100040293	52.8	78	-0.541285435907489	-0.14644048768476	9.35392592191982	0.00542794317766204	0.296058455433688	NA	NA
100040294	24	28.2	-0.205148472069715	0.880158031038539	1.48290244660667	0.23742275120237	0.801353268241676	NA	NA
100040297	9395.4	9369.8	0.00987973745247859	5.49924384775571	0.0374849294064836	0.848424063165343	0.981124857891621	NA	NA
100040298	659.8	668.6	-0.0207296013116775	5.00773944747239	0.237345613315541	0.630582454955233	0.942954086416406	NA	NA
100040322	13	13.8	-0.118702372118524	1.26202564510206	1.06975132091548	0.311386984884091	0.842681844818642	NA	NA
100040377	124	118.4	0.0332243184625174	1.28198209383842	0.0962688545765532	0.75905198559002	0.972035868557415	NA	NA
100040500	15.8	14.8	0.0663479088792719	2.21658368032652	0.59254601340735	0.449001963032998	0.894136658212235	NA	NA
100040505	280.6	293.4	-0.0688305439621343	2.34578463319025	0.863944126993118	0.361960187837072	0.858652971442153	NA	NA
100040525	77.4	74	0.0380857329422578	3.19282236456883	0.0834065725505961	0.777054389160595	0.976156712895263	NA	NA
100040529	185.8	213.4	-0.203140385905957	1.27883869472861	3.25356201083199	0.0839293954212825	0.641758539045846	NA	NA
100040543	2403	2509.4	-0.0619628875858918	4.59820812498145	1.07675095349908	0.311401161648364	0.842681844818642	NA	NA
100040591	415.8	400.6	0.0146370201864375	0.410510609975082	0.00906224010743479	0.9249554946221	0.992598316078984	100040591	Kcnj13
100040608	71.2	65	0.111931530487532	1.09110170948095	0.817782579027203	0.374883431149498	0.863694207993904	100040608	Fancf
100040724	259.2	280.4	-0.114190083479008	4.56901809348168	6.50153066581005	0.0176383718903919	0.439560391902974	NA	NA
100040792	19.6	27.4	-0.454632624681811	0.0820513267622659	7.23311194404204	0.0128594850262161	0.397232160669605	NA	NA
100040852	12.6	14.2	-0.142271720254004	0.103103640299312	1.10674879717758	0.3033438722385	0.839134339865644	NA	NA
100040961	117.2	114	0.0474131409505201	3.0202016239098	0.297679776827769	0.591050501688796	0.933490439004271	NA	NA
100040972	66.8	66.2	0.0165791406090724	0.358971077556386	0.0134060119922663	0.908793894388122	0.990378778252415	100040972	Tceal7
100040999	266.8	255.6	0.065774064180484	0.28333635120822	0.234652055955918	0.63251929025658	0.943825883721493	NA	NA
100041098	1244.8	1185.4	0.0717645910405786	4.37315650734701	2.21606902951474	0.14969930816272	0.730728495347841	NA	NA
100041106	164.2	164.8	-0.0081860961869463	2.89880479377038	0.010705260444935	0.918460911137286	0.991770975814547	NA	NA
100041120	7.8	9.4	-0.220159418827666	1.30411600827143	4.58623600333686	0.0426665721198215	0.530200365305261	NA	NA
100041194	132.4	145.8	-0.136490445956616	1.20854140418633	1.4822600455502	0.23534338052182	0.801353268241676	NA	NA
100041231	83.6	80.2	0.0472769789509415	1.54628913707292	0.23998987690243	0.628694327795672	0.942450110225983	NA	NA
100041244	151	131.2	0.17980211903758	1.71418696508618	4.25673842986134	0.0501556605215954	0.557384151622026	NA	NA
100041286	89.8	87.4	0.0471826129652962	0.424302340883182	0.128088467092894	0.723573718322057	0.963975329294679	NA	NA
100041294	364.4	378	-0.0529776681642587	3.52714649400415	0.675665464265969	0.419234169492506	0.881988221051369	100041294	Supt4a
100041480	994	967.6	0.0415836141756144	4.52689453079408	0.731815285553017	0.400817277261919	0.874638616283768	NA	NA
100041574	57.2	65.8	-0.185940185816547	0.878426426309397	2.20702458740581	0.150497084234061	0.730822195909587	100041574	Ermard
100041576	3.6	3.8	-0.037958332872263	0.112899922434248	0.0499959080746908	0.82497663917937	0.979384777437008	NA	NA
100041581	67	74.6	-0.160883907361453	3.74982779442652	5.01651973934638	0.0356775004103813	0.508061665942513	100041581	Zkscan16
100041585	650.6	682.2	-0.0770434627982653	1.91324850749488	0.596581268912714	0.447480536152394	0.893303593545483	100041585	Amd2
100041621	1.4	1.4	0.000784853062980184	0.338850208839744	1.89941397409464e-05	0.996558938213393	0.998977938340827	100041621	Ermard
100041649	1548.8	1592.8	-0.0403596555571696	5.68468708592352	1.01754574944873	0.323237922714374	0.847544646283444	NA	NA
100041677	223	246.8	-0.13222583272129	1.06926843308892	0.85258546545458	0.365553782835793	0.86105719174792	100041677	Zfp984
100041781	656.8	709.8	-0.105531232541749	2.39790876334607	1.50272298699878	0.232232846364053	0.798984989903778	NA	NA
100041797	16.4	18.4	-0.130454197753968	1.69100270633465	1.69293667378307	0.205657962060192	0.778529979013356	NA	NA
100041925	2433	2491	-0.0343821014516093	6.05760841008925	0.898988999733768	0.352572154796651	0.855632689995946	NA	NA
100041948	773.6	750.6	0.0411250107968799	3.71315153540282	0.360958755553357	0.553874369521413	0.924304100254859	NA	NA
100041953	1632.8	1574.4	0.0522726113439252	4.66979823160665	1.66924639135972	0.208752459951349	0.781202169668994	100041953	Sap18b
100041965	3293.6	3314.8	-0.0094218112769614	6.37589952435083	0.0743671309651382	0.787431034934055	0.976370634109585	NA	NA
100042008	9574.6	9587.4	-0.00238876340364536	6.69864940062202	0.00569979004745333	0.940449715930088	0.993863316484836	NA	NA
100042023	6.6	7.2	-0.156584917742975	0.391630651724061	1.23269099028542	0.277965167545111	0.824346282662963	NA	NA
100042049	17504.2	17022.6	0.0499604560271542	4.13810525321058	0.489181711513618	0.492504733725265	0.906497871874856	NA	NA
100042056	26	27.2	-0.102000519624245	1.97620110154168	1.38007672123778	0.251696736135506	0.810330787702925	NA	NA
100042069	1926	1927.8	-0.00171447441085682	4.96112230522535	0.00136605016701608	0.970824762744536	0.996410282267078	NA	NA
100042100	83.2	83.2	0.020512678042059	0.510166019427819	0.0213161525440598	0.885149304471968	0.987619825500385	NA	NA
100042125	119.8	151.4	-0.326097685645747	0.379923489213622	7.2458191646736	0.0127902617475038	0.397232160669605	NA	NA
100042132	346	346	-0.00566208298460849	2.84937644831762	0.0047858885630278	0.945451426793488	0.993863316484836	NA	NA
100042143	455.8	478	-0.0519588658989644	2.28964384802698	0.374892004961811	0.546149784473567	0.921273411489796	NA	NA
100042149	850.6	781.2	0.104343461378934	0.998456417960605	0.803489982031719	0.379020522491328	0.864777053210679	100042149	Gm3696
100042150	99.8	104.2	-0.0556335579981177	2.96814580724903	0.755336442264426	0.393463634009811	0.872269518955466	100042150	Nrg2
100042165	10.8	10.8	-0.00121137733628613	1.38099796030311	0.000109340955471215	0.991744045806076	0.998016487037027	100042165	BC005561
100042173	265.4	287.6	-0.0928880188896681	1.80545349142893	1.01465487321195	0.323912106695496	0.847544646283444	NA	NA
100042178	866	794.2	0.131697500710972	3.61612471619895	3.69726854910194	0.0667996234640383	0.599571843062261	NA	NA
100042194	199.8	208.8	-0.0620409767356911	2.35186836655487	0.661277374682326	0.424162041757536	0.883689296485336	NA	NA
100042277	1857.4	1884.6	-0.0171731936433868	6.09768555539654	0.215184016364314	0.646944827315265	0.948082787591487	NA	NA
100042332	161	155.4	0.0469066069575821	1.32478872610086	0.176043237563069	0.678555348313242	0.955461389957857	NA	NA
100042335	395.4	368.4	0.100441076546225	2.56829973164806	2.27852699340223	0.144325902151061	0.725956043993293	NA	NA
100042355	116	114.8	0.00959327248755843	2.59077061159218	0.0125711638199198	0.911666653456651	0.990419268347436	100042355	Ube2l3
100042424	476.8	493.2	-0.0507816199871758	4.57562483446739	1.03029358739698	0.320287879787656	0.847544646283444	100042424	Pdcd5
100042450	66.6	65	0.027318705855473	2.52914645094996	0.110228339958286	0.742787589075885	0.969273278657235	100042450	Smim17
100042464	3982	3903.2	0.0305949938512273	5.21647047759703	0.315518413369379	0.580597989037901	0.931034196564244	NA	NA
100042480	2055.8	2102	-0.0323430748759371	6.25158566980907	0.48013313545543	0.496385046624935	0.908771306385916	100042480	Nhsl2
100042498	1011.4	966.2	0.0605957504257994	4.16943712202065	1.2191217865377	0.280560592753324	0.82472317598423	NA	NA
100042503	487.2	525.8	-0.111003950687754	2.56338326980895	2.31246266261801	0.141502815810241	0.721752641959639	100042503	Ndufb4
100042533	207.6	217.2	-0.0573864259073677	2.26976400502694	0.464936078583138	0.501901766918134	0.910452828694116	NA	NA
100042561	2020.8	1978.4	0.0238103394985436	3.66472957369046	0.170097270119988	0.683713164689139	0.956021097263888	NA	NA
100042625	348.8	366.6	-0.0750278066732838	5.31251130907934	2.40495008847488	0.135327798593812	0.709494383824496	NA	NA
100042648	3.4	4.4	-0.301988291725145	1.44223849666815	7.94653347786265	0.00954069691900568	0.366085235338852	NA	NA
100042715	26.2	28	-0.0917152829273595	1.18209267137428	0.657328126566354	0.425530333165326	0.884932969931077	NA	NA
100042773	615.2	594.2	0.0492773652586231	4.5186868094914	1.04103179356071	0.317831479701915	0.846051233943478	NA	NA
100042784	217.2	202.4	0.0905656119043307	1.61754759550395	1.06663077057972	0.312078547927208	0.842681844818642	100042784	Prdm11
100042807	404.8	387	0.0541980554030253	3.56513321040093	0.897438283463577	0.352980194726307	0.855762305326027	100042807	Eif3j2
100042880	484.8	495.2	-0.0325934770608206	5.14337240265917	0.619473678673224	0.439003059111433	0.89040518258878	NA	NA
100042918	886	871.6	0.026896762238092	3.3322469550034	0.245645480815789	0.624699119754679	0.9422639246566	NA	NA
100042948	54	59	-0.122986468505488	0.378733918943496	0.603930502720543	0.444730750671857	0.893296703805022	NA	NA
100042959	2425.6	2329.6	0.0516012330747946	3.43772056326996	0.819736300941941	0.37432303261856	0.863694207993904	NA	NA
100043002	127	127.6	-0.0198112984412238	2.82276272470533	0.0531722078298613	0.81967990038256	0.979312047508398	NA	NA
100043040	94.8	91.2	0.0621450036696218	1.73803472135515	0.482041902196371	0.49421424686014	0.907671248299424	NA	NA
100043072	340.8	369	-0.117995192899315	3.25554760300766	4.61807210337844	0.0420123028585006	0.528341833276665	NA	NA
100043074	10.4	12.4	-0.187316359574018	0.20538993903442	1.38991532822087	0.250060055481072	0.809980499338353	NA	NA
100043133	88.8	96.2	-0.107916800711297	1.40288057768756	1.32951411288325	0.260329602696742	0.813752612424559	100043133	9130023H24Rik
100043172	692.6	676.2	0.0327038548938387	5.9706558731405	0.831975155302959	0.370840026297657	0.862005758270307	NA	NA
100043184	168.8	157	0.0711790062269752	1.15926720961783	0.25022554383684	0.621812286369434	0.941959808324041	NA	NA
100043189	88	88.8	-0.00746610038657551	1.31572052784021	0.00658676763703527	0.93599354850073	0.993629443544765	NA	NA
100043213	124.8	126.6	-0.0324849111661237	1.87259929850453	0.106335497264916	0.747202453325123	0.970181841570367	NA	NA
100043257	557.2	606.6	-0.130151660981134	4.35564174255858	4.27706770893709	0.0517415268452611	0.560557086901737	NA	NA
100043272	2836.4	2852.6	-0.00748675778390836	5.01947532087403	0.0368933668719316	0.849310109181879	0.981395520588267	100043272	Inafm2
100043324	3201.6	3152	0.0268351484188648	4.21804753396504	0.247451887410688	0.623435194946607	0.9422639246566	NA	NA
100043364	0.2	0.8	-0.104645442713398	1.10456217682939	0.569068395278794	0.45806314194357	0.896525611192229	NA	NA
100043387	125.4	131.4	-0.0803502940543345	0.438398954699736	0.331164104293746	0.570370451760903	0.928490500753186	100043387	Gm14305
100043407	80.2	75	0.0947208614224938	1.22809415265803	0.706682177776594	0.408905593834352	0.878596915903334	NA	NA
100043462	161.8	162	0.00392948116120456	2.91661447205809	0.00244677588284456	0.960963505852334	0.99461448888452	NA	NA
100043468	409.8	434.2	-0.0834498370426203	4.05536233229875	3.06282427006166	0.0929730241525774	0.651901746959529	100043468	Zfp955b
100043489	61.6	59.6	0.0417380440288181	2.35436695608572	0.25497510842605	0.618232737334179	0.94113089680321	NA	NA
100043508	1268.2	1224	0.0514364403929407	5.50428793005021	2.24471236160225	0.147205928440233	0.728361759739412	NA	NA
100043571	138.6	137.4	0.0303166315796268	1.07782221802779	0.0895333200562595	0.767366040103681	0.974328427074835	NA	NA
100043580	79.6	80	-0.000319807031439924	0.6056189731004	9.40128603739149e-06	0.997579099093456	0.999065194420149	NA	NA
100043597	6259.4	6132.8	0.0294348856005366	7.49887805551978	0.963358256820373	0.336205232836941	0.850306081488005	100043597	Srcap
100043600	1217.8	1299	-0.0546012864956168	0.699798313286157	0.142244580880351	0.709398461315668	0.961639196217642	NA	NA
100043670	74.8	79.2	-0.108655402906448	0.203261283644118	0.479981428355356	0.495129398957271	0.907920529434583	NA	NA
100043674	703.2	689	0.0260207239586702	3.03609283643446	0.154460085781594	0.697803796097458	0.959024062830908	100043674	Rbx1
100043718	1078.6	1071.8	0.0126904827474862	4.46010973644417	0.0474916590074927	0.829494032916928	0.98019420320365	NA	NA
100043757	1703	1763.2	-0.0486035698790311	5.50698477118507	1.86991334717053	0.18424837934898	0.763860273865765	100043757	Zfp831
100043764	8.4	8.6	-0.0511712979846866	0.562219906542027	0.175515680054436	0.679008782017438	0.955461389957857	NA	NA
100043766	6	5.4	0.162105982149253	0.12917604019136	1.23054129150524	0.278374230735402	0.824346282662963	NA	NA
100043771	1667.8	1609	0.0551859734572272	3.75203955736143	1.11764642060174	0.301028359623406	0.839134339865644	100043771	Josd1
100043772	639	604.6	0.0783650873650652	2.60455887280367	1.34615932600878	0.257445973138229	0.813020447675729	100043772	Zfp850
100043813	7385.2	7357	0.00498116193323673	5.65360188832983	0.00801525604176541	0.929667755006043	0.99327159223953	100043813	Rps27rt
100043823	266.8	275	-0.0313440486075459	1.4886996747203	0.094834687488177	0.760794840618506	0.972611037410804	NA	NA
100043882	197.6	192.8	0.0343601160281282	2.54859174131357	0.161512857365348	0.691350138599439	0.957781422509356	NA	NA
100043911	394.6	398.8	-0.0132244093325863	3.13352583384461	0.0445723253998144	0.834587881331226	0.980356581708602	NA	NA
100043915	65.8	71.2	-0.120564846045272	1.70374037230723	1.57142483439901	0.222162856489876	0.79415431775204	100043915	Gm4631
100044509	29.8	28.6	0.0461602721700427	2.08041847601752	0.401361153812839	0.532422637037183	0.916716202805152	100044509	Tgfbr3l
100045469	154.6	132.2	0.235584192896096	2.46117153623761	9.10956032296219	0.00597317753517175	0.315626620771509	NA	NA
100045653	8.8	9.8	-0.128086211896093	0.123078198964969	0.80819435278138	0.377651483077413	0.864498718937113	NA	NA
100045778	16	12	0.347414915785055	0.199301925219356	3.33496819158795	0.0803809041798506	0.631426950551935	100045778	Rnf223
100046763	20.8	16.6	0.274709285425511	1.25388851305629	3.95838278414683	0.0586268955469487	0.58280133991444	NA	NA
100048534	41	39	0.082908205296962	0.269857178014175	0.451639431267754	0.508022940618138	0.910975280423586	100048534	Cfap43
100048895	76	75.6	0.0182323818643374	0.488149941152678	0.0213327444477948	0.88510494476531	0.987619825500385	NA	NA
100049164	64	63.6	0.00398029660066722	1.65115895810894	0.00162529470636424	0.968177991681875	0.995923045894044	NA	NA
100072	11531.2	11397.6	0.0169582821931665	8.1768606793651	0.426893321464371	0.519773866954987	0.91325250797172	100072	Camta1
100073351	12.8	11.2	0.16981004458149	0.743764443256514	1.57766405989492	0.221275849650511	0.793628072170839	100073351	Yy2
100087	297	294	0.0046218704918534	3.20605288086811	0.00545234567684993	0.94175418256929	0.993863316484836	100087	Kti12
100088	469	475	-0.0217996240620587	3.60494048842504	0.190953242657827	0.666059707943521	0.952956282072753	100088	Rcc1
100090	264.8	280.8	-0.0767682081778968	3.43202841453855	1.1090398676722	0.303267320639347	0.839134339865644	100090	Zbtb48
100101806	1728	1720.2	0.00503597771152698	5.68246603052441	0.0144941918981969	0.905197323210896	0.989823188885709	100101806	Srp54b
100101807	54	51.2	0.0648499528056697	1.61070541469613	0.394804238044413	0.535762627701523	0.917311465987086	100101807	1700047I17Rik2
100101919	303.6	350.2	-0.198432766189619	2.93200345535815	8.00804935286343	0.00930214084284903	0.364404049421247	100101919	Dnah7c
100102	641.4	567.4	0.18176966177333	2.30536956306496	5.60805057239416	0.0263413679407569	0.471264098808221	100102	Pcsk9
100113398	133.2	131.8	0.0350976772302422	0.270134718022519	0.0667632084118217	0.798328356084692	0.977501912186162	100113398	Adat3
100121	1199	1170.4	0.0360098086643677	5.24612709438291	1.36351074806914	0.254483846987022	0.811809650044231	100121	Tdrd7
100124467	56.8	58.2	-0.0409664952404825	0.522382639712526	0.0944921489001722	0.773767821787727	0.976054633550483	NA	NA
100125263	443	463.6	-0.0706826764264364	3.9702109984684	1.841316386801	0.187515269555997	0.764593794065567	NA	NA
100126034	1.8	2.2	-0.180165184142507	0.451184873876104	1.57855710357137	0.221149253550847	0.793370888762458	NA	NA
100126243	427.4	402.4	0.0848172554963858	2.55492031955782	1.6367736927162	0.213088986823374	0.785834788923475	NA	NA
100129	318.2	330.8	-0.0499280126627964	4.78621516063019	1.06130559408	0.313286206469387	0.843247454061177	100129	Gpr153
100141474	145	136	0.0964020751575412	1.66120517654179	0.993633012594842	0.328873429518803	0.847544646283444	100141474	4933428G20Rik
100163	678	889.2	-0.382050599816264	3.38441638306063	17.252119657412	0.000583414276444116	0.113954999347611	100163	Pafah2
100169	610.6	696.8	-0.181734215903919	3.57167124852629	5.21123114372048	0.0330983812456959	0.503574421248723	100169	Phactr4
100177	909.4	926	-0.0257130791371671	5.09650833333041	0.459658508468061	0.504315735301849	0.910749392674373	100177	Zmym6
100182	211	219.6	-0.0409136075455798	2.46961292920629	0.336609369917104	0.567240361832554	0.927430052446445	100182	Akna
100198	747.4	712.2	0.0694762199091942	3.53030508810441	1.2005111410826	0.284172624324654	0.827866811738857	100198	H6pd
100201	1909.6	1847.4	0.0467751774137903	6.06044710210338	1.73507358157504	0.200293356917341	0.774437754805831	100201	Tmem64
100206	588.2	595.2	-0.0174913408703003	4.08079494118777	0.158354968674272	0.694219072456945	0.958288842831887	100206	Adprhl2
100210	252.8	263.6	-0.0554088610283219	2.77501836097553	0.825413888807276	0.372701390846386	0.862356193080756	100210	Gpn2
100213	4928.6	4952.8	-0.00692378960513225	7.27300759042996	0.0609250012436791	0.807154394415432	0.977593792397531	100213	Rusc2
100216343	4.8	4	0.244767533489392	0.315549285255422	2.43907429446017	0.13153292023901	0.705226288729128	NA	NA
100216534	137.8	140	-0.0270960750297893	0.962791631480287	0.0357116617423076	0.851723090793853	0.98159010801717	NA	NA
100216537	31.2	31.4	-0.0467952865787308	0.282854459783608	0.12096542453984	0.731043951432993	0.966392116568986	NA	NA
100217417	1605.4	1692	-0.0694158449409811	0.152618858138458	0.158770398223526	0.693839763355261	0.957948222326578	NA	NA
100217420	33.2	39	-0.208767890038227	0.777630851149126	2.76710534757113	0.109321016860951	0.678296146050111	NA	NA
100217469	866	787.6	0.148635503096963	2.24841011893437	3.70273072069569	0.0663485149884983	0.599571843062261	NA	NA
100226	8697.6	8627.6	0.0124500093725477	7.12040368901746	0.174748479339728	0.679669627248764	0.955461389957857	100226	Stx12
100233175	102.6	98.4	0.0451372176271283	1.00184421092712	0.10223477117535	0.751951232635899	0.971332990435261	100233175	Gon7
100271841	86	83.4	0.0509235630879233	1.54700718395594	0.322126526820613	0.575642455978469	0.930271040611825	NA	NA
100273	2148	2145.4	0.00206549469083351	5.82280038595592	0.00532506904405656	0.942436755324692	0.993863316484836	100273	Osbpl9
100302730	550.2	530.2	0.056309350278866	4.95448106726151	1.98699171739327	0.171576926767067	0.751506939239752	NA	NA
100303647	3345.2	3233.8	0.0468357647564438	4.80391995771005	0.459597643418151	0.506977139694814	0.910749392674373	NA	NA
100303739	48.4	52.2	-0.11295182590843	0.741698247729789	0.754028690223969	0.393867177442726	0.872269518955466	NA	NA
