	KOSD5	WTSD5	logFC	logCPM	F	PValue	FDR	check	gene
100039060	37.6	41.8	-0.140598597553933	1.22468725727298	1.63165732466764	0.223080072215577	0.730026975835198	100039060	Gm2026
100039062	2344.4	1985.8	0.268082726086756	1.07535548513995	3.43710190550686	0.0761697002392784	0.571259292414842	NA	NA
100039138	134.4	145.6	-0.139325952206317	0.725506383412085	0.885961422301397	0.356021069597398	0.813890024508761	NA	NA
100039239	22.2	23	-0.0347333886145938	2.11827421042463	0.127177635677711	0.724515629311878	0.944418420175823	NA	NA
100039252	1017.8	1024.8	-0.00398599933888659	3.31203939250943	0.00531700520558039	0.942480275835758	0.992133251962382	NA	NA
100039257	742	795.2	-0.099275632881454	0.415177673708223	0.268248504596075	0.609285695125925	0.91120968586295	100039257	Tmem254b
100039304	16.6	18.4	-0.0643668895265305	1.99509984509145	0.122540149129951	0.730989048221334	0.946663892392362	NA	NA
100039307	326.4	302.8	0.143891773032586	0.473578683264584	0.948020275129119	0.340006770484244	0.802605792054639	NA	NA
100039419	1036.4	1060.4	-0.0306064954792327	5.27007759678654	0.422441480025831	0.521939733238316	0.884262982489878	NA	NA
100039422	839.2	774.2	0.108895114627848	3.71863668705889	2.9923111516903	0.0965975723602027	0.622525059155786	NA	NA
100039495	14.6	13.4	0.170231267357511	1.35345464298956	1.27848391561694	0.269435863040938	0.766220774895046	NA	NA
100039503	302.4	305.2	-0.0263739244593856	2.28161787455386	0.106270332141391	0.747277115036749	0.951717526087059	NA	NA
100039571	17	16.2	0.0409361326612951	0.998769604324054	0.0860666934756476	0.771778767658301	0.958489343273241	NA	NA
100039636	9390.2	8992.6	0.0653794729329676	7.15126310274847	3.1988219481638	0.0864177775462774	0.598160423098768	NA	NA
100039684	299.8	278.2	0.10618977253662	0.82257733066093	0.335321955193037	0.568169327617314	0.899350182296841	NA	NA
100039707	168	196.2	-0.201942611758395	1.46058106283761	2.79655153520949	0.107551233297437	0.64092047818317	100039707	Mthfsl
100039768	532.2	510.6	0.0696615288406219	4.62895104654057	1.64034932153203	0.212606011649796	0.720625978532589	NA	NA
100039786	2432.2	2438.6	-0.00321839635454558	4.80373597232364	0.00532862039179936	0.942417599222128	0.992133251962382	NA	NA
100039795	9197.6	8598.2	0.09600995463427	7.54879632203966	9.63314277812536	0.00487082082137601	0.214426909697904	100039795	Ildr2
100039826	49	35.4	0.473745897142349	3.38118184503965	29.6149398379299	1.93647402532012e-05	0.0114478351509399	NA	NA
100039863	24.8	22	0.174250967796476	0.556613825134338	0.904995243782181	0.350998030541728	0.811595960944568	100039863	Gm13306
100039864	342.2	361.6	-0.0861546427226559	3.25732767509503	1.48828597412904	0.234421924755454	0.740943472647133	NA	NA
100039968	124.2	115	0.114945053519806	1.39303529063428	1.03055908104133	0.320226834139449	0.790791903182268	100039968	Tmem35b
100039988	59	56.2	0.061272146809989	2.65195996873041	0.279174770413591	0.603054251810016	0.908730759216108	NA	NA
100040052	245.2	230.4	0.0729567262084083	2.49937494409838	0.631277066709529	0.434731123896908	0.854449209542713	100040052	Wdr83os
100040123	254	260.2	-0.0357464825282224	2.57251617358068	0.186472177299328	0.669752146543353	0.928950918926939	NA	NA
100040220	1334.6	1320.8	0.0154464972627819	5.04601133217544	0.127644996563326	0.724031845706192	0.944320635619577	NA	NA
100040244	5.6	6.4	-0.199446088136352	1.27857849725821	2.6064624287771	0.119597040638715	0.651293240497565	NA	NA
100040260	49.4	45.8	0.119114988228943	0.853545658942896	0.817793221677458	0.374880375143273	0.825913946488016	NA	NA
100040293	76.4	96.6	-0.38045455373704	-0.14644048768476	4.44261996431586	0.0457640001046257	0.490793058315915	NA	NA
100040294	22.8	22.4	0.0503137123980164	0.880158031038539	0.0586879787510921	0.811036247603403	0.966536728297695	NA	NA
100040297	9284.6	9589.2	-0.044754436807689	5.49924384775571	0.691499636354382	0.415424034532445	0.844234304906703	NA	NA
100040298	667.4	651.8	0.0287810293161949	5.00773944747239	0.390208524644618	0.538126916652685	0.888976950918157	NA	NA
100040322	12.4	9.4	0.371819546785441	1.26202564510206	6.91837148971551	0.0147132219879105	0.330387237850071	NA	NA
100040377	109	99	0.163215279068325	1.28198209383842	1.58505392488734	0.22023101114844	0.727368158568957	NA	NA
100040500	16.2	15	0.0436631220938979	2.21658368032652	0.203562337870067	0.655940730624769	0.925215846998603	NA	NA
100040505	317.4	305.8	0.043449559458452	2.34578463319025	0.29300228983017	0.593329194431246	0.906508451056395	NA	NA
100040525	70	85	-0.298864856808745	3.19282236456883	4.17404657063946	0.0607666470464778	0.537395745785472	NA	NA
100040529	180.8	168.6	0.11919221636233	1.27883869472861	0.787525108846049	0.383721128587074	0.830160932883934	NA	NA
100040543	2156	2290	-0.0895982655709484	4.59820812498145	1.8939159065151	0.183474400785958	0.703618728829992	NA	NA
100040591	523.2	447.2	0.213117985467518	0.410510609975082	1.62993541416856	0.214016485404702	0.721549567363439	100040591	Kcnj13
100040608	65	58	0.19220783567384	1.09110170948095	1.58966126804629	0.219582723234843	0.727368158568957	100040608	Fancf
100040724	294.2	305.8	-0.0566623253844347	4.56901809348168	1.39546787273753	0.249142414791618	0.749491661902836	NA	NA
100040792	48.4	45.6	0.0496186634956944	0.0820513267622659	0.102094936031321	0.752115009710563	0.952873256605243	NA	NA
100040852	11.6	11	0.122738572491625	0.103103640299312	0.511957338950856	0.481247034686609	0.871990795854056	NA	NA
100040961	100.4	99	0.0077542926080548	3.0202016239098	0.00596661187411853	0.939155808741213	0.992002196692889	NA	NA
100040972	66.8	60.4	0.161468126268307	0.358971077556386	0.874777294348209	0.359020411878412	0.814643804284234	100040972	Tceal7
100040999	281.4	260.4	0.135684151309819	0.28333635120822	0.763279773223514	0.391025661458213	0.832633410459612	NA	NA
100041098	1162.6	1179.8	-0.0166522852689535	4.37315650734701	0.0996659741059666	0.754979863902933	0.953637940474787	NA	NA
100041106	145	146.2	0.00202507723799857	2.89880479377038	0.000495371051881248	0.982428778850378	0.998022500039351	NA	NA
100041120	10	9.2	0.118631864332414	1.30411600827143	1.06204072263203	0.313099577158525	0.786650201785601	NA	NA
100041194	121.2	110.2	0.184907238005484	1.20854140418633	1.71295574802061	0.203087331025111	0.715616543073342	NA	NA
100041231	63.6	61.6	0.0570888355019271	1.54628913707292	0.221789875899719	0.641963154226304	0.92135194431407	NA	NA
100041244	120.6	104.6	0.208110277247892	1.71418696508618	3.79357761409449	0.0633271867815895	0.540829354129561	NA	NA
100041286	67.6	68.4	-0.0610934916958602	0.424302340883182	0.12996547704565	0.721644557424743	0.94393173720336	NA	NA
100041294	408.4	387.6	0.0737843372490886	3.52714649400415	1.09135102281533	0.306656719287396	0.782559360978112	100041294	Supt4a
100041480	1101.2	1111.2	-0.0115696785596595	4.52689453079408	0.050847168350379	0.823518778550716	0.970496569520754	NA	NA
100041574	58.6	60.6	-0.0257855662784638	0.878426426309397	0.0325612837766917	0.858327484624095	0.975316308284537	100041574	Ermard
100041576	2.8	3	-0.124401004931379	0.112899922434248	0.320613239910093	0.576534827035537	0.90108753249178	NA	NA
100041581	45	44.6	0.00410885279504725	3.74982779442652	0.00256210271476095	0.960093172076952	0.994616106838496	100041581	Zkscan16
100041585	703.8	672	0.0655869385566655	1.91324850749488	0.355104733594535	0.556857268761199	0.897403831271533	100041585	Amd2
100041621	1.4	1.6	-0.230331267585769	0.338850208839744	1.38988030371449	0.250065857583187	0.750664985567472	100041621	Ermard
100041649	1334	1377.8	-0.0488190156981032	5.68468708592352	1.26459767723012	0.271985575429699	0.767828028761889	NA	NA
100041677	203.2	205.2	0.00248409626426915	1.06926843308892	0.000209543970071546	0.98857726265443	0.999211845429441	100041677	Zfp984
100041781	493.4	538.2	-0.107833972935343	2.39790876334607	1.07757821334627	0.309661559685462	0.783449708330767	NA	NA
100041797	16.2	14.2	0.195481574068139	1.69100270633465	2.56492236969643	0.122435802689682	0.656863794970003	NA	NA
100041925	2393.2	2431	-0.0245206232211282	6.05760841008925	0.408785309056703	0.528687054840077	0.886810106842112	NA	NA
100041948	692	801.6	-0.234697322956442	3.71315153540282	9.82366379396677	0.00466912658403172	0.212225017753442	NA	NA
100041953	1512	1535.2	-0.0189779699122134	4.66979823160665	0.184949911096958	0.671018545295164	0.929771796506697	100041953	Sap18b
100041965	3311.2	3272.6	0.0204366051325889	6.37589952435083	0.314909391441565	0.579923698085498	0.90284564520572	NA	NA
100042008	9344.6	9127.2	0.0350832404391793	6.69864940062202	1.12469104057713	0.299544175406236	0.779738056623983	NA	NA
100042023	7	7.4	-0.0777202396497841	0.391630651724061	0.213860016657473	0.647954511899368	0.922690700918413	NA	NA
100042049	15739.4	15499.4	0.0240327674957198	4.13810525321058	0.0958068495484264	0.760185185539413	0.956035558321298	NA	NA
100042056	49.6	46.6	0.0657893465593111	1.97620110154168	0.602818497878316	0.445145081134236	0.856190043819127	NA	NA
100042069	2159.2	2209.2	-0.0327977724917477	4.96112230522535	0.446123713946411	0.510600883109344	0.882735268499993	NA	NA
100042100	63.6	75.8	-0.256851756009919	0.510166019427819	2.07788421997623	0.162463603926063	0.690988969290418	NA	NA
100042125	152.4	144.4	0.0769229805621949	0.379923489213622	0.310259248425619	0.60943162984292	0.91120968586295	NA	NA
100042132	187.6	164.6	0.229056257581704	2.84937644831762	4.23927269858235	0.0511401062600673	0.50117311335134	NA	NA
100042143	403	366.6	0.147137129945723	2.28964384802698	2.1159081548885	0.158825108276709	0.687909692782887	NA	NA
100042149	704.2	695.8	0.047563818380326	0.998456417960605	0.11429183711548	0.738270901045883	0.949705187160539	100042149	Gm3696
100042150	101	106.6	-0.0785406991111649	2.96814580724903	1.15944729044234	0.292363510677165	0.777026734347226	100042150	Nrg2
100042165	8.8	10	-0.192135368956455	1.38099796030311	1.82195200954589	0.189767812855895	0.707925020802275	100042165	BC005561
100042173	299.2	281.2	0.092260072649327	1.80545349142893	0.815303299898849	0.37559633878284	0.825931943042633	NA	NA
100042178	914.2	890.8	0.0357404776778376	3.61612471619895	0.230555693638546	0.635586150921635	0.919595818360492	NA	NA
100042194	150	144.4	0.0666583641622782	2.35186836655487	0.498167932293778	0.487151215687967	0.873933681463804	NA	NA
100042277	1895.6	1893.8	-5.65357695626362e-05	6.09768555539654	2.09939904647237e-06	0.99885598576519	0.999795923281882	NA	NA
100042332	115.6	119.2	-0.0334689647348925	1.32478872610086	0.0575207712028008	0.812509791951065	0.967381921981936	NA	NA
100042335	373.4	390.8	-0.0741704825757969	2.56829973164806	1.00154310242715	0.326994358060322	0.794831949497659	NA	NA
100042355	106.2	103.2	0.0392983697283106	2.59077061159218	0.157040371467644	0.695423198139055	0.935384971701275	100042355	Ube2l3
100042424	503	484.8	0.0531111760417513	4.57562483446739	0.963881660596565	0.336076555641029	0.801462847976446	100042424	Pdcd5
100042450	78.4	77.2	0.0160173301033896	2.52914645094996	0.0320950026579107	0.859334195505458	0.975316308284537	100042450	Smim17
100042464	3736	3768.8	-0.0186853612891526	5.21647047759703	0.101702218951085	0.753126278612257	0.952873256605243	NA	NA
100042480	2605.4	2763.2	-0.0876951367144414	6.25158566980907	3.38102091816891	0.0809521597447181	0.581565878055981	100042480	Nhsl2
100042498	822.8	850.4	-0.046428843422379	4.16943712202065	0.567235133447755	0.458738215851802	0.86060799061734	NA	NA
100042503	469	462.8	0.0117368580480418	2.56338326980895	0.0198452645019073	0.889154459102255	0.980948196609536	100042503	Ndufb4
100042533	211.8	198.4	0.10375637620325	2.26976400502694	1.12992049023885	0.298448771426326	0.779738056623983	NA	NA
100042561	1918.2	1996.4	-0.0568791441526759	3.66472957369046	0.810250290744218	0.377055443510247	0.826742019084689	NA	NA
100042625	339.2	335.8	0.0157854762605193	5.31251130907934	0.0899375531068815	0.767093258186314	0.957889067285095	NA	NA
100042648	5	4.4	0.103538653893999	1.44223849666815	0.829648791763046	0.371498446101472	0.824461471144875	NA	NA
100042715	18	21.8	-0.277921011831773	1.18209267137428	3.95728178081511	0.0582689677190044	0.526862393192653	NA	NA
100042773	618.6	611.4	0.0222030191621299	4.5186868094914	0.177050414990864	0.677691908462884	0.930400793911444	NA	NA
100042784	214.8	198.4	0.121931636654057	1.61754759550395	1.46013004183393	0.238767169190562	0.743578718280884	100042784	Prdm11
100042807	424.2	440	-0.069415274991707	3.56513321040093	1.27327570328926	0.270388484245519	0.76648524729856	100042807	Eif3j2
100042880	485.2	482.8	0.00360221036923063	5.14337240265917	0.00645118467532434	0.936654242887588	0.991137221615356	NA	NA
100042918	799.8	890.6	-0.156525341819022	3.3322469550034	6.7877693065736	0.0155675244940692	0.33935365017322	NA	NA
100042948	71.6	70.8	0.0374848327178614	0.378733918943496	0.0469924668878828	0.830227385352249	0.971774303119236	NA	NA
100042959	2192	2109.6	0.0626812699425446	3.43772056326996	0.976491540953886	0.332997073593097	0.799797634970791	NA	NA
100043002	121	120	0.00173959650815292	2.82276272470533	0.000315927671458232	0.985972801643874	0.998517152708162	NA	NA
100043040	105.4	101.8	0.0628102514321895	1.73803472135515	0.398591175903801	0.533828898738543	0.888809127397412	NA	NA
100043072	371.4	374.8	-0.0242898699095364	3.25554760300766	0.164845473862855	0.688357749368917	0.932559380098513	NA	NA
100043074	10	11	-0.124967455449481	0.20538993903442	0.411507467393318	0.527329403951243	0.886379741114086	NA	NA
100043133	91	89.8	0.0303986575096143	1.40288057768756	0.0756287909140823	0.785681860156547	0.961780205774784	100043133	9130023H24Rik
100043172	669	650.4	0.0410584556829858	5.9706558731405	1.14924899826782	0.294446374671076	0.777623155852647	NA	NA
100043184	109.4	132.4	-0.305976469965863	1.15926720961783	3.2635034176203	0.0843391627496629	0.589765737440667	NA	NA
100043189	70.6	69.8	0.0273116290060735	1.31572052784021	0.0557632114254637	0.82958725753097	0.971774303119236	NA	NA
100043213	118.2	108.2	0.131084267320658	1.87259929850453	1.30615217203949	0.264447948162583	0.763258341593737	NA	NA
100043257	251.4	304.2	-0.284970405240779	4.35564174255858	13.1265244177524	0.00168415160134313	0.136756894639402	NA	NA
100043272	2963.8	3007.8	-0.0258856848945534	5.01947532087403	0.390491849521565	0.537980595872163	0.888976950918157	100043272	Inafm2
100043324	2974.4	3009.8	-0.0158068909870902	4.21804753396504	0.0723173459857105	0.790307290162558	0.962143837501186	NA	NA
100043364	1	0.2	0.224922028982664	1.10456217682939	2.0035303923426	0.169946181126877	0.693548261053962	NA	NA
100043387	122	133.6	-0.134436509972041	0.438398954699736	0.698600650550908	0.411558989351857	0.842730485737283	100043387	Gm14305
100043407	57.6	59.8	-0.0339533221151321	1.22809415265803	0.0554126812172241	0.815910782824951	0.967948826738486	NA	NA
100043462	159	150.8	0.0890238836256707	2.91661447205809	0.956960713479616	0.337838796884651	0.801972259875451	NA	NA
100043468	419.6	421.2	-0.00743198704446981	4.05536233229875	0.0209449364251859	0.886146432465031	0.980132787829543	100043468	Zfp955b
100043489	48	53	-0.135638719040396	2.35436695608572	1.91374147409983	0.17937546551888	0.699971106536148	NA	NA
100043508	1428.6	1464.8	-0.0360470701003937	5.50428793005021	1.00416613851696	0.326374520871256	0.794311723299064	NA	NA
100043571	133.6	123.8	0.116155223594871	1.07782221802779	0.935891266470204	0.375772680371554	0.825945608590396	NA	NA
100043580	59.8	63.6	-0.0818807988705496	0.6056189731004	0.347813621531196	0.588508810342342	0.904541295692068	NA	NA
100043597	6303.2	6385.8	-0.0170022842563488	7.49887805551978	0.299122456394086	0.589519781175332	0.904894018524976	100043597	Srcap
100043600	974.2	890.2	0.150491784857196	0.699798313286157	0.628785628252508	0.43562736275503	0.855278171863788	NA	NA
100043670	92.8	95.8	-0.110807831449108	0.203261283644118	0.414513417303011	0.52583761104377	0.885627689352907	NA	NA
100043674	699.4	702.6	-0.00794240916814955	3.03609283643446	0.0113115364448474	0.916190633739347	0.986488335821552	100043674	Rbx1
100043718	1098.6	1111.4	-0.0207733779844568	4.46010973644417	0.106969578296857	0.746710121014607	0.951585219373909	NA	NA
100043757	1938.6	2155.8	-0.157280513418918	5.50698477118507	18.0099749882415	0.000287835856479595	0.0506618693739272	100043757	Zfp831
100043764	9.2	9.6	-0.0196105828621693	0.562219906542027	0.0206690459808871	0.886893367373917	0.980132787829543	NA	NA
100043766	9.2	8	0.14321415495854	0.12917604019136	0.842724747836751	0.367819450105204	0.82085797445482	NA	NA
100043771	1877.2	1851	0.0187644115422965	3.75203955736143	0.113430378950678	0.739220850210391	0.950088757686377	100043771	Josd1
100043772	563.8	652	-0.210238034803374	2.60455887280367	7.99704439064377	0.00934433101464334	0.280492651598696	100043772	Zfp850
100043813	6522	6522	-0.0021687608064898	5.65360188832983	0.001324970854652	0.971370738344954	0.995782153879111	100043813	Rps27rt
100043823	246.6	250.2	-0.023629134227163	1.4886996747203	0.0393567562327239	0.84442672672511	0.974207544729524	NA	NA
100043882	188.2	183.8	0.042373177337363	2.54859174131357	0.189440934189543	0.667300017393151	0.928609731117359	NA	NA
100043911	318.8	337	-0.0806081654869654	3.13352583384461	1.22912768854621	0.278643655710375	0.770932529450955	NA	NA
100043915	61	66.4	-0.12422667801736	1.70374037230723	1.26068949917973	0.27270886721203	0.768163032760616	100043915	Gm4631
100044509	21.6	23.8	-0.142231203937525	2.08041847601752	2.40629536093815	0.134031915792861	0.668477071653345	100044509	Tgfbr3l
100045469	172.6	165.6	0.0574371699726606	2.46117153623761	0.463297768108837	0.502648963117889	0.880661253492255	NA	NA
100045653	5.6	5.6	-0.0105575930047623	0.123078198964969	0.00231066552287522	0.962061654064018	0.994753171485349	NA	NA
100045778	24.2	25.4	-0.0885486752424253	0.199301925219356	0.228103468177437	0.637286391633135	0.920206546830772	100045778	Rnf223
100046763	17	14.6	0.269726088979583	1.25388851305629	2.84513071387349	0.105135562397289	0.638131386083491	NA	NA
100048534	39.6	40.4	-0.0365523052823692	0.269857178014175	0.0609715306262995	0.815241640143308	0.967673613293964	100048534	Cfap43
100048895	64.6	63.6	0.0585764795454327	0.488149941152678	0.144396231368076	0.707315676516292	0.940396462586754	NA	NA
100049164	64.2	60.6	0.118627030979766	1.65115895810894	1.03519298529263	0.319163912357564	0.790089233304111	NA	NA
100072	10895.4	11432	-0.0690568750932631	8.1768606793651	6.72208023211246	0.0160178248595975	0.344014324696319	100072	Camta1
100073351	11.4	10.4	0.10683772778732	0.743764443256514	0.418167845133449	0.524034335280467	0.884445619120022	100073351	Yy2
100087	299.4	304.2	-0.0239799503516153	3.20605288086811	0.119180368954624	0.732954626893413	0.94725471894452	100087	Kti12
100088	509.4	481.2	0.0816652148359097	3.60494048842504	2.25464577856945	0.1463528349638	0.674208777996234	100088	Rcc1
100090	287	289	-0.00388495766502439	3.43202841453855	0.00231055794903888	0.962078258510551	0.994753171485349	100090	Zbtb48
100101806	1609.8	1628	-0.0199412124474808	5.68246603052441	0.198523442330538	0.659997592226456	0.925670715594468	100101806	Srp54b
100101807	46.6	48.2	-0.0714754515046429	1.61070541469613	0.353676305787835	0.557645905688283	0.897810478738469	100101807	1700047I17Rik2
100101919	276.6	293.4	-0.0946411563278769	2.93200345535815	1.36288948974727	0.25458914202546	0.754376897068458	100101919	Dnah7c
100102	292.4	260.4	0.209672236887293	2.30536956306496	3.57193720343073	0.0709911694263794	0.564723185039201	100102	Pcsk9
100113398	163	160.4	-0.0177908452614148	0.270134718022519	0.0137158389594149	0.907750932715706	0.985222544464749	100113398	Adat3
100121	1085.6	1071.2	0.0210116723977748	5.24612709438291	0.393498705902195	0.536432294122155	0.888976950918157	100121	Tdrd7
100124467	73.8	64.2	0.184293506106781	0.522382639712526	1.6354547586418	0.213267486725491	0.721261611612709	NA	NA
100125263	330	308.8	0.100653566094765	3.9702109984684	2.6888036207972	0.114194997087925	0.648169077617128	NA	NA
100126034	2.6	2	0.124671674463712	0.451184873876104	0.526793493409564	0.475028348755508	0.868163756773894	NA	NA
100126243	367.4	402	-0.118129612578598	2.55492031955782	2.4580369733056	0.131988142999549	0.664832897072352	NA	NA
100129	249	277.2	-0.160369297978896	4.78621516063019	8.57732600077141	0.00739133727812837	0.252676438146419	100129	Gpr153
100141474	130.6	125.4	0.0480718648902033	1.66120517654179	0.181842031495188	0.673623446227787	0.929970508721996	100141474	4933428G20Rik
100163	651	650.4	-0.0154842526306583	3.38441638306063	0.0223408071647489	0.882826296240234	0.979328515423413	100163	Pafah2
100169	771.4	755.8	0.025518250855561	3.57167124852629	0.0944408271797563	0.761668578285234	0.956344582338818	100169	Phactr4
100177	954.4	924.8	0.0453036522335887	5.09650833333041	1.25365217606151	0.274017647376722	0.768677511574374	100177	Zmym6
100182	201.6	225	-0.161839418024433	2.46961292920629	4.11295086533147	0.0538799972894835	0.508669019231566	100182	Akna
100198	627.6	576.8	0.129059054050527	3.53030508810441	3.10329375206806	0.0909638808022379	0.609829282521126	100198	H6pd
100201	2085	2070	0.0103250016653084	6.06044710210338	0.0769923874554698	0.783808964548165	0.961631341121907	100201	Tmem64
100206	576.8	568.4	0.0217311534610601	4.08079494118777	0.200762788428024	0.658154060669321	0.925670715594468	100206	Adprhl2
100210	262.6	261.8	0.00246779945733723	2.77501836097553	0.00129676505561851	0.971573921833873	0.995782153879111	100210	Gpn2
100213	5195	5200.8	-6.29638071295765e-05	7.27300759042996	4.6753788708185e-06	0.998292769577532	0.99960676768089	100213	Rusc2
100216343	7.2	5.4	0.388475046788207	0.315549285255422	5.13311566777434	0.0328483263364519	0.458192007750509	NA	NA
100216534	158.8	158.8	-0.0150459606200461	0.962791631480287	0.00875792103871983	0.926227416579339	0.988526473176246	NA	NA
100216537	43	45.2	-0.0636481459210802	0.282854459783608	0.195245169506276	0.693455202764972	0.934459502632882	NA	NA
100217417	1934.6	1872.6	0.00763240236122241	0.152618858138458	0.00173178102498152	0.967152676791415	0.995366685026124	NA	NA
100217420	32	33.2	-0.061146858517929	0.777630851149126	0.17522017190107	0.679263122080519	0.930400793911444	NA	NA
100217469	943	952.8	-0.022445091522559	2.24841011893437	0.0735793157794901	0.788531386340297	0.961780205774784	NA	NA
100226	8333	8620.6	-0.0493798935727475	7.12040368901746	2.54193294743818	0.124040875241433	0.656863794970003	100226	Stx12
100233175	132.4	144.4	-0.125086677470904	1.00184421092712	0.685682821460323	0.415855148384588	0.844234304906703	100233175	Gon7
100271841	89	87.4	0.0235165544064792	1.54700718395594	0.0546510610223725	0.817156303244965	0.968167168859572	NA	NA
100273	2049.4	2128.4	-0.0565104036767514	5.82280038595592	3.52015285367611	0.0729309065787884	0.567353780242092	100273	Osbpl9
100302730	662.6	617	0.103807658994683	4.95448106726151	6.13619823044965	0.0207374727855839	0.388767096813009	NA	NA
100303647	3089.8	3398.2	-0.14743873943273	4.80391995771005	3.99491860299255	0.0619647114483056	0.539209478539112	NA	NA
100303739	43.4	37.2	0.21412398304809	0.741698247729789	1.83974477882186	0.187696857837053	0.706584628115604	NA	NA
