	S3SD5	WTSD5	logFC	logCPM	F	PValue	FDR	check	gene
100040294	21.2	20.8	0.0486764706202721	0.880176681503165	0.0552430886755041	0.816542718122234	0.969104415021071	100040294	Gm2694
100040297	7498	7741.6	-0.0448003812579914	5.49925481590771	0.724699547437425	0.404372890522999	0.84283955326565	100040297	Gm2695
100040298	663.2	647.8	0.0278945284864272	5.00774928765301	0.366627895139757	0.550553498677242	0.894827422678608	100040298	Gm15501
100040322	12.2	9.4	0.371006186321925	1.26204824439494	6.96701019761417	0.0143848577128129	0.330166247551113	100040322	3830408C21Rik
100040377	121.4	110.2	0.156972843486551	1.28203569259633	1.49087953411586	0.233985534676806	0.739749681388118	NA	NA
100040500	18.4	17.4	0.0403693919278178	2.21654909023287	0.176442824626404	0.678199390976175	0.931254613108139	100040500	Gm2808
100040505	283.8	273.4	0.0425004854977019	2.34575875129084	0.281049872776179	0.600903617545715	0.910512498101066	100040505	Gm9923
100040525	78.6	95.4	-0.297789137778973	3.19271193646277	4.19708636833099	0.0600788292450657	0.53681163943328	100040525	Tmem181c-ps
100040529	156.8	146.4	0.116139694611482	1.27889117445267	0.744819146457381	0.396696865114398	0.839237888647981	100040529	Gm2824
100040543	1901.6	2019.2	-0.0904708433122345	4.59822327256824	2.02701937996913	0.169028598501105	0.696753462537187	100040543	Gm2830
100040591	440.4	374.8	0.218866989584033	0.410479353965755	1.69837366506811	0.204912857852478	0.715585998405344	100040591	Kcnj13
100040608	71.4	63.8	0.190780776806567	1.09113130980094	1.5686996104189	0.222509765160037	0.729287107851059	100040608	Fancf
100040724	323.8	336.4	-0.0577251533520616	4.56897188163563	1.44419504078933	0.24123115028181	0.745664860961776	100040724	Mirg
100040792	51.4	48.2	0.0479947210767137	0.0820057728203717	0.095401756410977	0.760094686477606	0.955463914110944	100040792	Gm11627
100040852	9.8	9.2	0.123780638667354	0.103097368339253	0.529249565522473	0.473987333643053	0.868633951387616	100040852	Gm3002
100040961	95.8	94.2	0.00866869527371146	3.02013622366588	0.00748204765444805	0.931878886018482	0.989626264323627	100040961	Gm10145
100040972	64.6	58	0.162649450464072	0.358971084619008	0.889145421425266	0.355141039576982	0.81650748760074	100040972	Tceal7
100040999	276.2	255.4	0.136450329923348	0.283329687039305	0.766120738794351	0.390128961481209	0.835493775607583	100040999	Gm3086
100041098	1163.8	1181	-0.0171116530895119	4.37316728661671	0.105640741748482	0.747989931448402	0.953112896154406	100041098	Tma7-ps
100041106	153.8	155	0.0010288336858799	2.89879911208886	0.000129296208868919	0.991021927220313	0.998132752905592	100041106	Gm3141
100041120	9.4	8.6	0.122733353258754	1.304058113722	1.1379286186239	0.296744829237504	0.778288833569024	100041120	Gm3150
100041194	139.2	126.6	0.189257310415245	1.2085644038414	1.78960820080928	0.193561227794826	0.707129412022473	100041194	Ahnak2
100041231	61.2	59.2	0.0556736832546044	1.54633979146833	0.210812449820439	0.650278752062538	0.923710405884101	100041231	Gm3219
100041244	110.4	96.2	0.206420914424745	1.71424287233947	3.70205855198518	0.0663291502026529	0.552851356360297	100041244	Gm3230
100041286	75.2	75.8	-0.0648135999889965	0.424329914630138	0.147348679799269	0.70447475477562	0.938511034687907	100041286	Snhg15
100041294	402	381.8	0.0745242919161632	3.52713776202967	1.11988304967878	0.300519450296278	0.779122474691223	100041294	Supt4b
100041480	973.8	981.8	-0.0115329477924892	4.52680590796602	0.0504336133747618	0.824218769882342	0.969461175724267	100041480	Gm9833
100041574	45.8	47.4	-0.0223698217484557	0.878412713012879	0.0248273380863006	0.876121302239414	0.977948668049153	100041574	9030025P20Rik
100041576	3.2	4	-0.129142398826326	0.112918378573302	0.344722030639607	0.562620477147711	0.89877816816548	100041576	Gm3414
100041581	31.6	31	0.00184485869611867	3.7498279962468	0.000564165094614837	0.981258598354208	0.997948067371383	100041581	Zkscan16
100041585	562.2	536.4	0.0669684755898833	1.913226865713	0.375895315199613	0.545597230497254	0.893080268666933	100041585	Amd2
100041621	1.8	2.2	-0.234701910134544	0.338812371039931	1.43776524188546	0.242251367523298	0.745961032490975	100041621	Gm3435
100041649	1277.8	1319.2	-0.0487449330554957	5.68471606349591	1.26304421752272	0.272234148919536	0.768315342209388	100041649	Mpc1-ps
100041677	197.2	198.8	0.00309636471702174	1.0692995599346	0.000326018440387021	0.985752184722854	0.998104330950733	100041677	Zfp984
100041781	452.4	493	-0.105745406373296	2.39796880269748	1.03660154847088	0.318806472291549	0.790920522994147	100041781	Gm3510
100041797	20	17.6	0.19565331313932	1.69099913907127	2.58758356343693	0.120831821672564	0.65570586208787	NA	NA
100041925	2226	2260.4	-0.0240348047428477	6.05760383255005	0.39671712107212	0.534763473631883	0.889058114547416	100041925	Gm14586
100041948	659.4	762.8	-0.23468844606981	3.71311953141453	10.2505483981546	0.00392529614389772	0.197687214159922	100041948	Gm9800
100041953	1454	1476.2	-0.0187725480429366	4.66982252050885	0.179547880648145	0.675550152590565	0.931254613108139	100041953	Sap18b
100041965	3319.6	3283.6	0.0187190660724669	6.37591680968091	0.263761637134756	0.612261596390707	0.913869502668013	100041965	Oaz1-ps
100042008	7816	7631	0.0351023157842878	6.69865927896103	1.17223073223632	0.289742954173952	0.774673141399062	100042008	Gm9794
100042023	8.4	9	-0.078726031354176	0.391627296648387	0.219748626730433	0.643477926018651	0.92041116824983	100042023	Gm10193
100042049	12192.4	12003.4	0.023190577995871	4.13816766414472	0.0944160353148834	0.761778652211536	0.955463914110944	100042049	Gm15421
100042056	60.6	57	0.064592990926785	1.97609541435984	0.583131382655543	0.452558177411527	0.860807461022004	100042056	9130019P16Rik
100042069	2093.2	2142	-0.0337790404995705	4.96109355329098	0.473702302324093	0.497913404584872	0.877262870472464	100042069	Impdh2-ps
100042100	64.8	77.4	-0.252484772257112	0.510164232250486	1.99861830687839	0.170332628492744	0.697644605336955	100042100	Gm3667
100042125	122.2	115.8	0.0776228967982113	0.379934343807981	0.315907416675881	0.607690269634308	0.911913397601494	100042125	Gm15535
100042132	156.8	137.4	0.230432447610017	2.84957463729092	4.27506909577514	0.0502712868422869	0.502504273871656	100042132	Gm12371
100042143	326.2	296.6	0.147086298503487	2.28973128701076	2.11358069742956	0.158999903559185	0.689615779257184	100042143	Gm3693
100042149	630	621.4	0.0501405165429437	0.998481366440039	0.126872926370229	0.724820718315783	0.946086884059791	100042149	Gm3696
100042150	122.2	129.6	-0.0819334131155765	2.9681906653495	1.26383503766744	0.272087884373848	0.768315342209388	100042150	Nrg2
100042165	7.4	8.2	-0.193489812711762	1.38090699772667	1.88083019910658	0.182975535277746	0.704347505849124	100042165	BC005561
100042173	242.6	227.8	0.0909344072482753	1.805454849418	0.795539313351702	0.381320030529968	0.82981025613974	100042173	Rps15a-ps6
100042178	834.8	812.6	0.0365832956333991	3.61609820804988	0.246039659498473	0.624461257689567	0.916430847116212	100042178	Gm13111
100042194	141	135.6	0.0668644952132132	2.3519514482429	0.500872547492763	0.48595976210779	0.873530954048749	100042194	Gm13446
100042277	2021.6	2020.6	-0.000495226694574069	6.09769099804389	0.000162299787493665	0.98994118749588	0.998132752905592	100042277	Gm3764
100042332	114	117.4	-0.0325183101469945	1.32481887419018	0.0538815092356548	0.818417270297864	0.969104415021071	100042332	2810410L24Rik
100042335	340.4	356.6	-0.0747760893056756	2.56829523610052	1.01879763474461	0.322911561583672	0.792858589015685	100042335	Rps15a-ps5
100042355	110.6	107.4	0.0408870364943328	2.59073126057573	0.169327092791899	0.684376224745599	0.932199670481214	100042355	Gm10705
100042424	471.4	454.8	0.0531133939215953	4.57560125827736	0.973041504329892	0.333801478269637	0.798526461627356	100042424	Pdcd5-ps
100042450	87.2	86.2	0.0175436711117934	2.52908663678431	0.0396022347931547	0.843943057806965	0.973143434985391	100042450	Smim17
100042464	3359.8	3383.4	-0.0162741599357012	5.21646285327205	0.0788942145345511	0.781674650875517	0.960088834445507	NA	NA
100042480	2587.8	2744	-0.0875370382673676	6.25150203431804	3.35087004540231	0.0822621473474875	0.586879110444514	100042480	Nhsl2
100042498	792	819.2	-0.0469631228436865	4.16951141377753	0.575519673921085	0.455488370608009	0.86080936391364	100042498	Mir22hg
100042503	465.4	459.2	0.0135430682629994	2.56339705094107	0.0264102915689062	0.872268127177336	0.977424127639466	100042503	Gm3873
100042533	193	180.2	0.105703587103794	2.26980425775903	1.1861571283975	0.286963102463057	0.774664501022758	100042533	Gm11578
100042561	1517.6	1578.2	-0.0573486916172382	3.66474660018708	0.848391355123679	0.366209562965741	0.821211416392456	100042561	Gm10177
100042625	396.4	392.8	0.0144864152465498	5.312520219244	0.0764595079644218	0.784734047853504	0.960594882050065	100042625	Gstp-ps
100042648	3.4	3.2	0.0995245650393039	1.44218031711373	0.764883047167035	0.390506137936841	0.835566940798066	100042648	Gm3948
100042715	16.6	20.2	-0.275265978134757	1.18209150812095	3.87281035854967	0.0607778486691909	0.53994039622894	100042715	Gm3985
100042773	649.2	641.6	0.0217769780048378	4.51868822494955	0.173544867311064	0.680696917501402	0.931947610347693	100042773	Tmed10-ps
100042784	182.8	169	0.121542934409012	1.61756982022054	1.44722078111483	0.240752953761845	0.745308030343479	100042784	Prdm11
100042807	400.8	415	-0.0669210093595778	3.56503302281684	1.18394010829147	0.28740326264428	0.774664501022758	100042807	Eif3j2
100042880	511	508.4	0.00324635990721895	5.14338200540909	0.00522538708494804	0.942974994965145	0.991305011241969	100042880	Rpl17-ps10
100042918	767	854	-0.157089893498158	3.33224140618649	6.84155277577893	0.0151850446562774	0.336130281884922	100042918	Uqcrh-ps1
100042948	68.8	68	0.034191674123701	0.378714410782121	0.0390208403482174	0.845077278971803	0.973591454607576	100042948	Gm15760
100042959	1834	1763.8	0.0631011809305229	3.43775182052032	1.00462056037876	0.326232536476415	0.79504113072366	100042959	Gm4130
100043002	119.8	119	0.000515783810826228	2.82274019609635	2.7739098725224e-05	0.995843329054975	0.998916825385989	100043002	Llph-ps2
100043040	94.4	91.2	0.0608799576823561	1.73803087389738	0.378145548184286	0.544406570249583	0.892802790916079	100043040	1110002L01Rik
100043072	367.6	370.6	-0.0230556943339679	3.25548324043876	0.148229407183553	0.703637110760308	0.938511034687907	100043072	A230070E04Rik
100043074	9.8	11	-0.124970157955319	0.205388624035966	0.411990882840715	0.527067758573097	0.886386241784573	100043074	Gm4211
100043133	90.4	89.2	0.0308910626294195	1.40289295505938	0.0780214283280768	0.782399048179998	0.960325733898921	100043133	9130023H24Rik
100043172	668.8	650.6	0.0397920444468527	5.97066555084994	1.08364490443942	0.308297023011819	0.785118493292466	100043172	Gm10080
100043184	78.4	94.4	-0.304623051731821	1.15926525716301	3.30898811355434	0.0821831277153353	0.586604902714793	100043184	Gm11703
100043189	73.2	72.2	0.0281932483785469	1.31576256937422	0.0596332917827952	0.82401834475293	0.969461175724267	100043189	Gm4285
100043213	95.4	87	0.132130049869761	1.8725755237071	1.32663375241269	0.260793422669821	0.759981478078547	100043213	5330434G04Rik
100043257	264.2	319.8	-0.286293266348613	4.35584352083291	13.6224221901874	0.00140259993090081	0.125701769047676	100043257	Rbm3-ps
100043272	2927.8	2969.4	-0.024748575041708	5.01943916002986	0.355152804986782	0.556811304558269	0.897109687714896	100043272	Inafm2
100043324	2533.8	2564	-0.016889203509215	4.21807128823182	0.0857363953028077	0.772195436166175	0.95860173174269	100043324	Bnip3l-ps
100043364	0	0	0.221135149248936	1.10452871597798	1.98701570438275	0.171529823935107	0.698409840953812	NA	NA
100043387	100.4	110.4	-0.135506069038945	0.438412864331664	0.706752432333406	0.408853753585728	0.844544939831525	100043387	Gm14305
100043407	61.6	64	-0.0367032282636067	1.22813201751548	0.0648845798930432	0.801114231356312	0.964747905030346	100043407	Gm4419
100043462	173.8	165	0.0887093533215244	2.91663393725361	0.959172913987855	0.337226018489275	0.80184433502742	100043462	Nutf2-ps1
100043468	372.8	374	-0.00609441240894876	4.05530826163182	0.0141014943223562	0.906465812208722	0.984481156097754	100043468	Zfp955b
100043489	42.8	47.2	-0.13747808097159	2.3543975875998	1.95146836658726	0.17526181168543	0.699913287797767	100043489	1300002E11Rik
100043508	1449.2	1485	-0.0353996836105782	5.5042292682379	0.972710324134101	0.333882140852797	0.798526461627356	100043508	Ptges3-ps
100043571	111.4	103.6	0.115401330475622	1.07783454612591	0.924866846623833	0.38081154773455	0.82966356128326	100043571	Gm4524
100043580	60.8	64.4	-0.0818098671594884	0.605632022977112	0.346709117557816	0.588334890374056	0.906845392729616	100043580	Gm4532
100043597	6851	6938.8	-0.0169262819816156	7.49887564598057	0.300599528019759	0.588590367944331	0.906860115637866	100043597	Srcap
100043600	768.4	701.8	0.154965542305332	0.699858341534826	0.671902264341856	0.420486396014196	0.849316708774343	100043600	Gm4544
100043670	91	94.2	-0.113688031544005	0.203248806354371	0.439635739767269	0.513641081855236	0.884040033000188	100043670	Gm4581
100043674	664.2	668	-0.0087905529317375	3.03615234696776	0.0138666870721636	0.907244037847087	0.984778110772138	100043674	Rbx1-ps
100043718	1046.2	1059.6	-0.024462843715244	4.46018299526755	0.150741354146944	0.701504298133283	0.937970957340319	100043718	Rpl36-ps12
100043757	2016.2	2241.2	-0.156195582406602	5.50692273257214	17.8144384197944	0.000303294226465959	0.0515742911686937	100043757	Zfp831
100043764	9.2	9.4	-0.0224875553285218	0.562186089303355	0.0272585120333056	0.870252179566943	0.976929068551735	100043764	Gm4631
100043766	10.2	9.2	0.14398754329349	0.129139545673184	0.857103285526867	0.363802316351876	0.820558638939323	100043766	Gm14057
100043771	1870.2	1844.6	0.0188401140336784	3.75201406122482	0.112957901473638	0.739733372762386	0.950731279249597	100043771	Gm10651
100043772	527.8	610.2	-0.20911305462601	2.604513568996	7.82871962990788	0.00999714849507201	0.285007464196787	100043772	Zfp850
100043813	5116.6	5109	-0.000694592099676295	5.65362604288027	0.000145824185610927	0.990495982886638	0.998132752905592	100043813	Rps27rt
100043823	236.4	239.6	-0.0204074734963421	1.48870200474317	0.0293918139477064	0.865320322904206	0.976068358612252	100043823	Gm4673
100043882	191.2	186.8	0.0443910733364023	2.54856585338994	0.207882837022059	0.652546499473118	0.924157926071332	100043882	Gm14277
100043911	271.2	286.8	-0.080376722865631	3.13360184738371	1.21086048447118	0.282118510529695	0.774352630306914	100043911	Ppp4r1l-ps
100043915	53.6	58.2	-0.125423319401214	1.70373620149122	1.27677680294839	0.269708820323023	0.766943003924646	100043915	Gm4724
100044509	24.8	27.8	-0.144071753023246	2.08047035547147	2.46605719280472	0.129471387130533	0.661771711242109	100044509	Tgfbr3l
100045469	161.4	154.6	0.0565994839020836	2.46112412635046	0.449056354951607	0.509205043252889	0.883078629573194	100045469	Gm14204
100045653	6.2	6.2	-0.0105261712761959	0.123134033372499	0.0022791625962522	0.962319575120677	0.996373004211624	100045653	Gm17769
100045778	27.8	29	-0.0887228674017022	0.199247615629167	0.228839999522682	0.63673092274371	0.918952447063163	100045778	Rnf223
100046763	15	13	0.264534486813101	1.25389186212098	2.83929553329498	0.10520558318443	0.637057507908936	NA	NA
100048534	32.8	33.6	-0.0363856145620238	0.269858550678839	0.0606079667305673	0.815298326688499	0.969025739162533	100048534	Cfap43
100048895	61.6	60.4	0.0589186499069382	0.488164866847476	0.1458170419714	0.70593836660204	0.93852402049907	100048895	9330020H09Rik
100049164	61.8	58.2	0.11513731817257	1.6512076651118	0.973050861401816	0.333799199645374	0.798526461627356	100049164	B130046B21Rik
100072	11252	11799.4	-0.0685821019709528	8.17685498362985	6.78102594669821	0.0155885796230095	0.340358504336827	100072	Camta1
100073351	12.4	11.6	0.105416401306622	0.743769561852435	0.406471378798003	0.529825109697257	0.887052485714556	100073351	Yy2
100087	300.2	305.6	-0.0249351611087408	3.20603926103801	0.12858502783861	0.723050861161366	0.945468185725886	100087	Kti12
100088	502.6	475.2	0.0806117621028327	3.60494454620579	2.19929451868726	0.151137642789172	0.681850640631558	100088	Rcc1
100090	285.8	287.6	-0.00537838508515428	3.43206567186562	0.00442973203917617	0.947511073529463	0.992385048691232	100090	Zbtb48
100101806	1457	1471.2	-0.0184773468088452	5.68244561006032	0.177472737582961	0.67732662038728	0.931254613108139	100101806	Srp54c
100101807	50.2	52.2	-0.0725144329704328	1.61067471426064	0.370282078414418	0.548589007708921	0.893621358510209	100101807	1700047I17Rik2
100101919	260.2	276	-0.0935645257018277	2.93205309910727	1.33582256808588	0.259192291062209	0.757606749244322	100101919	Dnah7c
100102	315	280.6	0.20899317597572	2.30556176278844	3.54022958926017	0.072128697211816	0.562711875994735	100102	Pcsk9
100113398	158.6	155.8	-0.0178356924830074	0.270133295738106	0.0137278073291306	0.907707477936034	0.984838910358565	100113398	Adat3
100121	1059	1045.6	0.0204745735277998	5.24616134432841	0.372054314676989	0.547641064378753	0.89350987069991	100121	Tdrd7
100124467	61.2	53.4	0.186839138668481	0.522341093252552	1.68831901830793	0.206213739981819	0.716149302666318	100124467	Mir568
100125263	341.2	319.6	0.0991868991939518	3.97036235604095	2.61039842438683	0.119286434407197	0.655078314179951	100125263	Trbc2
100126034	2.4	2	0.119635916286499	0.451184316725621	0.480320982966484	0.494955196643849	0.876237115209419	100126034	Gm10644
100126243	333.4	364.2	-0.116689344046684	2.55491618206266	2.39804889672889	0.136733170812872	0.669938495766129	100126243	A030001D20Rik
100129	300.6	334.8	-0.162884206177613	4.7863019224117	8.69021640194923	0.00706391282683707	0.249288178230011	100129	Gpr153
100141474	115.8	111.4	0.0476988357046861	1.66121877184147	0.178686441023142	0.676282396791287	0.931254613108139	100141474	4933428G20Rik
100163	607	607.4	-0.0159560267110213	3.38451055979499	0.0230800876493649	0.880943857273824	0.979048472716339	100163	Pafah2
100169	736.2	720.6	0.0277813854501359	3.57158244802154	0.109793987649669	0.743732967137992	0.951594110698869	100169	Phactr4
100177	827	801.4	0.0450353105517503	5.09648755316638	1.23386834137531	0.277703224348263	0.772450696900929	100177	Zmym6
100182	209.4	233.4	-0.161924427359762	2.46961324412894	4.11134814457839	0.0538830607801558	0.511870544405416	100182	Akna
100198	610.4	561.4	0.128217072223257	3.53040746916381	3.06765705302173	0.092685579398956	0.610292250915	100198	H6pd
100201	2145	2129	0.011350933746986	6.06041656234419	0.0951622275086935	0.760386234280553	0.955463914110944	100201	Tmem64
100206	626.8	617.8	0.0219639925497654	4.08082498060869	0.205718309389566	0.654234511934676	0.924641208125922	100206	Adprhl2
100210	274.2	273.6	0.00214135130532536	2.77505464566417	0.000965439995804925	0.976956511063676	0.997875020204535	100210	Gpn2
100213	6028.6	6035.8	-0.00102925355172639	7.27300586814624	0.00128374296552721	0.971715909525276	0.997875020204535	100213	Rusc2
100216343	7.2	5.4	0.384615915687116	0.31553138082008	5.05976877204626	0.0339703483183308	0.461039825909064	100216343	Gm17501
100216534	142.2	142.2	-0.013576696460023	0.962787930766495	0.00719901997574116	0.933091684062276	0.989626264323627	100216534	Snord96a
