	KOHC5	WTHC5	logFC	logCPM	F	PValue	FDR	check	gene
100038713	64.2	76.2	0.0909997488340034	0.662988797522561	0.441900980493408	0.512590243977243	0.911940794614725	NA	NA
100038725	290.8	345.2	0.0555471237870759	2.81968943195226	0.831441496221843	0.370990915756292	0.862005758269143	100038725	Cep85l
100038739	122.4	159.8	-0.088948050884597	1.65449770946798	0.877542725535385	0.358275436001064	0.857936398491141	NA	NA
100038746	550.8	703.2	-0.0811472520754849	3.78131017087915	2.84250109362505	0.104855802434214	0.671914854561098	NA	NA
100038882	66.6	78.6	-0.0145475196149012	0.814574284468741	0.0154376540203559	0.902161024424612	0.989527224126084	100038882	Isg15
100038999	89.6	102.4	0.100850433313953	0.949090808994511	0.6865632658946	0.41556015989904	0.881734746165691	NA	NA
100039017	169.4	215.8	-0.061129828629545	2.13457334614725	0.645453945589923	0.429685974115233	0.88700884559537	NA	NA
100039027	65.2	82.8	-0.0544273854781867	0.85504451220742	0.217122880961167	0.645473074025343	0.948040627168205	NA	NA
100039060	89.8	114.4	-0.0674568191511201	1.22468725727298	0.499149845673643	0.486726730397714	0.904180415114341	100039060	Gm2026
100039062	91.2	105.6	0.074917693850048	1.07535548513995	0.408596395652993	0.528781511471747	0.915629710657584	NA	NA
100039138	78.4	84.2	0.193662862984352	0.725506383412085	2.95579982172485	0.098538488868032	0.661837973094115	NA	NA
100039239	174.2	216	-0.0328572934855132	2.11827421042463	0.152749683612239	0.699394569532767	0.959177540579135	NA	NA
100039252	380.8	476.8	-0.0405066167705158	3.31203939250943	0.656285606995473	0.425892676948896	0.885097448255837	NA	NA
100039257	54.8	68	-0.0133511914059663	0.415177673708223	0.00767867083670991	0.930904725104962	0.993431064738019	100039257	Tmem254b
100039304	154.8	195	0.0160586552321221	1.99509984509145	0.0101836913589838	0.920907376610236	0.991770975807825	NA	NA
100039307	54.8	73.6	-0.0943680343266645	0.473578683264584	0.641994478810955	0.458565372002544	0.89652561119292	NA	NA
100039419	1552.6	1889.8	0.00305034507121291	5.27007759678654	0.00487510811363886	0.944918129742398	0.993863316543397	NA	NA
100039422	492	688.8	-0.160038656124756	3.71863668705889	7.78495143047867	0.0102000039335913	0.373614286159067	NA	NA
100039495	116.8	144.2	-0.00698709049454554	1.35345464298956	0.00376842868226047	0.951562679565484	0.993964471316562	NA	NA
100039503	157.8	206.2	-0.098197976215253	2.28161787455387	1.56112713874695	0.223636647378419	0.794188047719342	NA	NA
100039571	72.8	98.8	-0.189397263472003	0.998769604324054	2.47735163081927	0.128684112438306	0.703706889439468	NA	NA
100039636	5912.6	7135.8	0.0615956274112071	7.15126310274847	3.10067730897454	0.0910932371939471	0.648756035489484	NA	NA
100039684	72.4	89.8	-0.0213952667646524	0.82257733066093	0.0202461167782094	0.888090683139669	0.987757413212052	NA	NA
100039707	107.6	140.8	-0.13417411088223	1.46058106283761	1.69260216241984	0.205701258464922	0.778529979013351	100039707	Mthfsl
100039768	1118.2	1370.4	0.0149146073329458	4.62895104654057	0.0971753250295321	0.757957762258971	0.972035868558852	NA	NA
100039786	1134.8	1378.2	0.0210036312889485	4.80373597232364	0.263599053158061	0.612387019230852	0.939045403772835	NA	NA
100039795	7453.6	8827.4	0.0600280258023028	7.54879632203966	4.00140652515481	0.0569851082687083	0.578008950818183	100039795	Ildr2
100039826	435.8	464.6	0.214939857592801	3.38118184503965	7.5840370953906	0.0117057804317169	0.392304342181702	NA	NA
100039863	63.8	63.8	0.257844547353227	0.556613825134338	2.87544256104316	0.102971767240731	0.667713424104573	100039863	Gm13306
100039864	409.8	431.4	0.190531254525257	3.25732767509503	8.97644242809845	0.00629526922460937	0.319269548675452	NA	NA
100039968	108.2	117.4	0.170826289496069	1.39303529063428	2.93872997276635	0.09946139302045	0.663884946465133	100039968	Tmem35b
100039988	259	299.4	0.11693929205209	2.65195996873041	1.27762639126078	0.271708323925561	0.82237593444621	NA	NA
100040052	229.2	265.6	0.137530468513352	2.49937494409838	2.77013098682298	0.109137611833651	0.678296146052061	100040052	Wdr83os
100040123	233.4	300.4	-0.0283069977655932	2.57251617358068	0.145557922921442	0.706198574482167	0.960589272959497	NA	NA
100040220	1302.4	1588	-0.0112435824071302	5.04601133217544	0.0783814016353079	0.781919483718595	0.976370634118748	NA	NA
100040244	97	112.6	0.0865341528578709	1.27857849725821	0.643486183005407	0.430380748907859	0.887130821363493	NA	NA
100040260	74.6	87.6	0.0560220598747989	0.853545658942896	0.266292491467387	0.610586208436521	0.938374594018233	NA	NA
100040293	23.6	41.8	-0.541285435907489	-0.14644048768476	9.35392592192136	0.00542794317766001	0.296058455433577	NA	NA
100040294	71	99.4	-0.205148472069717	0.880158031038539	1.4829024466062	0.237422751202445	0.801353268242131	NA	NA
100040297	1798.4	2185.2	0.00987973745247603	5.49924384775571	0.0374849294037838	0.848424063170731	0.981124857889803	NA	NA
100040298	1300.6	1604.8	-0.0207296013116775	5.00773944747239	0.237345613312907	0.630582454957122	0.942954086416377	NA	NA
100040322	95	129.6	-0.118702372118501	1.26202564510206	1.06975132091448	0.311386984884317	0.842681844818665	NA	NA
100040377	99.2	126.2	0.0332243184625764	1.28198209383842	0.0962688545766049	0.759051985589958	0.972035868558852	NA	NA
100040500	177	224.4	0.0663479088792796	2.21658368032652	0.592546013406912	0.449001963033166	0.894136658187324	NA	NA
100040505	183.8	239.8	-0.0688305439621266	2.34578463319025	0.863944126991558	0.361960187837501	0.85865297144317	NA	NA
100040525	358.4	442.6	0.0380857329422885	3.19282236456883	0.0834065725509638	0.777054389160117	0.976156712905437	NA	NA
100040529	90.6	132.2	-0.203140385905929	1.2788386947286	3.25356201083176	0.083929395421297	0.641758539045532	NA	NA
100040543	964.8	1230.6	-0.0619628875858943	4.59820812498145	1.07675095350117	0.31140116164789	0.842681844818665	NA	NA
100040591	47.2	53.2	0.0146370201864529	0.410510609975082	0.00906224010746235	0.924955494621987	0.992598316078862	100040591	Kcnj13
100040608	92	106.6	0.111931530487558	1.09110170948095	0.817782579027806	0.374883431149328	0.863694207997043	100040608	Fancf
100040724	879.8	1174.6	-0.114190083479008	4.56901809348168	6.50153066581196	0.0176383718903795	0.439560391902664	NA	NA
100040792	24.6	40.6	-0.454632624681818	0.0820513267622659	7.233111944044	0.0128594850262074	0.397232160668745	NA	NA
100040852	42.2	55.6	-0.142271720254001	0.103103640299312	1.10674879717806	0.3033438722384	0.839134339855811	NA	NA
100040961	348	390.8	0.0474131409505099	3.0202016239098	0.297679776827825	0.591050501688762	0.933490439005909	NA	NA
100040972	50.4	61.2	0.0165791406090801	0.358971077556386	0.0134060119925542	0.908793894387148	0.990378778258134	100040972	Tceal7
100040999	45.8	53.6	0.065774064180484	0.28333635120822	0.234652055956254	0.632519290256339	0.943825883728759	NA	NA
100041098	866.8	1010.4	0.0717645910405786	4.37315650734701	2.21606902951336	0.149699308162845	0.730728495347275	NA	NA
100041106	306.2	375	-0.00818609618694118	2.89880479377038	0.0107052604448143	0.918460911137745	0.991770975807825	NA	NA
100041120	87.6	116.2	-0.220159418827677	1.30411600827143	4.58623600333746	0.0426665721198124	0.530200365302931	NA	NA
100041194	95.6	124.8	-0.136490445956603	1.20854140418633	1.48226004554921	0.235343380521975	0.801353268242131	NA	NA
100041231	128.8	160.2	0.0472769789509876	1.54628913707292	0.239989876902369	0.628694327795717	0.942450110226232	NA	NA
100041244	148.6	167.6	0.179802119037627	1.71418696508618	4.25673842985973	0.0501556605216389	0.557384151622039	NA	NA
100041286	56.2	70.6	0.0471826129652987	0.424302340883182	0.128088467092472	0.723573718322494	0.963975329294025	NA	NA
100041294	442.8	563.2	-0.0529776681642638	3.52714649400415	0.675665464264773	0.419234169492914	0.881988221051938	100041294	Supt4a
100041480	859.2	1010.4	0.0415836141756144	4.52689453079408	0.731815285549981	0.400817277262884	0.874638616284142	NA	NA
100041574	66.2	91.2	-0.185940185816547	0.878426426309397	2.20702458740653	0.150497084234001	0.73082219591037	100041574	Ermard
100041576	44.2	55.4	-0.037958332872263	0.112899922434248	0.0499959080748726	0.824976639179058	0.97938477743835	NA	NA
100041581	521	755.4	-0.160883907361447	3.74982779442652	5.016519739345	0.0356775004104067	0.508061665942875	100041581	Zkscan16
100041585	139.2	178.4	-0.0770434627982243	1.91324850749488	0.596581268912452	0.447480536152496	0.893303593544327	100041585	Amd2
100041621	46.8	57.4	0.000784853062990435	0.338850208839746	1.89941395066983e-05	0.996558938234612	0.998977938362097	100041621	Ermard
100041649	2185.8	2729.6	-0.0403596555571721	5.68468708592352	1.01754574944201	0.323237922715944	0.847544646283431	NA	NA
100041677	82.2	110.2	-0.132225832721275	1.06926843308892	0.852585465454406	0.365553782835844	0.861057191747225	100041677	Zfp984
100041781	224	294.4	-0.105531232541736	2.39790876334607	1.50272298699721	0.232232846364294	0.798984989906103	NA	NA
100041797	129.4	173.8	-0.130454197753973	1.69100270633465	1.69293667378246	0.205657962060275	0.778529979013351	NA	NA
100041925	2651.2	3309	-0.0343821014516119	6.05760841008925	0.898988999733949	0.352572154796607	0.855632689995954	NA	NA
100041948	522.2	608.8	0.0411250107968824	3.71315153540282	0.360958755553558	0.553874369521304	0.924304100256481	NA	NA
100041953	1063.4	1264.6	0.0522726113439226	4.66979823160664	1.66924639134895	0.208752459952774	0.781202169668972	100041953	Sap18b
100041965	3356.2	4224	-0.00942181127696396	6.37589952435083	0.0743671309615081	0.787431034939111	0.976370634118748	NA	NA
100042008	4203	5108.2	-0.00238876340364536	6.69864940062202	0.0056997900531558	0.940449715900358	0.993863316543397	NA	NA
100042023	47.8	66.4	-0.15658491774297	0.391630651724061	1.23269099028533	0.277965167545132	0.824346282661683	NA	NA
100042049	727.4	867	0.0499604560271594	4.13810525321058	0.489181711511676	0.492504733726116	0.906497871879184	NA	NA
100042056	113	148.6	-0.102000519624238	1.97620110154168	1.38007672123587	0.251696736135828	0.810330787702992	NA	NA
100042069	1184	1462.6	-0.00171447441085938	4.96112230522535	0.00136605016883649	0.970824762725106	0.996410282261072	NA	NA
100042100	61.6	70.8	0.020512678042041	0.510166019427819	0.0213161525439088	0.885149304472373	0.987619825502185	NA	NA
100042125	43.8	64.4	-0.326097685645747	0.379923489213622	7.24581916467703	0.0127902617474872	0.397232160668745	NA	NA
100042132	374	447.8	-0.00566208298458543	2.84937644831761	0.00478588856283332	0.945451426794595	0.993863316543397	NA	NA
100042143	208.6	260.4	-0.0519588658989849	2.28964384802698	0.37489200496161	0.546149784473676	0.921273411492385	NA	NA
100042149	85	96.4	0.10434346137896	0.998456417960602	0.803489982032293	0.379020522491163	0.864777053210304	100042149	Gm3696
100042150	315.6	402.8	-0.0556335579981228	2.96814580724903	0.755336442261897	0.393463634010594	0.872269518955808	100042150	Nrg2
100042165	90.6	119.6	-0.00121137733627588	1.38099796030311	0.00010934095518834	0.991744045816755	0.998016487026871	100042165	BC005561
100042173	128	168.2	-0.092888018889704	1.80545349142893	1.01465487321184	0.323912106695524	0.847544646283431	NA	NA
100042178	506.6	551	0.131697500710964	3.61612471619895	3.69726854910011	0.066799623464111	0.599571843063166	NA	NA
100042194	226	292.2	-0.0620409767356758	2.35186836655487	0.661277374681251	0.42416204175791	0.883689296484373	NA	NA
100042277	2781.2	3462.4	-0.0171731936433893	6.09768555539654	0.215184016361592	0.646944827317339	0.948082787594527	NA	NA
100042332	110.4	131.6	0.0469066069575974	1.32478872610086	0.176043237562837	0.678555348313442	0.955461389957139	NA	NA
100042335	241.2	279.2	0.100441076546222	2.56829973164806	2.27852699340285	0.144325902151012	0.725956043993326	NA	NA
100042355	251.8	297	0.009593272487561	2.59077061159218	0.0125711638200995	0.911666653456023	0.990419268313667	100042355	Ube2l3
100042424	925.8	1159.6	-0.0507816199871681	4.57562483446739	1.03029358739454	0.32028787978822	0.847544646283431	100042424	Pdcd5
100042450	217	268.6	0.027318705855473	2.52914645094996	0.110228339957491	0.742787589076779	0.969273278655906	100042450	Smim17
100042464	1556.6	1798.4	0.0305949938512299	5.21647047759703	0.315518413365832	0.580597989040015	0.931034196565674	NA	NA
100042480	2554.6	3194.2	-0.0323430748759371	6.25158566980907	0.480133135454183	0.496385046625492	0.908771306386936	100042480	Nhsl2
100042498	790.4	947.2	0.060595750425802	4.16943712202065	1.2191217865376	0.280560592753346	0.824723175976403	NA	NA
100042503	231.4	310.2	-0.111003950687738	2.56338326980895	2.31246266261622	0.141502815810392	0.721752641960045	100042503	Ndufb4
100042533	198.8	248	-0.057386425907378	2.26976400502694	0.464936078582885	0.501901766918252	0.910452828694328	NA	NA
100042561	515.4	607.6	0.0238103394985513	3.66472957369045	0.170097270119517	0.683713164689553	0.956021097264467	NA	NA
100042625	1600.2	2117.6	-0.0750278066732838	5.31251130907934	2.4049500884723	0.135327798594007	0.709494383823949	NA	NA
100042648	83.4	132.4	-0.301988291725165	1.44223849666815	7.94653347786158	0.0095406969190116	0.366085235338919	NA	NA
100042715	93	121.4	-0.091715282927339	1.18209267137428	0.657328126566088	0.425530333165421	0.884932969929685	NA	NA
100042773	937.8	1096.4	0.0492773652586256	4.5186868094914	1.04103179356115	0.317831479701817	0.846051233943706	NA	NA
100042784	125.2	145.6	0.0905656119043383	1.61754759550395	1.06663077057856	0.31207854792747	0.842681844818665	100042784	Prdm11
100042807	457.6	526.4	0.0541980554030253	3.56513321040094	0.897438283464272	0.352980194726127	0.855762305329691	100042807	Eif3j2
100042880	1424.8	1801	-0.0325934770608257	5.14337240265917	0.619473678670071	0.439003059112585	0.890405182591868	NA	NA
100042918	406	496	0.0268967622380894	3.3322469550034	0.245645480817898	0.6246991197532	0.942263924658495	NA	NA
100042948	43.8	58	-0.122986468505483	0.378733918943496	0.60393050272064	0.444730750671823	0.893296703795089	NA	NA
100042959	446	535.6	0.0516012330748049	3.43772056326996	0.819736300941345	0.374323032618734	0.863694207997043	NA	NA
100043002	284.4	350	-0.019811298441211	2.82276272470533	0.0531722078297187	0.819679900382798	0.979312047551191	NA	NA
100043040	129.8	149.4	0.0621450036696038	1.73803472135515	0.482041902195963	0.494214246860324	0.907671248299761	NA	NA
100043072	351.6	461.2	-0.117995192899315	3.25554760300766	4.61807210337761	0.0420123028585208	0.528341833276738	NA	NA
100043074	43	59.4	-0.187316359574023	0.20538993903442	1.38991532822126	0.250060055481011	0.809980499341545	NA	NA
100043133	104	135.8	-0.107916800711284	1.40288057768756	1.32951411288242	0.260329602696889	0.813752612423888	100043133	9130023H24Rik
100043172	2609.6	3143.2	0.0327038548938387	5.9706558731405	0.831975155304677	0.370840026297174	0.862005758269143	NA	NA
100043184	96.6	103.6	0.0711790062270264	1.15926720961783	0.250225543837255	0.62181228636915	0.941959808324138	NA	NA
100043189	108	134.4	-0.00746610038657039	1.31572052784021	0.00658676763718054	0.935993548500025	0.993629443543604	NA	NA
100043213	146	180.4	-0.0324849111661083	1.87259929850453	0.106335497264709	0.747202453325361	0.970181841570676	NA	NA
100043257	1009.6	1383.4	-0.130151660981132	4.35564174255857	4.27706770893466	0.0517415268453244	0.560557086902072	NA	NA
100043272	1258.4	1543.6	-0.00748675778391092	5.01947532087403	0.0368933668713088	0.849310109183135	0.981395520588597	100043272	Inafm2
100043324	752	909.2	0.0268351484188648	4.21804753396504	0.247451887412683	0.623435194945215	0.942263924658495	NA	NA
100043364	78	104.8	-0.104645442713424	1.10456217682939	0.569068395279076	0.458063141943462	0.89652561119292	NA	NA
100043387	48.8	66.4	-0.0803502940543217	0.438398954699734	0.331164104293314	0.570370451761154	0.928490500753078	100043387	Gm14305
100043407	106.6	123.8	0.094720861422504	1.22809415265803	0.706682177775774	0.408905593834623	0.878596915903916	NA	NA
100043462	311.6	375	0.00392948116118662	2.91661447205809	0.00244677588310983	0.96096350585022	0.994614488894535	NA	NA
100043468	624	799.8	-0.0834498370426177	4.05536233229875	3.06282427006592	0.0929730241523672	0.651901746959647	100043468	Zfp955b
100043489	221.6	262.4	0.0417380440288232	2.35436695608572	0.254975108426302	0.618232737334008	0.941130896803223	NA	NA
100043508	1716.4	2019.6	0.0514364403929407	5.50428793005021	2.24471236159856	0.147205928440556	0.728361759741037	NA	NA
100043571	86.8	102.2	0.0303166315796037	1.07782221802779	0.0895333200558807	0.767366040104159	0.974328427076914	NA	NA
100043580	64	78	-0.000319807031439924	0.6056189731004	9.40128545085878e-06	0.997579099168974	0.999065194551622	NA	NA
100043597	7345	8813.6	0.0294348856005366	7.49887805551978	0.963358256799903	0.336205232841979	0.850306081487742	100043597	Srcap
100043600	70.4	89.4	-0.054601286495627	0.699798313286154	0.142244580880606	0.709398461315421	0.961639196217558	NA	NA
100043670	39.4	51	-0.108655402906443	0.203261283644118	0.479981428355322	0.495129398957288	0.907920529435417	NA	NA
100043674	338.8	414.4	0.0260207239586753	3.03609283643446	0.154460085782525	0.697803796096596	0.959024062829723	100043674	Rbx1
100043718	907.6	1099.8	0.0126904827474887	4.46010973644417	0.0474916590094956	0.82949403291339	0.980194203204964	NA	NA
100043757	1668.6	2100	-0.0486035698790311	5.50698477118507	1.86991334716899	0.184248379349158	0.763860273866983	100043757	Zfp831
100043764	52	65.6	-0.051171297984684	0.562219906542029	0.175515680054646	0.679008782017259	0.955461389957139	NA	NA
100043766	38.6	42.4	0.162105982149253	0.12917604019136	1.23054129150535	0.278374230735385	0.824346282661683	NA	NA
100043771	516.2	614.2	0.0551859734572246	3.75203955736143	1.11764642060301	0.301028359623141	0.839134339855811	100043771	Josd1
100043772	239.6	282.2	0.0783650873650677	2.60455887280367	1.34615932600875	0.257445973138238	0.813020447675782	100043772	Zfp850
100043813	2135	2492.4	0.0049811619332393	5.65360188832983	0.00801525604340962	0.929667754998849	0.99327159223241	100043813	Rps27rt
100043823	113.2	140.4	-0.0313440486075638	1.4886996747203	0.0948346874882867	0.760794840618373	0.972611037410492	NA	NA
100043882	240	283.4	0.0343601160281179	2.54859174131358	0.161512857365041	0.691350138599717	0.957781422512503	NA	NA
100043911	379.2	469.6	-0.0132244093325812	3.1335258338446	0.0445723253979225	0.834587881334683	0.980356581710884	NA	NA
100043915	123.6	164.6	-0.120564846045244	1.70374037230723	1.571424834398	0.222162856490024	0.794154317751589	100043915	Gm4631
100044509	195.8	231	0.0461602721700427	2.08041847601752	0.401361153813277	0.532422637036963	0.916716202800219	100044509	Tgfbr3l
100045469	222.2	229.8	0.235584192896055	2.46117153623761	9.10956032295621	0.00597317753518711	0.315626620772065	NA	NA
100045653	50	65.6	-0.128086211896085	0.123078198964969	0.808194352781747	0.377651483077309	0.864498718938173	NA	NA
100045778	38.8	37.4	0.347414915785058	0.199301925219356	3.33496819158834	0.0803809041798378	0.631426950551835	100045778	Rnf223
100046763	95.4	115	0.274709285425527	1.25388851305629	3.95838278414775	0.058626895546923	0.582801339914185	NA	NA
100048534	49.4	56.2	0.0829082052969568	0.269857178014175	0.451639431267963	0.508022940618043	0.910975280424127	100048534	Cfap43
100048895	57.2	69.8	0.0182323818643323	0.488149941152678	0.0213327444480091	0.885104944764737	0.987619825502185	NA	NA
100049164	128.6	157.2	0.00398029660070309	1.65115895810894	0.00162529470660303	0.968177991679539	0.995923045859014	NA	NA
100072	11651.2	14135.8	0.0169582821931639	8.1768606793651	0.426893321447068	0.519773866963376	0.913252507971481	100072	Camta1
100073351	71.6	78	0.169810044581484	0.743764443256514	1.57766405989402	0.221275849650642	0.793628072171311	100073351	Yy2
100087	366	456.6	0.00462187049187134	3.20605288086811	0.00545234567581632	0.9417541825748	0.993863316543397	100087	Kti12
100088	465.8	597.8	-0.021799624062051	3.60494048842504	0.190953242659836	0.666059707941878	0.952956282072477	100088	Rcc1
100090	422.6	545.2	-0.0767682081779045	3.43202841453854	1.10903986767285	0.30326732063922	0.839134339855811	100090	Zbtb48
100101806	2082.4	2462.4	0.00503597771152698	5.68246603052441	0.0144941919024076	0.905197323197195	0.989823188879688	100101806	Srp54b
100101807	124.2	146.4	0.064849952805703	1.61070541469613	0.394804238044163	0.535762627701653	0.917311465986921	100101807	1700047I17Rik2
100101919	304.6	423.6	-0.198432766189616	2.93200345535815	8.00804935286125	0.00930214084285903	0.364404049421683	100101919	Dnah7c
100102	276.4	302	0.181769661773336	2.30536956306495	5.60805057239159	0.0263413679407907	0.471264098812115	100102	Pcsk9
100113398	44.6	53	0.035097677230237	0.270134718022519	0.0667632084118418	0.798328356084663	0.977501912185606	100113398	Adat3
100121	1603.6	1937.6	0.0360098086643677	5.24612709438291	1.36351074806684	0.254483846987414	0.811809650045483	100121	Tdrd7
100124467	50.4	59.6	-0.0409664952404876	0.522382639712526	0.0944921489004888	0.7737678217878	0.976054633557489	NA	NA
100125263	700.6	925	-0.0706826764264313	3.9702109984684	1.8413163868007	0.187515269556035	0.76459379406557	NA	NA
100126034	51.2	68.6	-0.180165184142522	0.451184873876104	1.57855710357146	0.221149253550839	0.793370888762427	NA	NA
100126243	246.6	275.6	0.0848172554963909	2.55492031955782	1.63677369271625	0.213088986823371	0.785834788922684	NA	NA
100129	1221.2	1566.6	-0.0499280126627913	4.78621516063019	1.06130559408076	0.313286206469222	0.843247454060733	100129	Gpr153
100141474	132.6	151.4	0.0964020751575361	1.66120517654179	0.993633012593686	0.328873429519082	0.847544646283431	100141474	4933428G20Rik
100163	371.8	625.4	-0.382050599816264	3.38441638306062	17.25211965741	0.000583414276444573	0.113954999347701	100163	Pafah2
100169	393.8	538.4	-0.181734215903926	3.57167124852629	5.21123114372083	0.0330983812456929	0.503574421248956	100169	Phactr4
100177	1330.4	1665	-0.0257130791371671	5.09650833333041	0.459658508468923	0.504315735301455	0.910749392674705	100177	Zmym6
100182	218.8	274.2	-0.0409136075456054	2.46961292920629	0.336609369917246	0.567240361832475	0.927430052442748	100182	Akna
100198	515.8	610.8	0.0694762199091993	3.53030508810441	1.20051114108267	0.284172624324644	0.827866811730948	100198	H6pd
100201	2602	3100	0.0467751774137903	6.06044710210339	1.73507358157003	0.200293356917972	0.774437754804754	100201	Tmem64
100206	689.2	871	-0.0174913408703003	4.08079494118777	0.158354968677421	0.694219072454068	0.958288842827915	100206	Adprhl2
100210	269	346.6	-0.0554088610283219	2.77501836097553	0.825413888806084	0.372701390846728	0.862356193084445	100210	Gpn2
100213	6152.8	7618.8	-0.00692378960513482	7.27300759042996	0.0609250012118912	0.807154394464687	0.977593792399567	100213	Rusc2
100216343	46.6	48.2	0.244767533489387	0.315549285255422	2.43907429446023	0.131532920239009	0.705226288727847	NA	NA
100216534	72.8	91.2	-0.027096075029779	0.962791631480287	0.0357116617423412	0.851723090793784	0.98159010801183	NA	NA
100216537	40.8	52.4	-0.0467952865787231	0.282854459783608	0.120965424539744	0.731043951433096	0.966392116569388	NA	NA
100217417	36.8	47	-0.0694158449409862	0.152618858138458	0.158770398223461	0.693839763355321	0.957948222326661	NA	NA
100217420	62.8	84.6	-0.208767890038237	0.777630851149126	2.76710534757123	0.109321016860949	0.678296146052061	NA	NA
100217469	181	205	0.14863550309693	2.24841011893437	3.70273072069338	0.0663485149885811	0.599571843063166	NA	NA
100226	5654.8	6941	0.0124500093725425	7.12040368901746	0.174748479340391	0.679669627248194	0.955461389957139	100226	Stx12
100233175	71.2	85.8	0.0451372176271334	1.00184421092712	0.102234771175629	0.751951232635573	0.971332990435492	100233175	Gon7
100271841	114.4	133.6	0.0509235630879003	1.54700718395594	0.322126526819499	0.575642455979127	0.930271040611141	NA	NA
100273	2297	2770	0.00206549469083607	5.82280038595592	0.00532506903674255	0.942436755364151	0.993863316543397	100273	Osbpl9
100302730	1143.2	1349.8	0.0563093502788608	4.95448106726151	1.98699171739531	0.171576926766859	0.751506939238841	NA	NA
100303647	1114	1288.8	0.0468357647564438	4.80391995771005	0.459597643418429	0.506977139694691	0.910749392674705	NA	NA
100303739	65.8	85.2	-0.112951825908417	0.741698247729789	0.754028690224283	0.393867177442632	0.872269518955808	NA	NA
